name,address,distance,distance_type,rating,capaciity,area,price
Kh ch S?n Ngƒn Long C?n Th?,Can Tho,1.5,km,6,3 adult,null,"700,000"
Huyen Tran Hotel,Can Tho,1.4,km,7.8,3 adult,null,"500,000"
HO GIA AN Home - Dorm Room,Can Tho,5.6,km,null,3 adult,30mý,"540,000"
Spring Hotel,Can Tho,1.7,km,8.7,3 adult,null,"640,000"
Ni's Homestay,Can Tho,1.2,km,7,3 adult,null,"1,040,000"
PINK Hotel C?n Th?,Can Tho,0.7,km,7.9,3 adult,null,"1,960,000"
??i Quang Hotel,Can Tho,4,km,9,3 adult,null,"680,000"
Homestay Chez Moi,Can Tho,9.1,km,10,3 adult,null,"990,000"
Aluny Boutiquestay,Can Tho,0.6,km,5.5,3 adult,null,"1,140,000"
Anh Dao Mekong Hotel,Can Tho,450,m,8.2,3 adult,null,"800,000"
Victoria Can Tho Resort,Can Tho,1.3,km,8.9,3 adult,null,"7,476,002"
SUNNY HOSTEL,Can Tho,300,m,8.2,3 adult,null,"440,000"
Huynh Lac Can Tho Hotel,Can Tho,200,m,7.7,3 adult,null,"450,400"
MILAND HOTEL,Can Tho,3,km,7.8,3 adult,null,"416,000"
T-House,Can Tho,1.4,km,9.5,3 adult,null,"1,950,000"
BangBang Motel,Can Tho,0.6,km,7.9,3 adult,null,"500,000"
Soda House C?n Th?,Can Tho,6,km,7.2,3 adult,null,"450,000"
Winter Spring Hotel Ninh Kieu Quay,Can Tho,0.5,km,7.2,3 adult,null,"1,016,000"
Lime Hostel - Ninh Kieu Center,Can Tho,1.3,km,8.6,3 adult,null,"470,250"
Lavender Hotel,Can Tho,2.4,km,8.3,3 adult,null,"390,000"
NAMA HOTEL - Ninh Kieu Center,Can Tho,1.3,km,8.6,3 adult,null,"612,000"
Hoang Hai Dang 1 Hotel,Can Tho,400,m,7.2,3 adult,null,"1,350,000"
Winter Spring Homestay Center,Can Tho,1.3,km,8.5,3 adult,null,"920,000"
CASA ECO Mekong Homestay,Can Tho,9,km,7.6,3 adult,55mý,"1,890,000"
Thiˆn ?n Hotel & Apartment,Can Tho,400,m,7.9,3 adult,null,"600,000"
RedDoorz Huy Hoang Hotel Ngo Duc Ke,Can Tho,0.6,km,6,3 adult,null,"517,590"
Tulip Hotel,Can Tho,3.8,km,8.5,3 adult,null,"600,001"
Lee Hotel,Can Tho,3,km,8.2,3 adult,null,"648,000"
International Hotel,Can Tho,0.6,km,6.2,3 adult,null,"1,917,109"
Number One Hotel,Can Tho,0.6,km,6.3,3 adult,null,"567,000"
Motel Ph?m L?y,Can Tho,0.7,km,7.8,3 adult,null,"380,000"
Holiday One Can Tho Hotel,Can Tho,1.3,km,6.7,3 adult,null,"2,485,000"
Adora Central Park Hostel,Can Tho,450,m,8.2,3 adult,null,"1,612,904"
Can Tho Home & Apartment,Can Tho,300,m,8.9,3 adult,72mý,"1,105,000"
WELKOM INN,Can Tho,1.5,km,9.5,3 adult,null,"450,000"
Royal Hotel Can Tho,Can Tho,3.4,km,8,3 adult,null,"550,000"
LION 6 HOTEL,Can Tho,2.8,km,8.7,3 adult,null,"600,000"
Linh Phuong 6 Hotel,Can Tho,5.4,km,8.1,3 adult,null,"1,200,000"
??NG NAM HOTEL C?N TH?,Can Tho,1,km,6.4,3 adult,null,"457,200"
HO GIA AN Home - Double Room,Can Tho,5.6,km,9,3 adult,null,"400,000"
Nh… Ngh? Th…nh ??t,Can Tho,2.8,km,null,3 adult,null,"432,000"
Tan Loc Hotel Can Tho City,Can Tho,1.7,km,6,3 adult,null,"430,000"
AN NG?C HOTEL,Can Tho,1.4,km,7.3,3 adult,null,"480,000"
Tan Tay Do Hotel,Can Tho,1.4,km,5.8,3 adult,null,"350,000"
Huy Ho…ng Motel - C?n Th?,Can Tho,400,m,9,3 adult,null,"522,500"
Linh Ph??ng 1 Hotel,Can Tho,1.5,km,8.7,3 adult,null,"660,000"
Can Tho Orchid Garden Homestay,Can Tho,3.7,km,8.9,3 adult,null,"760,000"
Kim Thuy Ngan Ha Hotel,Can Tho,500,m,6.5,3 adult,null,"700,000"
Nhan Tay Hostel,Can Tho,1.3,km,9.6,3 adult,null,"522,500"
PHUC LONG 2 HOTEL,Can Tho,400,m,6.9,3 adult,null,"300,000"
Kh ch S?n Ho…ng S?n,Can Tho,1.6,km,7.9,3 adult,null,"1,018,700"
Winter Spring Homestay,Can Tho,1.3,km,8.2,3 adult,32mý,"602,400"
L?I NGUY?N BOUTIQUE HOTEL,Can Tho,1.8,km,8.3,3 adult,null,"1,050,000"
Emerald Boutique Stay,Can Tho,50,m,7.8,3 adult,55mý,"750,000"
Homestay My Thuan,Can Tho,9,km,null,3 adult,null,"800,000"
Nam Bo Boutique Hotel,Can Tho,0.6,km,8.6,3 adult,null,"2,018,250"
KP Hotel,Can Tho,400,m,8.3,3 adult,null,"1,435,000"
Apple Hotel,Can Tho,3,km,8.5,3 adult,null,"875,000"
Vamxang Rustic Home,Can Tho,11.2,km,9.5,3 adult,null,"1,520,000"
Linh Phuong 3 Hotel,Can Tho,1.3,km,8,3 adult,null,"869,400"
K2 Homestay & Coffee,Can Tho,0.6,km,8.2,3 adult,null,"600,000"
Can Tho Home & Apartment 3,Can Tho,350,m,10,3 adult,null,"1,080,000"
LION 3 HOTEL,Can Tho,1.3,km,8.2,3 adult,null,"650,000"
Thanh Dat Resort,Can Tho,1.8,km,8.3,3 adult,null,"750,000"
54 Homestay,Can Tho,300,m,8.4,3 adult,null,"306,000"
Rich Hotel,Can Tho,1.2,km,8.6,3 adult,null,"616,356"
The Lighthouse,Can Tho,0.6,km,9.2,3 adult,50mý,"2,015,000"
09 Homestay,Can Tho,2,km,8.8,3 adult,null,"440,000"
LION HOTEL,Can Tho,1.3,km,8.2,3 adult,null,"690,000"
FIT Hotel Can Tho,Can Tho,1.7,km,8.3,3 adult,35mý,"920,400"
Azerai Can Tho,Can Tho,1.4,km,9.3,3 adult,669mý,"29,856,750"
Song Ng? Pisces Homestay,Can Tho,8.7,km,8.6,3 adult,null,"1,900,000"
H? PH??NG HOTEL,Can Tho,1.6,km,9.1,3 adult,null,"524,025"
Hotel Massage Qu? Phi,Can Tho,1.4,km,7.2,3 adult,null,"450,000"
Enjoy Mekong Hostel,Can Tho,500,m,7.2,3 adult,null,"252,000"
Amy Hotel,Can Tho,450,m,7.6,3 adult,null,"927,500"
M? Kh nh Resort,Can Tho,9.7,km,7.6,3 adult,null,"799,000"
RedDoorz Kim An Hotel near Quang Trung,Can Tho,1.4,km,9,3 adult,null,"337,962"
Mekong Rustic Can Tho,Can Tho,11.6,km,8.5,3 adult,null,"1,387,475"
Boutique Lodge Can Tho Homestay,Can Tho,10.1,km,9.9,3 adult,null,"1,170,000"
Homestay C“ G i Vi?t,Can Tho,1.4,km,null,3 adult,null,"800,000"
Lucasta Hotel,Can Tho,2,km,8.2,3 adult,null,"1,000,000"
Sheraton Can Tho,Can Tho,1.3,km,9,3 adult,null,"3,519,999"
RedDoorz My Ngoc Hotel Le Loi,Can Tho,1.9,km,6.5,3 adult,null,"517,590"
Con Khuong Resort Can Tho,Can Tho,3.8,km,8.8,3 adult,null,"1,652,400"
Mekong Delta Ricefield Lodge,Can Tho,20.7,km,9.7,3 adult,60mý,"1,578,285"
Magnolia's Can Tho,Can Tho,350,m,8.3,3 adult,null,"1,150,000"
Muong Thanh Luxury Can Tho Hotel,Can Tho,1.3,km,8,3 adult,null,"1,638,916"
Homestay M? Thu?n,Can Tho,9,km,null,3 adult,null,"540,000"
V?N L?C HOTEL,Can Tho,400,m,8.2,3 adult,null,"803,250"
MEKONG DANIEL HOMESTAY CAN THO,Can Tho,11.8,km,9.1,3 adult,36mý,"850,000"
Masawi Home,Can Tho,11.9,km,null,3 adult,null,"336,000"
Bamboo Eco Village,Can Tho,9,km,9.4,3 adult,null,"1,500,000"
Anh Dao Mekong 2 Hotel,Can Tho,3.7,km,8.5,3 adult,null,"1,200,000"
Mekong Rose Hotel,Can Tho,1.4,km,8.2,3 adult,null,"440,100"
Nhu's house,Can Tho,0.5,km,9.8,3 adult,150mý,"1,863,000"
Queenie House,Can Tho,0.6,km,9.5,3 adult,null,"690,000"
Kim Tho Hotel,Can Tho,0.7,km,7.6,3 adult,null,"2,400,000"
Grandma's House,Can Tho,5.5,km,null,3 adult,null,"432,000"
