name,address,distance,distance_type,rating,capaciity,area,price
Sen Hotel,"Cau Giay, Hanoi",5.1,km,7.7,1 adult,null,"874,800"
Golden Silk Boutique Hotel,"Hoan Kiem, Hanoi",500,m,8,1 adult,null,"1,933,380"
Cozy Homestay,"Hai Ba Trung, Hanoi",3,km,7.9,1 adult,null,"255,000"
"Anstay G?n Trung TÉm Ng??i HÖn, Nh?t Westpoint.",Hanoi,7.1,km,null,1 adult,null,"4,500,000"
Hanoi Luxury Hotel,"Hoan Kiem, Hanoi",0.5,km,8.2,1 adult,null,"200,000"
Hotel Azumaya Linh Lang,"Ba Dinh, Hanoi",4.4,km,7.6,1 adult,null,"1,584,000"
Era Kim M? Apartment,"Ba Dinh, Hanoi",4.5,km,8.2,1 adult,26m˝,"590,750"
May - ORANGE 02,"Hoan Kiem, Hanoi",0.8,km,10,1 adult,30m˝,"495,000"
Anstay 3 Ng? Khu ?ì Th? TÉy H? TÉy Star Lake.,Hanoi,7,km,null,1 adult,null,"3,800,000"
Hanoi Lake View Hotel & Spa,"Hoan Kiem, Hanoi",500,m,9.5,1 adult,null,"4,250,000"
Vinhomes Greenbay studio,Hanoi,7.8,km,null,1 adult,null,"718,200"
T-place Tower,"Hoan Kiem, Hanoi",0.6,km,10,1 adult,57m˝,"1,710,000"
My Iris Hotel,"Cau Giay, Hanoi",5.5,km,7,1 adult,null,"475,200"
Tribal top floor - Ba Vç,Hanoi,42.4,km,7,1 adult,null,"388,889"
Lilyhome - Vinhomes D'Capitale 119 Tran Duy Hung,"Cau Giay, Hanoi",6.3,km,10,1 adult,35m˝,"1,199,000"
Vinhomes D'Capitale Hanoi - HanoiHome,"Cau Giay, Hanoi",6.5,km,null,1 adult,50m˝,"1,512,000"
OYO 619 Chikoo Homestay spot-on,"Ba Dinh, Hanoi",1.6,km,5.4,1 adult,null,"308,014"
Th?c at 3am - Hanoi Lotus,"Hoan Kiem, Hanoi",0.9,km,7.8,1 adult,null,"390,351"
T - Apartment,"Hai Ba Trung, Hanoi",1.4,km,8.8,1 adult,25m˝,"1,053,000"
Lotte Hotel Hanoi,"Ba Dinh, Hanoi",4.1,km,9,1 adult,null,"4,383,514"
MAPLE GARDEN,"Cau Giay, Hanoi",7,km,8.7,1 adult,null,"651,000"
VILLA BA H?T D?,Hanoi,30.2,km,null,1 adult,null,"2,000,000"
ANNA Airport Hotel,Hanoi,19.1,km,7.6,1 adult,null,"560,000"
May - AMAYZING ROOFTOP SKY VIEW LA,"Hoan Kiem, Hanoi",0.6,km,null,1 adult,null,"780,000"
New Century Hotel Cau Giay,"Cau Giay, Hanoi",6.3,km,7.7,1 adult,null,"288,900"
Muong Thanh Grand Hanoi Hotel,Hanoi,7,km,6.7,1 adult,null,"1,663,200"
Anstay C?n H? T?nh L?ng Studio D'capital,"Cau Giay, Hanoi",6.6,km,null,1 adult,null,"1,900,000"
Chez Madame Binh,"Ba Dinh, Hanoi",2.9,km,10,1 adult,null,"1,012,500"
Sumitomo9 Apartments & Hotel - alley 58 Dao Tan,"Ba Dinh, Hanoi",4.7,km,8.6,1 adult,65m˝,"855,000"
"Bay Luxury Hotel - No 9 Nguyen Truong To, Ba Dinh, Ha Noi","Ba Dinh, Hanoi",1.7,km,8.2,1 adult,null,"650,000"
Sunrise Hanoi Hotel,"Hai Ba Trung, Hanoi",2.3,km,8.1,1 adult,null,"641,250"
Hanoi Hola House,"Hoan Kiem, Hanoi",1.3,km,8.5,1 adult,null,"450,000"
hostel 86 Hoang Mai,"Hai Ba Trung, Hanoi",3.9,km,7,1 adult,null,"90,000"
AimeeHouse - DinhLiet - Old Quarter - Netflix,"Hoan Kiem, Hanoi",0.6,km,6.5,1 adult,null,"500,000"
Thang Loi Hotel,"Ba Dinh, Hanoi",1.6,km,5,1 adult,null,"992,000"
NhÖ Nh? Ng?c/NN serviced apartment,"Dong Da, Hanoi",4.2,km,9,1 adult,25m˝,"441,600"
Anstay Trung tÉm HÖnh Ch°nh HÖ N?i 3 Ng? Matrix One,Hanoi,8.4,km,null,1 adult,null,"2,250,000"
Green Homestay,"Ba Dinh, Hanoi",2.6,km,7.4,1 adult,null,"180,000"
San Old Quarter Hotel,"Hoan Kiem, Hanoi",1.4,km,8.9,1 adult,null,"890,000"
The Alley Home near Hoan Kiem Lake,"Hoan Kiem, Hanoi",450,m,8.5,1 adult,null,"900,000"
Melia Bavi Mountain Retreat,Hanoi,51.9,km,8.2,1 adult,null,"5,097,998"
Box Hotel,"Hoan Kiem, Hanoi",0.9,km,6.8,1 adult,null,"315,000"
Michi House 5,"Ba Dinh, Hanoi",2.2,km,7.5,1 adult,40m˝,"414,000"
RedDoorz Home Hotel Truong Cong Giai,"Cau Giay, Hanoi",6.5,km,7.6,1 adult,null,"511,920"
MayHouse - Marvelous s?t 09756-59323,"Hai Ba Trung, Hanoi",2.2,km,10,1 adult,35m˝,"435,000"
Granda Suites Hanoi,"Cau Giay, Hanoi",6.7,km,8.7,1 adult,45m˝,"698,600"
Bay Luxury - Serenity Diamond Hotel 1E C?a ?ìng,"Hoan Kiem, Hanoi",0.9,km,null,1 adult,null,"675,000"
H¢ng Homestay & Residence Hoan Kiem,"Hoan Kiem, Hanoi",0.8,km,null,1 adult,null,"540,000"
Vinhomes Royal city apartment 3 bed room,"Thanh Xuan, Hanoi",4.7,km,null,1 adult,null,"2,300,000"
Cong Doan Viet Nam Hotel,"Hoan Kiem, Hanoi",1.2,km,7.9,1 adult,null,"1,380,000"
Royal Hotel,Hanoi,1.8,km,6.9,1 adult,null,"574,000"
Duc Long Hotel,Hanoi,8.7,km,4.3,1 adult,null,"450,000"
An Ancient Cultural House located in the heart Hanoi,"Hoan Kiem, Hanoi",0.8,km,null,1 adult,null,"1,040,000"
LUXURY APARTMENT VINHOMES SKYLAKE 5min to KEANGNAM,Hanoi,7.4,km,8.9,1 adult,50m˝,"1,700,000"
NH? NGH? TH?NH THU,"Hai Ba Trung, Hanoi",2.3,km,8.3,1 adult,null,"330,000"
Somerset Hoa Binh Hanoi,"Tay Ho, Hanoi",6.3,km,8.7,1 adult,45m˝,"1,663,200"
May - MELODY STREET VIEW 01,"Hoan Kiem, Hanoi",0.6,km,10,1 adult,35m˝,"580,000"
May - SKY VIEW VH s?t 09756-59323,"Hai Ba Trung, Hanoi",2.2,km,10,1 adult,null,"430,000"
Ohana Hotel,"Hai Ba Trung, Hanoi",1.7,km,7.3,1 adult,null,"560,700"
Van Mieu Hotel,"Dong Da, Hanoi",1.6,km,7.5,1 adult,null,"550,000"
Charming Moon Hotel,"Hoan Kiem, Hanoi",0.6,km,9.3,1 adult,null,"1,260,000"
Hanoi Moon Cactus,"Hoan Kiem, Hanoi",400,m,9,1 adult,null,"1,064,000"
May - DUPLEX SKY VIEW 02-2,"Hoan Kiem, Hanoi",0.6,km,10,1 adult,null,"655,000"
Lakeside Villa Chuong My Hanoi,Hanoi,31.1,km,10,1 adult,30m˝,"731,430"
Fourteen ?i!,"Tay Ho, Hanoi",4.6,km,9.2,1 adult,20m˝,"460,000"
Anstay 1 Ng? D'Capitale Cho C†c Couple HÖ N?i,"Cau Giay, Hanoi",6.6,km,null,1 adult,null,"1,440,000"
Lefoyer Hotel,"Hoan Kiem, Hanoi",0.6,km,7.5,1 adult,null,"750,500"
Sunway Hotel Hanoi,"Hai Ba Trung, Hanoi",1.4,km,8.3,1 adult,null,"1,228,920"
Holly's Hidden Nest in Prime Location No Lift,"Hoan Kiem, Hanoi",0.9,km,8.6,1 adult,45m˝,"1,200,000"
6 Le Thanh Tong Building,"Hoan Kiem, Hanoi",0.8,km,7.3,1 adult,23m˝,"630,000"
Le Grand Hanoi Hotel - The Central,"Hoan Kiem, Hanoi",0.6,km,8,1 adult,null,"713,691"
May - DUPLEX SKY VIEW 01 - 3,"Hoan Kiem, Hanoi",0.6,km,10,1 adult,null,"700,000"
HanoiOi Hotel,"Hoan Kiem, Hanoi",500,m,9.1,1 adult,null,"1,501,226"
Lancaster Apartment Hanoi - CitiHome,"Ba Dinh, Hanoi",3,km,9,1 adult,48m˝,"1,053,000"
"[Newly built] Entire rental unit 30m, spacious balcony, quiet, cheap price","Dong Da, Hanoi",4.3,km,9,1 adult,null,"450,000"
Church Legend Hotel,"Hoan Kiem, Hanoi",400,m,7.7,1 adult,null,"650,000"
C?n h? VinhomeS skylake,Hanoi,7.3,km,null,1 adult,null,"1,500,000"
HALO HANOI HOTEL,"Cau Giay, Hanoi",5.1,km,9.2,1 adult,null,"792,000"
HÖ N?i An,"Hoan Kiem, Hanoi",350,m,10,1 adult,80m˝,"1,402,500"
Babylon Grand Hotel & Spa,"Ba Dinh, Hanoi",2,km,9.5,1 adult,null,"1,348,650"
Lilyhome - Service Apartments of Vinhomes Metropolis near Lotte,"Ba Dinh, Hanoi",3.9,km,10,1 adult,50m˝,"1,859,000"
T&M Luxury Hotel Hanoi,Hanoi,8.6,km,8.9,1 adult,null,"790,500"
May - ROOFTOP SKY VIEW s?t 09756-59323,"Hai Ba Trung, Hanoi",1.6,km,10,1 adult,25m˝,"430,000"
Ven H? Hotel,"Tay Ho, Hanoi",4,km,8.8,1 adult,null,"486,000"
Mîvenpick Hotel Hanoi,"Hoan Kiem, Hanoi",0.9,km,8.6,1 adult,null,"3,280,000"
Bay Luxury - Sen Grand Hotel & Spa 118/20 Nguy?n Kh†nh ToÖn,"Cau Giay, Hanoi",5.5,km,null,1 adult,null,"1,350,000"
Graffiti House,"Hoan Kiem, Hanoi",0.6,km,9.2,1 adult,null,"883,494"
MICHELIA APARTMENT,"Hoan Kiem, Hanoi",0.5,km,8.8,1 adult,null,"600,000"
May - ROOFTOP SKY VIEW HH 05,"Hoan Kiem, Hanoi",0.8,km,10,1 adult,null,"560,000"
Moc Hoang Hotel,"Long Bien, Hanoi",5.8,km,8.1,1 adult,null,"882,000"
May - SKY VIEW VH06 s?t 09756-59323,"Hai Ba Trung, Hanoi",2,km,10,1 adult,null,"430,000"
EVEREST HOTEL,"Thanh Xuan, Hanoi",4.3,km,8.8,1 adult,null,"550,000"
the LOCAL HANOI - uHOME,"Hoan Kiem, Hanoi",1.2,km,null,1 adult,null,"450,000"
Old Town Palace Guest House,"Hoan Kiem, Hanoi",0.6,km,7.9,1 adult,null,"450,000"
One Hotel,"Cau Giay, Hanoi",6.5,km,8.7,1 adult,null,"984,000"
Capella Hanoi,"Hoan Kiem, Hanoi",0.5,km,9.7,1 adult,null,"12,705,000"
???? ?? Grace Hotel & Residence,Hanoi,7.7,km,9.1,1 adult,null,"1,347,500"
Hanoi Retro 80S Homestay,"Hoan Kiem, Hanoi",1,km,9.4,1 adult,null,"384,750"
Blubiz Hotel,Hanoi,7.6,km,7.3,1 adult,null,"629,100"
LibrÇ Homestay ?Öo T?n,"Ba Dinh, Hanoi",4.9,km,9.1,1 adult,26m˝,"566,190"
TQT 2 Hotel,"Hoan Kiem, Hanoi",1,km,8.2,1 adult,null,"960,000"
HANZ AMI Central Hotel Hanoi,"Hoan Kiem, Hanoi",1.3,km,7.8,1 adult,null,"507,222"
Aloha Hotel,"Tay Ho, Hanoi",6.2,km,8.8,1 adult,null,"500,000"
Phuong Trang Hotel,"Long Bien, Hanoi",2.1,km,8.4,1 adult,null,"325,125"
May - DUPLEX SKY VIEW 01-4,"Hoan Kiem, Hanoi",0.6,km,10,1 adult,null,"700,000"
Labevie Hotel,"Hoan Kiem, Hanoi",0.6,km,8.8,1 adult,null,"1,540,000"
Anstay G?n SÉn V?n ??ng M? ?çnh Studio Matrix One.,Hanoi,8.4,km,null,1 adult,null,"1,152,000"
OldTown Homestay,"Hoan Kiem, Hanoi",1,km,4.7,1 adult,null,"504,000"
HANA Stay,"Ba Dinh, Hanoi",4.6,km,8.9,1 adult,20m˝,"1,078,680"
Bi Eco Suites Hanoi,"Ba Dinh, Hanoi",1.2,km,8.3,1 adult,null,"900,000"
Mon Regency Hotel,"Hoan Kiem, Hanoi",1.4,km,8,1 adult,null,"1,400,000"
MAY - MELODY 02,"Hoan Kiem, Hanoi",0.6,km,10,1 adult,null,"580,000"
De Studio HomeStay,"Dong Da, Hanoi",1.7,km,9,1 adult,null,"435,000"
Hanoi La Castela Hotel,"Hoan Kiem, Hanoi",0.6,km,8.5,1 adult,null,"816,000"
Small Home Lake View,"Tay Ho, Hanoi",5.9,km,9.1,1 adult,35m˝,"680,000"
HB Serviced Apartment - 121B Quan Hoa,"Cau Giay, Hanoi",5.1,km,9,1 adult,80m˝,"827,820"
Anstay ChÉn Tïa NhÖ Vincom Center Metropolis 1 Ng?.,"Ba Dinh, Hanoi",4,km,null,1 adult,null,"1,700,000"
Vinhomes Royal City 2 Bedroom!,"Thanh Xuan, Hanoi",4.7,km,null,1 adult,null,"1,600,000"
Hanoi Memory Premier Hotel & Spa,"Hoan Kiem, Hanoi",0.8,km,7.8,1 adult,null,"1,955,000"
Marina Hotel,"Hoan Kiem, Hanoi",0.6,km,8.8,1 adult,null,"1,237,500"
??C TR?NG HOTEL,"Dong Da, Hanoi",3.4,km,6.9,1 adult,null,"540,000"
May - AMAYZING CITY VIEW 02,"Hai Ba Trung, Hanoi",2.2,km,10,1 adult,null,"430,000"
Anstay 2 Ng? Sofa Siàu dÖi The Matrix One HÖ N?i.,Hanoi,8.6,km,null,1 adult,null,"1,344,000"
M House 26 Yen phu Tay Ho 2nd,"Tay Ho, Hanoi",2.9,km,8.6,1 adult,null,"405,000"
Lenid De Ho Guom Hotel,"Hoan Kiem, Hanoi",350,m,6.1,1 adult,null,"786,600"
Titanic 2 Hotel,Hanoi,7.9,km,8.3,1 adult,null,"360,000"
Oakwood Residence Hanoi,"Tay Ho, Hanoi",4.7,km,8.9,1 adult,33m˝,"2,333,500"
LibrÇ Homestay,"Dong Da, Hanoi",1.9,km,8.9,1 adult,22m˝,"606,690"
22housing Hotel & Residence 20 Linh Lang,"Ba Dinh, Hanoi",4.5,km,8.3,1 adult,50m˝,"809,100"
Nesta Hotel Ha Noi,"Hai Ba Trung, Hanoi",1.4,km,8.1,1 adult,null,"2,093,850"
Lilyhome - Vinhomes Metropolis Apartments Deluxury,"Ba Dinh, Hanoi",3.9,km,null,1 adult,50m˝,"1,759,000"
3 Bedroom Apartment Times City,"Hai Ba Trung, Hanoi",4,km,null,1 adult,null,"2,250,000"
Bridge Lakeside Room For Rent Hanoi,"Ba Dinh, Hanoi",4.1,km,8,1 adult,null,"648,000"
3T Hotel,"Dong Da, Hanoi",1.2,km,8.1,1 adult,null,"613,800"
Saraland Linh Lang Art Gallery,"Ba Dinh, Hanoi",4.4,km,null,1 adult,30m˝,"785,000"
Little Hanoi Hotel,"Hoan Kiem, Hanoi",150,m,7.5,1 adult,null,"452,400"
Kha?ch sa?n Mà Linh,Hanoi,20,km,5.5,1 adult,null,"800,000"
ChÖo m?ng ??n The Matrix One,Hanoi,8.4,km,null,1 adult,null,"1,575,000"
Kuretake Inn Kim Ma 132,"Ba Dinh, Hanoi",2.9,km,7.6,1 adult,null,"1,200,000"
May - NEW WINGS 02 s?t 09756-59323,"Hai Ba Trung, Hanoi",2.2,km,10,1 adult,null,"430,000"
C'Bon Hotel Do Quang,"Cau Giay, Hanoi",5.6,km,8.5,1 adult,null,"598,400"
Lilyhome - Vinhomes Skylake Services Apartment,Hanoi,7.5,km,null,1 adult,40m˝,"1,559,000"
Danly Hotel,"Ba Dinh, Hanoi",4.5,km,8.6,1 adult,null,"750,000"
Phuong Dong hotel,"Cau Giay, Hanoi",7.6,km,6,1 adult,null,"412,500"
Elegant Studio Yet Kieu,"Hai Ba Trung, Hanoi",1.3,km,7.8,1 adult,35m˝,"726,750"
O'Gallery Premier Hotel & Spa,"Hoan Kiem, Hanoi",0.7,km,8.8,1 adult,null,"2,099,017"
QMP Friendly House PKB,"Ba Dinh, Hanoi",4.5,km,10,1 adult,65m˝,"900,000"
Wyndham Garden Hanoi,Hanoi,9.7,km,8.3,1 adult,null,"1,372,750"
"Ch? Nh?t Cafe & Homestay - s? 1 ng†ch 38 ng? 5 T? Hoa, TÉy H? - C? s? 2","Tay Ho, Hanoi",3.8,km,8.3,1 adult,null,"240,000"
Vitamin Home HoÖn Ki?m 35,"Hoan Kiem, Hanoi",450,m,8,1 adult,null,"480,000"
Sky Oasis 2 Room 2wc Homestay Ecopark,Hanoi,10.2,km,null,1 adult,null,"1,280,000"
RedDoorz Nhan Hoa Hotel Nhan Hoa,"Thanh Xuan, Hanoi",5.4,km,7.4,1 adult,null,"519,030"
Panorama apartment-Chill Balcony-Peaceful&Stylish,"Tay Ho, Hanoi",5.7,km,9,1 adult,40m˝,"657,000"
L'Amant Boutique Hotel,"Hoan Kiem, Hanoi",1.3,km,6.3,1 adult,null,"459,295"
"Ben Aprt Vinhomes Skylake 2bdr near KeangNam M? ?çnh, HÖ N?i",Hanoi,7.4,km,null,1 adult,null,"1,360,000"
Ben House Vinhome Skylake 2BDR Near KeangNam M? ?çnh HÖ N?i,Hanoi,7.3,km,null,1 adult,null,"1,360,000"
Linh Anh Hotel,"Hai Ba Trung, Hanoi",3,km,7.3,1 adult,null,"350,000"
Vinhomes Sky Lake - C?n H? Kh†ch S?n,Hanoi,7.4,km,null,1 adult,null,"1,700,000"
Hanoi Amorita Boutique Hotel & Travel,"Hoan Kiem, Hanoi",400,m,8.9,1 adult,null,"1,105,000"
20x19,"Hoan Kiem, Hanoi",1,km,8.7,1 adult,40m˝,"585,650"
Reyna Luxury Hotel & Spa,Hanoi,7.7,km,9.8,1 adult,null,"1,134,000"
Hanoi Boutique Hotel & Spa,"Hoan Kiem, Hanoi",1,km,6.6,1 adult,null,"1,221,000"
Hanoi Vision Hotel,"Hoan Kiem, Hanoi",0.8,km,null,1 adult,null,"1,620,000"
Momizi Business Hotel,"Ba Dinh, Hanoi",4.3,km,8.5,1 adult,null,"1,273,000"
COSY HOUSE - CENTER'S TAY HO - CLOSE THE LAKE,"Tay Ho, Hanoi",5.1,km,8.8,1 adult,25m˝,"491,400"
Sophie hotel,"Hoan Kiem, Hanoi",400,m,7.6,1 adult,null,"708,889"
22HOUSING 48 Phan K? B°nh,"Ba Dinh, Hanoi",4.4,km,8.5,1 adult,40m˝,"670,500"
Somerset West Point Hanoi,"Tay Ho, Hanoi",5,km,9,1 adult,38m˝,"2,263,800"
Hotel Royal,Hanoi,21.2,km,9,1 adult,null,"375,000"
Anstay G¢c Nh? Riàng T? 1 Ng? D'capital Tr?n Duy H?ng,"Cau Giay, Hanoi",6.6,km,null,1 adult,null,"1,700,000"
Bonsella Hotel,"Hoan Kiem, Hanoi",250,m,8.7,1 adult,null,"1,752,514"
Tabalo Hostel Hanoi,"Hoan Kiem, Hanoi",1,km,8.7,1 adult,null,"218,500"
Libra Hotel Residence,"Cau Giay, Hanoi",6.8,km,8.9,1 adult,45m˝,"1,380,000"
Anstay B? b?i b?n móa 2 Ng? Sky Lake HÖ N?i,Hanoi,7.4,km,null,1 adult,null,"1,280,000"
Heart of Old Quarter-SUPER CHEAP,"Hoan Kiem, Hanoi",1,km,7.6,1 adult,10m˝,"121,500"
Promotion - one bedrooms Vinhomes D'capitale,"Cau Giay, Hanoi",6.4,km,null,1 adult,null,"1,080,000"
Newsky Serviced Apartment,"Cau Giay, Hanoi",7,km,9.5,1 adult,45m˝,"900,000"
Anstay khu Cafe NgoÖi Tr?i 2 Ng? Sky Lake.,Hanoi,7.4,km,null,1 adult,null,"1,680,000"
Anstay H?i Th? Thiàn Nhiàn 3 Ng? Sky Lake,Hanoi,7.4,km,null,1 adult,null,"1,725,000"
C?n H? Cao C?p-Vinhomes Skylake - Ph?m Hóng,Hanoi,7.3,km,null,1 adult,75m˝,"1,650,000"
Kh†ch S?n Th? ?ì Formerly Impressive Hotel,"Hoan Kiem, Hanoi",450,m,9,1 adult,null,"700,000"
Granda Legend Apartment,"Cau Giay, Hanoi",6.5,km,9,1 adult,25m˝,"626,500"
Granda Quan Hoa Apartment,"Cau Giay, Hanoi",4.9,km,8.8,1 adult,43m˝,"585,000"
OYO 191 Dragon Hotel,"Cau Giay, Hanoi",8.3,km,7.3,1 adult,null,"428,107"
Hanoi Golden Moon Hotel,"Hoan Kiem, Hanoi",0.6,km,8.7,1 adult,null,"903,340"
Granda Trung Hoa Apartment,"Cau Giay, Hanoi",5.6,km,8.8,1 adult,30m˝,"598,500"
Studio West Lake - Eldorado Apartment H? TÉy,"Tay Ho, Hanoi",6.3,km,10,1 adult,null,"1,233,000"
Lenid Hotel Tho Nhuom,"Hoan Kiem, Hanoi",0.7,km,8.4,1 adult,null,"1,426,725"
Zephyr Suites Boutique Hotel,"Hoan Kiem, Hanoi",250,m,8,1 adult,null,"2,106,032"
Honeymoon Hotel and Apartment,"Tay Ho, Hanoi",5.3,km,7.4,1 adult,null,"855,000"
A25 Hotel - 61 L??ng Ng?c Quy?n,"Hoan Kiem, Hanoi",0.8,km,8,1 adult,null,"919,080"
Bay Luxury - Hoang Gia Hotel - Dai Mo,Hanoi,9.9,km,null,1 adult,null,"810,000"
Kingdom Hotel Hanoi,"Hoan Kiem, Hanoi",0.8,km,8.9,1 adult,null,"690,000"
Hanoi Elpis Grand Hotel,"Hoan Kiem, Hanoi",0.5,km,8.8,1 adult,null,"1,604,938"
Anstay C?n H? Gi?a Lïng ThÖnh Ph? 1 Ng? D'capital,"Cau Giay, Hanoi",6.6,km,null,1 adult,null,"1,600,000"
Anstay Studio D'capitale Tr?n Duy H?ng HÖ N?i,"Cau Giay, Hanoi",6.6,km,null,1 adult,null,"1,600,000"
Fortuna Hotel Hanoi,"Ba Dinh, Hanoi",3.5,km,6.9,1 adult,null,"2,376,000"
Heli Homestay OceanPark - C?n 3 ng?,Hanoi,9.8,km,null,1 adult,null,"1,008,000"
Hotel de l'Opera Hanoi - MGallery,"Hoan Kiem, Hanoi",0.5,km,7.9,1 adult,null,"5,049,850"
kh†ch s?n Bçnh An,Hanoi,20.7,km,5.3,1 adult,null,"230,000"
Bao Son International Hotel,"Dong Da, Hanoi",4.4,km,7.3,1 adult,null,"1,400,000"
Alo Homestay,Hanoi,11.8,km,null,1 adult,null,"1,000,000"
Attic 128m2 duplex_Glass dome_Old town_Big Balcony,"Hoan Kiem, Hanoi",1,km,null,1 adult,128m˝,"1,625,000"
Dolce by Wyndham Hanoi Golden Lake,"Ba Dinh, Hanoi",3.2,km,8.6,1 adult,null,"6,762,000"
Hanoi Hotel,"Ba Dinh, Hanoi",3.2,km,8.1,1 adult,null,"3,900,000"
Honey homestay,"Hoan Kiem, Hanoi",0.7,km,8.3,1 adult,null,"823,046"
Fukurai Hotel & Apartment 2 Ha Noi,"Ba Dinh, Hanoi",4,km,8.7,1 adult,37m˝,"950,000"
Lavender Central Hotel & Spa Hanoi,"Hoan Kiem, Hanoi",0.7,km,8.6,1 adult,null,"1,379,017"
22HOUSING APARTMENT 81 LINH LANG,"Ba Dinh, Hanoi",4.4,km,8.1,1 adult,45m˝,"899,100"
Daeha Serviced Apartment,"Ba Dinh, Hanoi",4.3,km,8,1 adult,56m˝,"1,756,254"
Blue Hanoi Inn Luxury Hotel,"Dong Da, Hanoi",3.2,km,8.2,1 adult,null,"756,458"
La Beaute De Hanoi Hotel,"Hoan Kiem, Hanoi",0.6,km,7.8,1 adult,null,"1,408,256"
Dahlia Hotel Hanoi,"Hoan Kiem, Hanoi",1,km,8.8,1 adult,null,"1,214,100"
Stunning Apartment-2 BRs -1 min walk to Westlake,"Tay Ho, Hanoi",4.2,km,null,1 adult,90m˝,"828,000"
Pan Pacific Hanoi,"Ba Dinh, Hanoi",2.8,km,8.4,1 adult,null,"3,682,158"
Maya Boutique Hotel & Spa,"Hoan Kiem, Hanoi",1,km,8,1 adult,null,"891,000"
Top Hotel,Hanoi,8.5,km,7.3,1 adult,null,"1,430,911"
Sunny Vinhome Metropolis Apartment,"Ba Dinh, Hanoi",3.8,km,8.7,1 adult,55m˝,"1,990,000"
Blue Pearl West Hotel,"Cau Giay, Hanoi",6.3,km,8.5,1 adult,null,"630,000"
3BR EntHouse in Old Quarter/Free Pocket Wifi,"Hoan Kiem, Hanoi",0.6,km,10,1 adult,15m˝,"648,000"
A25 Hotel - 45 Phan Chu Trinh,"Hoan Kiem, Hanoi",1,km,7.7,1 adult,null,"1,055,700"
22Housing Vinhomes D'Capitale Hotel & Residence,"Cau Giay, Hanoi",6.4,km,8,1 adult,38m˝,"1,035,000"
HANZ Duc Hieu 1 Hotel,Hanoi,22.2,km,7.5,1 adult,null,"407,232"
Dinh Hotel,"Cau Giay, Hanoi",5.4,km,8.4,1 adult,null,"757,521"
LIVIE Hanoi Ham Long,"Hoan Kiem, Hanoi",0.9,km,9.3,1 adult,50m˝,"1,199,999"
Hanoi Tokyo Hotel,"Hoan Kiem, Hanoi",0.7,km,8.5,1 adult,null,"1,559,056"
Ur Hanoi Serviced Apartment - The Zei My Dinh,Hanoi,8.6,km,6.3,1 adult,90m˝,"1,395,000"
"Keypad - Saki Hotel - 28 D?ch V?ng H?u, C?u Gi?y","Cau Giay, Hanoi",6.8,km,8.2,1 adult,null,"986,370"
Hanoi Boutique House,"Hoan Kiem, Hanoi",1.1,km,8.8,1 adult,null,"580,000"
Splendid Pearlight Hanoi,"Hoan Kiem, Hanoi",450,m,8.2,1 adult,null,"633,600"
golden time hostel,"Hoan Kiem, Hanoi",350,m,7.6,1 adult,null,"480,000"
Lavie Hotel,"Thanh Xuan, Hanoi",6.1,km,8.1,1 adult,null,"600,000"
Studio in Beer Street - Delapong Homestay Ta Hien,"Hoan Kiem, Hanoi",0.7,km,8,1 adult,15m˝,"675,878"
Vinhomes Metropolis Residence,"Ba Dinh, Hanoi",3.9,km,10,1 adult,75m˝,"1,440,000"
Eastin Hotel & Residences Hanoi,"Cau Giay, Hanoi",7.4,km,8.2,1 adult,null,"1,905,750"
The Lakeview - West Lake Lotus Apartments,"Tay Ho, Hanoi",5.4,km,7.2,1 adult,null,"360,000"
My Lan Hanoi Hotel,"Hai Ba Trung, Hanoi",2,km,7.7,1 adult,null,"728,280"
SKY VIEW - LOVELY GARDEN,"Hai Ba Trung, Hanoi",1.7,km,10,1 adult,null,"430,000"
HANOIPANDA,"Hoan Kiem, Hanoi",0.6,km,7.4,1 adult,null,"360,000"
Hanoi Carina Hotel,"Hoan Kiem, Hanoi",0.6,km,6.9,1 adult,null,"315,000"
Duplex Apartment/Near Hoan Kiem Lake/Cosy,"Hoan Kiem, Hanoi",0.6,km,null,1 adult,28m˝,"708,700"
Chio Boutique Hotel,Hanoi,22.1,km,8.2,1 adult,null,"585,000"
London Hanoi Hotel,"Cau Giay, Hanoi",6.3,km,8.2,1 adult,null,"1,492,704"
Vinhomes Metropolis Residence,"Ba Dinh, Hanoi",3.9,km,null,1 adult,null,"1,320,000"
HANZ LUX Hotel & Apartment Kim Ma,"Ba Dinh, Hanoi",3.8,km,null,1 adult,20m˝,"810,000"
Antique Angel Hotel,"Hoan Kiem, Hanoi",1,km,9.2,1 adult,null,"1,857,250"
Winter Boutique Hotel,"Hoan Kiem, Hanoi",1,km,8.5,1 adult,null,"1,999,000"
Michi House Giang V?n Minh.,"Ba Dinh, Hanoi",2.5,km,6.9,1 adult,null,"340,000"
C?n h? vinhomes skylake,Hanoi,7.3,km,null,1 adult,null,"1,152,000"
La Passion Hanoi Hotel & Spa,"Hoan Kiem, Hanoi",0.5,km,9,1 adult,26m˝,"1,512,000"
HB Housing,"Tay Ho, Hanoi",4.9,km,null,1 adult,null,"585,000"
OYO 1155 Wind Hotel,Hanoi,7.5,km,8,1 adult,null,"530,459"
May - ROOFTOP SKY VIEW TG 09756-59323,"Hai Ba Trung, Hanoi",1.6,km,null,1 adult,null,"430,000"
Silk Central Hotel & Travel,"Hoan Kiem, Hanoi",0.7,km,8,1 adult,null,"1,350,000"
