name,address,distance,distance_type,rating,capaciity,area,price
Abogo Apartment Resort Beach Da Nang,"Non Nuoc Beach, Danang",7.8,km,10,2 adult,78mı,"13,752,999"
Deluxe Apartment with Ocean View - My Khe Beach Front,"My Khe Beach, Danang",3.4,km,7,2 adult,70mı,"1,200,000"
Amy?s House 4BRs- 3 mins walk to My Khe Beach.,"My Khe Beach, Danang",2.9,km,null,2 adult,100mı,"3,150,000"
Family home 3,"My Khe Beach, Danang",3.4,km,null,2 adult,65mı,"1,100,000"
Rainbow apartment,"Bac My An Beach, Danang",4.6,km,8,2 adult,50mı,"552,500"
Trissy house A1,"Han River, Danang",3.4,km,null,2 adult,60mı,"832,000"
Bong Mai Motel,"My Khe Beach, Danang",2.5,km,7.9,2 adult,null,"200,813"
NT Deluxe House*5 Minutes To The Beach*Free Bicycles,"My Khe Beach, Danang",2.3,km,null,2 adult,150mı,"2,700,000"
T??ng Vƒn Danang Hotel & Apartment,"Bac My An Beach, Danang",3.7,km,8.4,2 adult,null,"617,500"
"M??ng Thanh ?… N?ng Apartment view bi?n, view ph?","My Khe Beach, Danang",3.4,km,null,2 adult,null,"1,105,000"
5-star Golf Resort Pool Villa,Danang,11.6,km,null,2 adult,300mı,"5,250,000"
Dragon Sea Hotel,"My Khe Beach, Danang",2.7,km,6.8,2 adult,null,"1,400,000"
The Ocean Estates By Abogo,"Non Nuoc Beach, Danang",11.8,km,9.7,2 adult,515mı,"13,940,630"
Luxury Beach View Villas,"Non Nuoc Beach, Danang",12.4,km,null,2 adult,980mı,"17,550,000"
Kim Lien Apartment,"Non Nuoc Beach, Danang",9.9,km,null,2 adult,null,"540,000"
M??ng Thanh S?n Tr… ?… N?ng,"My Khe Beach, Danang",3.4,km,9,2 adult,60mı,"1,300,000"
Muong Thanh Apartment Sea View - ?????? (???),"My Khe Beach, Danang",3.4,km,null,2 adult,68mı,"1,078,200"
Bathtub*My Khe Beach* 4 bedrooms+6 beds* An Thuong Street,"My Khe Beach, Danang",3.4,km,10,2 adult,280mı,"1,550,000"
Osaka Hotel Da Nang,"Bac My An Beach, Danang",3.7,km,7.4,2 adult,null,"500,000"
"Tam Than SPA, Danang, Vietnam","My Khe Beach, Danang",4,km,null,2 adult,null,"350,000"
Abogo Villa City Da Nang Beach,"Bac My An Beach, Danang",4.3,km,null,2 adult,350mı,"12,188,750"
D&C House Luxury - Homestay Da Nang,"My Khe Beach, Danang",1.5,km,null,2 adult,350mı,"3,015,000"
Fhome Serviced Apartment at the central of Da Nang,"Da Nang Bay, Danang",1.3,km,null,2 adult,63mı,"1,200,000"
OCEAN VIEW HOME FOURPOINT BUILDING DA NANG Beach,"My Khe Beach, Danang",3,km,8.3,2 adult,100mı,"2,565,000"
Thu Do Hotel,"Da Nang City Center, Danang",200,m,7.6,2 adult,null,"540,000"
C?n h? M??ng Thanh view bi?n,"My Khe Beach, Danang",3.4,km,null,2 adult,null,"1,445,000"
4 Season Apartments,"Non Nuoc Beach, Danang",11.8,km,null,2 adult,70mı,"2,500,000"
Mallan Hotel Da Nang,"My Khe Beach, Danang",2.3,km,9,2 adult,null,"540,000"
Truc Home,"Da Nang City Center, Danang",3.6,km,10,2 adult,null,"599,000"
Tana home,"Da Nang City Center, Danang",0.7,km,null,2 adult,null,"441,000"
Kims Furama's Villa Danang,"Bac My An Beach, Danang",5,km,8.8,2 adult,430mı,"8,000,000"
The Yacht Villa,Danang,12.4,km,10,2 adult,832mı,"17,500,000"
Dong Bac Hotel,"My Khe Beach, Danang",3.4,km,8,2 adult,null,"585,000"
SBAY HOTEL Da Nang,"My Khe Beach, Danang",2.2,km,1,2 adult,null,"548,999"
Wings House 2,"Bac My An Beach, Danang",3.9,km,9.3,2 adult,null,"630,000"
Bom Homes- The Ocean Villas Da Nang,"Non Nuoc Beach, Danang",10,km,7.5,2 adult,600mı,"6,750,000"
F2F apartment ocean view,"My Khe Beach, Danang",3.4,km,9.5,2 adult,null,"1,200,000"
Sunna Hotel,"My Khe Beach, Danang",2.6,km,6.6,2 adult,null,"540,000"
Carol Homestay & Apartment Da Nang 3,"Han River, Danang",1.4,km,8.7,2 adult,38mı,"586,530"
Studio W Balcony/ APT Da Nang/Near My Khe Beach,"My Khe Beach, Danang",2.5,km,null,2 adult,null,"633,600"
An Bnh T…i Hotel,"My Khe Beach, Danang",2.4,km,8.8,2 adult,null,"270,000"
H??ng Tr… Hotel apartment,"My Khe Beach, Danang",2.6,km,6.6,2 adult,null,"350,000"
Ly Apartment,Danang,2.3,km,8.4,2 adult,38mı,"400,000"
Sea Sand Luxury Hotel,"Bac My An Beach, Danang",3.7,km,8.5,2 adult,null,"1,769,880"
MyMy Motel,Danang,9,km,9.2,2 adult,null,"437,500"
Minh Khang Hotel,"My Khe Beach, Danang",2.7,km,8.3,2 adult,null,"580,000"
"C?n H? 2 ph•ng ng? ? trung tƒm, H?i Chƒu - ?… N?ng","Da Nang Bay, Danang",1,km,8,2 adult,63mı,"1,045,000"
Sena home 3#1-Near Danang Dragon Bridge-Han River,"Han River, Danang",1.6,km,9.5,2 adult,null,"423,000"
Homie Hotel,"My Khe Beach, Danang",2.3,km,8.3,2 adult,null,"360,000"
Apartment M??ng Thanh Sea ?… N?ng,"My Khe Beach, Danang",3.4,km,null,2 adult,null,"935,000"
Nice House Hotel - Near My Khe Beach,"My Khe Beach, Danang",2.2,km,9.6,2 adult,null,"595,000"
AN 1 Apartment,"My Khe Beach, Danang",3.4,km,7.5,2 adult,65mı,"1,600,000"
2br condo ocean view,"My Khe Beach, Danang",2.7,km,null,2 adult,null,"4,500,000"
Pool Villa Da Nang 4BR Close to Han River,"Marble Mountain, Danang",5,km,9.2,2 adult,200mı,"2,561,895"
Grand Sea Hotel,"My Khe Beach, Danang",2.7,km,7.9,2 adult,null,"1,100,000"
Da Nang Mikazuki Japanese Villas & Spa,"Da Nang Bay, Danang",8.4,km,9.3,2 adult,45mı,"2,150,625"
C?n H? M??ng Thanh - SeaView,"My Khe Beach, Danang",3.4,km,null,2 adult,70mı,"1,038,400"
Paradise Hotel,"Han River, Danang",0.6,km,5.9,2 adult,null,"821,750"
Danang Moment - Boutique Serviced Apartment,"My Khe Beach, Danang",3.4,km,8.5,2 adult,40mı,"562,000"
M??NG THANH APARTMENT,"My Khe Beach, Danang",3.4,km,6,2 adult,60mı,"1,200,000"
C?n H? M??ng Thanh ?… N?ng,"My Khe Beach, Danang",3.4,km,null,2 adult,null,"1,120,000"
Origo Hotel Da Nang,"Bac My An Beach, Danang",4.4,km,7.5,2 adult,null,"355,039"
EMPIRING - Muong Thanh Luxury Apartment,"My Khe Beach, Danang",3.4,km,10,2 adult,null,"807,500"
Carol Homestay Da Nang Beach 2,"My Khe Beach, Danang",3,km,9,2 adult,37mı,"552,500"
Sontra Sea Hotel,"Son Tra Peninsula, Danang",7.7,km,9.6,2 adult,null,"600,000"
THANHMAI HOMESTAY,"My Khe Beach, Danang",3.6,km,9.7,2 adult,150mı,"651,700"
Joey Hotel ?a? N??ng,"My Khe Beach, Danang",2.6,km,9.3,2 adult,27mı,"477,000"
Muong Thanh Apartment Ocean View,"My Khe Beach, Danang",3.4,km,10,2 adult,50mı,"765,000"
Ven Suoi Hotel - Suoi Luong - Hai Van Park,Danang,15.3,km,null,2 adult,null,"1,080,000"
Abogo Resort Villa BeachFront City Center DaNang,"Bac My An Beach, Danang",5.7,km,null,2 adult,515mı,"10,534,091"
Dreamy House - Boutique Hotel,"My Khe Beach, Danang",2.6,km,7.7,2 adult,null,"230,400"
LALIN HOME HOTEL - Kh ch S?n Mini khu M? An g?n bi?n,"Han River, Danang",3.1,km,9.5,2 adult,null,"346,275"
Thu?n An 2,Danang,5.6,km,6.1,2 adult,null,"220,000"
Central Beach Hotel,"Bac My An Beach, Danang",3.8,km,8.4,2 adult,null,"800,000"
Night Sky Hotel,"Han River, Danang",2.3,km,7.8,2 adult,null,"414,000"
Athena 2BR Apartment with Beachfront Infinity Pool,"My Khe Beach, Danang",2.7,km,10,2 adult,70mı,"1,757,500"
SPOT ON 1021 Dai Thang Motel,Danang,8.2,km,4,2 adult,null,"201,128"
Brown Bean 2 Hotel,"Han River, Danang",3.3,km,7.3,2 adult,null,"310,000"
Tay Bac Hotel Da Nang,"My Khe Beach, Danang",2.7,km,7.9,2 adult,null,"740,000"
Haphan Hotel And Apartment,"Han River, Danang",1.5,km,8.4,2 adult,null,"567,000"
New Tourane Hotel,"My Khe Beach, Danang",2.2,km,9.4,2 adult,null,"401,850"
Sbay Hotel ?… N?ng,"My Khe Beach, Danang",1.9,km,1.7,2 adult,null,"450,000"
Song Thu hotel,"Han River, Danang",0.8,km,8.4,2 adult,null,"469,000"
Vesta Art Suite 2 Bedrooms - The Ocean Villas Da Nang,"Non Nuoc Beach, Danang",10,km,null,2 adult,105mı,"4,500,000"
Annie Danang Hotel & Apartment,"Da Nang Bay, Danang",2,km,7.9,2 adult,null,"356,000"
Champa Villa with private pool at Furramar Danang,"Bac My An Beach, Danang",5,km,3,2 adult,400mı,"9,000,000"
Queen Da Nang Hotel,"Da Nang City Center, Danang",2,km,6,2 adult,null,"450,000"
Hoang Sa Hotel,"My Khe Beach, Danang",2.1,km,8.3,2 adult,null,"437,400"
Minh Hung Apartment & Hotel,"Han River, Danang",3.9,km,8.4,2 adult,32mı,"586,625"
Danang Petro Hotel,"Han River, Danang",0.8,km,7.9,2 adult,null,"940,000"
Oc Tien Sa Hotel,"Da Nang City Center, Danang",1,km,8,2 adult,null,"350,000"
Lovely homestay in Da Nang,"Bac My An Beach, Danang",3.7,km,10,2 adult,null,"550,000"
Sunny House,"My Khe Beach, Danang",2.3,km,9.1,2 adult,40mı,"450,000"
Desirable Beach Pool Villa,"Non Nuoc Beach, Danang",12.5,km,null,2 adult,215mı,"5,050,000"
Honey Hotel,"My Khe Beach, Danang",1.8,km,8,2 adult,null,"250,000"
Sang Boutique Villa,"My Khe Beach, Danang",2.5,km,9.2,2 adult,800mı,"8,900,000"
Dragon Hotel Apartment,"Han River, Danang",1.7,km,8.4,2 adult,null,"1,680,000"
Furama Villa Da Nang By Abogo,"Bac My An Beach, Danang",5,km,10,2 adult,400mı,"13,297,577"
Mata Love Hotel,"Da Nang City Center, Danang",0.5,km,6.9,2 adult,null,"360,000"
Bi?t Th? Chu Huy Mƒn,Danang,3.3,km,null,2 adult,480mı,"2,200,000"
Liberty Hotel ?… N?ng,"Han River, Danang",0.5,km,7.6,2 adult,null,"455,000"
HOANG SINH HOTEL,"My Khe Beach, Danang",2.6,km,8.6,2 adult,null,"300,000"
Nobis House Guesthouse Da Nang,Danang,11.5,km,9,2 adult,null,"747,500"
B?c Nam Hotel,Danang,5.3,km,7.8,2 adult,null,"450,000"
Le Indochina Hotel & Beach Da Nang City,"Bac My An Beach, Danang",4.3,km,8.6,2 adult,null,"1,575,000"
Fanta Suite Villa,"My Khe Beach, Danang",2.6,km,6.5,2 adult,35mı,"1,125,000"
Wide Sea Apartment&Hotel,"My Khe Beach, Danang",2.1,km,9.3,2 adult,38mı,"639,000"
NT Elegant House * 2 minutes walk to My Khe Beach,"My Khe Beach, Danang",2.9,km,null,2 adult,102mı,"1,296,000"
Thu?n An Hotel,Danang,5.5,km,6.5,2 adult,null,"250,000"
Angel Homestay Da Nang,"My Khe Beach, Danang",3.6,km,9.7,2 adult,40mı,"800,000"
ATHENA LUX VILLA,"Marble Mountain, Danang",4.9,km,10,2 adult,300mı,"4,657,500"
Green Peace Village,"My Khe Beach, Danang",1.5,km,null,2 adult,25mı,"600,000"
Charming Danang Hotel,"My Khe Beach, Danang",3,km,7.5,2 adult,null,"260,000"
Aria Grand Hotel & Spa,"My Khe Beach, Danang",3.3,km,8.4,2 adult,null,"1,300,000"
Golden Sea 3 Hotel,"My Khe Beach, Danang",2.8,km,5.9,2 adult,null,"706,860"
Sunny Beach Hotel & Apartment,"My Khe Beach, Danang",1.7,km,8,2 adult,null,"500,000"
Continent Apartment,"My Khe Beach, Danang",2,km,8.5,2 adult,null,"1,402,500"
Ocean Hotel Da Nang,"Han River, Danang",1.3,km,6.6,2 adult,null,"315,000"
Madame Ph??ng - C?n h? h??ng bi?n,"My Khe Beach, Danang",3.4,km,7.7,2 adult,75mı,"1,100,000"
SUNVIEW Hotel,"My Khe Beach, Danang",2.6,km,null,2 adult,null,"480,000"
The Navis Hotel & Apartment,"My Khe Beach, Danang",3.3,km,9.3,2 adult,null,"900,000"
Hadiva Boutique Hotel,"Han River, Danang",0.5,km,8.2,2 adult,null,"892,500"
Kh ch s?n Madame trang,"My Khe Beach, Danang",1.9,km,6.9,2 adult,30mı,"405,000"
Hanh Phuoc Hotel,"My Khe Beach, Danang",2.7,km,8.5,2 adult,null,"650,000"
Noon Suite Apartment Da Nang Beach,"My Khe Beach, Danang",3,km,null,2 adult,55mı,"1,975,050"
Aroya Hotel,Danang,8.1,km,7.2,2 adult,null,"900,000"
Furama Villas Resort ?… N?ng,"Bac My An Beach, Danang",4.9,km,null,2 adult,330mı,"15,050,000"
Gia Han Apartment Da Nang,"My Khe Beach, Danang",2.9,km,8.9,2 adult,32mı,"350,000"
Emily Hotel & Apartment,"Bac My An Beach, Danang",3.8,km,1,2 adult,35mı,"396,000"
