name,address,distance,distance_type,rating,capaciity,area,price
Guava Hill Boutique Hotel,"Xuan Huong Lake, Da Lat",2.7,km,8,4 adult,null,"1,600,000"
Homestay Dalat Xinh,"Xuan Huong Lake, Da Lat",0.7,km,9.3,4 adult,null,"500,000"
Du Parc Hotel Dalat,"Xuan Huong Lake, Da Lat",0.7,km,7.8,4 adult,null,"2,752,816"
Love Hill Resort,Da Lat,4.9,km,8.9,4 adult,null,"1,278,000"
Dalat Palace Heritage Hotel,"Xuan Huong Lake, Da Lat",0.8,km,8.1,4 adult,null,"7,610,760"
Family/group's nest in Dalat. Modern country house,Da Lat,1.5,km,null,4 adult,null,"2,040,000"
La Vie En Rose Villa,Da Lat,1.8,km,8.5,4 adult,null,"1,530,000"
Dalat Wonder Resort,"Tuyen Lam Lake, Da Lat",5.7,km,7,4 adult,null,"3,339,000"
The Vinghouse 1994,Da Lat,350,m,null,4 adult,null,"900,000"
Hotel Bao Duy,"Xuan Huong Lake, Da Lat",200,m,8.4,4 adult,null,"900,000"
SANDALS FLORA HOTEL,"Xuan Huong Lake, Da Lat",30,m,7.7,4 adult,null,"2,518,380"
Swiss-Belresort Tuyen Lam,"Tuyen Lam Lake, Da Lat",6.8,km,8.1,4 adult,null,"3,635,292"
The Hobbit Bungalow,Da Lat,1.6,km,8.5,4 adult,null,"1,333,336"
TUTU House,Da Lat,0.7,km,8.8,4 adult,null,"1,900,000"
La Sapinette Hotel,Da Lat,3,km,8,4 adult,null,"2,288,000"
Nam Thiàn - Homestay,Da Lat,1.6,km,8.2,4 adult,null,"486,000"
Dalat Vania Hotel,Da Lat,0.9,km,8.7,4 adult,null,"998,000"
Newcentury Hotel,Da Lat,2.2,km,8.2,4 adult,null,"2,423,520"
Stillus Boutique Hotel Dalat,Da Lat,2.2,km,7.8,4 adult,null,"2,200,000"
Homestay ti?n l?i ?Ö L?t Inn,Da Lat,1,km,8.3,4 adult,null,"198,000"
Zen Cafe Lakeside,"Tuyen Lam Lake, Da Lat",4.9,km,9.1,4 adult,null,"2,755,000"
Ng?c Nguyàn Homestay,Da Lat,1.6,km,9.8,4 adult,null,"526,902"
Villa Tuan Vu Da Lat Grand,Da Lat,5,km,9,4 adult,null,"388,080"
Ngo?c ?ìng Ph??ng Villa Home,Da Lat,3.5,km,9.5,4 adult,null,"1,336,500"
TTC Hotel - Ngoc Lan,"Xuan Huong Lake, Da Lat",250,m,7.7,4 adult,null,"3,380,000"
TTC Hotel - Da Lat,"Xuan Huong Lake, Da Lat",100,m,7.8,4 adult,null,"2,480,000"
Ana Mandara Villas Dalat Resort & Spa,Da Lat,1.5,km,8.6,4 adult,null,"6,110,000"
Kan House,Da Lat,0.8,km,null,4 adult,null,"700,000"
Mercure Dalat Resort,"Xuan Huong Lake, Da Lat",2.5,km,8.9,4 adult,null,"6,060,800"
Capital O 585 Saigon Book Da Lat Hotel,Da Lat,2.6,km,8.7,4 adult,null,"965,530"
Nh°m House,Da Lat,0.8,km,8.7,4 adult,null,"887,400"
Ban Mai Hotel,"Xuan Huong Lake, Da Lat",2,km,9,4 adult,null,"910,000"
Silent Night Dem Lanh Hotel,"Xuan Huong Lake, Da Lat",0.6,km,8.8,4 adult,null,"1,180,000"
Tuy?t Hoa Hïn B? Bungalow,Da Lat,6.5,km,9,4 adult,null,"1,280,000"
AMIGO HOMESTAY DALAT,"Xuan Huong Lake, Da Lat",400,m,9.4,4 adult,null,"621,000"
Muong Thanh Holiday Da Lat Hotel,"Xuan Huong Lake, Da Lat",150,m,7.4,4 adult,null,"3,628,800"
DÉu Camping BBQ ?Ö L?t,Da Lat,1.2,km,10,4 adult,null,"1,200,000"
L'amie Hotel & Studio,"Xuan Huong Lake, Da Lat",0.7,km,8.6,4 adult,null,"611,800"
Pi Hostel,"Xuan Huong Lake, Da Lat",400,m,8.9,4 adult,null,"1,570,000"
Steed Hotel ?Ö L?t,Da Lat,2.9,km,9.4,4 adult,null,"810,000"
DN Hotel,Da Lat,1.1,km,9.4,4 adult,null,"700,000"
Banla Boutique Hotel,"Xuan Huong Lake, Da Lat",2.8,km,9.2,4 adult,null,"2,600,000"
Hoa S?n ?i?n Viàn Homestay,Da Lat,10.9,km,8,4 adult,20m˝,"1,955,000"
J?taime Little Paris 1,Da Lat,3,km,null,4 adult,null,"2,200,000"
Kh†ch s?n ChÉu Giang 2,"Xuan Huong Lake, Da Lat",300,m,10,4 adult,100m˝,"4,000,000"
Anh Trang Homestay,Da Lat,1,km,7.8,4 adult,null,"495,000"
NGUY?N C?N HOMESTAY-ZALO 0387139765,Da Lat,1.7,km,null,4 adult,null,"1,824,000"
Nguyàn c?n Homestay V??n Lan Zalo 0'3'5'5'9'6'6730,Da Lat,1.9,km,null,4 adult,130m˝,"820,800"
1995 HOUSE,Da Lat,1,km,8.9,4 adult,null,"500,000"
Bi?t th? Golden Hill,Da Lat,1.4,km,null,4 adult,120m˝,"2,300,000"
Thu Linh Homestay,"Xuan Huong Lake, Da Lat",1.6,km,9.3,4 adult,350m˝,"2,500,000"
Bich Khue Hotel,Da Lat,1.1,km,5,4 adult,null,"567,000"
De Per - dalat,Da Lat,2,km,null,4 adult,null,"1,450,000"
M.A.P HOME,Da Lat,3,km,5.5,4 adult,56m˝,"2,800,000"
BIDV HOTEL DALAT,"Xuan Huong Lake, Da Lat",0.7,km,null,4 adult,null,"2,340,000"
Kumi house,Da Lat,1.7,km,null,4 adult,null,"2,000,000"
Dalat DreamStay,Da Lat,0.8,km,null,4 adult,125m˝,"2,500,000"
? Homestay,Da Lat,1,km,null,4 adult,null,"1,080,000"
WoodenHouse,Da Lat,8.3,km,10,4 adult,null,"1,530,000"
BiM's STAY,Da Lat,1.1,km,null,4 adult,270m˝,"5,000,000"
Green Valley Hotel,Da Lat,1.4,km,6.3,4 adult,null,"788,854"
NGUY?N C?N HOMESTAY 160m2,Da Lat,1.9,km,null,4 adult,null,"2,808,000"
Dream Boutique Hotel,Da Lat,2.9,km,8.2,4 adult,null,"3,392,775"
Tuan Vu Coffee Home Da Lat,Da Lat,0.9,km,null,4 adult,null,"30,000,000"
HELIA ROT'S,Da Lat,1.7,km,null,4 adult,null,"1,800,000"
Ti?n Thanh House,Da Lat,0.6,km,null,4 adult,150m˝,"2,160,000"
Luna Home,Da Lat,1.3,km,null,4 adult,null,"3,500,000"
Pensee Guesthouse,Da Lat,2.9,km,8.7,4 adult,null,"418,950"
HANZ Alley Thien Nien Ky Hotel Dalat,Da Lat,1,km,6.9,4 adult,null,"541,179"
Eudora House 1 - Ph?m Ng?c th?ch,Da Lat,0.7,km,null,4 adult,null,"1,392,130"
CSLTDL Nh?t Vi,"Xuan Huong Lake, Da Lat",0.5,km,null,4 adult,null,"550,000"
Pegamount Condotel Dalat,Da Lat,1.4,km,9.5,4 adult,50m˝,"1,215,000"
LENS HOUSE DA LAT,"Xuan Huong Lake, Da Lat",0.5,km,7,4 adult,null,"600,000"
NhÖ B? Homestay ?Ö L?t,Da Lat,0.8,km,10,4 adult,null,"899,000"
Special Old French House-Mountain City View with Garden-Dreamer's home Da Lat,Da Lat,1,km,5,4 adult,100m˝,"1,600,000"
Nguyàn c?n ?Ö L?t (0989509512),Da Lat,1.9,km,null,4 adult,null,"1,750,000"
Suri's House Homestay,"Xuan Huong Lake, Da Lat",400,m,8.3,4 adult,null,"800,000"
Happy Bunny homestay,Da Lat,3,km,10,4 adult,null,"569,050"
ViAn Homestay,Da Lat,1.5,km,10,4 adult,null,"600,000"
Peach Valley Hotel Dalat,"Xuan Huong Lake, Da Lat",1.5,km,8.5,4 adult,null,"2,527,000"
L'secret Garden Dalat,Da Lat,2.1,km,9.7,4 adult,32m˝,"800,000"
"The Anson, Dalat",Da Lat,2.8,km,9.5,4 adult,null,"1,200,000"
NhÖ c?a Sun ?Ö L?t,Da Lat,1.8,km,10,4 adult,120m˝,"1,800,000"
Tan Hai House ?Ö L?t,Da Lat,1.3,km,null,4 adult,null,"1,440,000"
Villa Trung Ngh?a 30,Da Lat,4,km,null,4 adult,30m˝,"3,996,000"
SÉu Moon House,Da Lat,1.2,km,null,4 adult,null,"550,000"
J?taime,Da Lat,2.6,km,null,4 adult,null,"680,000"
NhÖ Xinh,Da Lat,2.3,km,1,4 adult,null,"2,000,000"
Ngo?c Thu?y Hotel,Da Lat,1.4,km,10,4 adult,null,"650,000"
?Ö L?t Mega Sky Hotel,Da Lat,4.2,km,8.7,4 adult,null,"1,200,000"
NH? C?A G?U,Da Lat,1.7,km,10,4 adult,120m˝,"1,224,000"
Passion Homestay,Da Lat,1.9,km,7.6,4 adult,40m˝,"610,000"
Hanoi Amsterdam Condotel,Da Lat,1.6,km,8,4 adult,null,"2,125,850"
NhÖ ngh? ChÉu Giang ?Ö L?t,"Xuan Huong Lake, Da Lat",400,m,6.4,4 adult,null,"729,000"
Family Homestay Dalat Casa,Da Lat,1.5,km,9.1,4 adult,null,"1,296,000"
Joy Villa,"Xuan Huong Lake, Da Lat",1.7,km,8.2,4 adult,22m˝,"2,000,000"
HÖ Linh,"Xuan Huong Lake, Da Lat",0.7,km,8.2,4 adult,null,"500,000"
Coc Coc Hostel,Da Lat,2.8,km,8.6,4 adult,null,"500,000"
M? Li?u's House,Da Lat,2.9,km,null,4 adult,null,"3,000,000"
Ami Hotel Dalat,Da Lat,1.3,km,6.4,4 adult,null,"1,620,000"
An Son Lake view apartment- sunset view- Dreamer's Home Da Lat,Da Lat,1.9,km,1,4 adult,null,"1,045,000"
Tuan Vu Bao Long Da Lat,Da Lat,0.9,km,null,4 adult,null,"40,000,000"
Lavini House,Da Lat,3.8,km,9.6,4 adult,80m˝,"1,614,600"
The Fuji Villa,Da Lat,3,km,7.4,4 adult,null,"4,300,000"
Les Flocons Home 3 - ?Ö L?t,Da Lat,1.9,km,null,4 adult,null,"1,425,000"
Jade's House,Da Lat,1.5,km,9.3,4 adult,250m˝,"3,000,000"
Funny Home,Da Lat,1.2,km,null,4 adult,null,"1,296,000"
Villa Tuan Vu Da Lat Group,Da Lat,5,km,7,4 adult,null,"485,100"
M?c Nhiàn Homestay ?Ö L?t,Da Lat,1.4,km,null,4 adult,null,"1,000,000"
V??n Treo Villa,Da Lat,1.8,km,10,4 adult,150m˝,"3,385,800"
Minh Quan Hotel,"Xuan Huong Lake, Da Lat",0.6,km,8.7,4 adult,null,"746,978"
HO?NG DI?U DALAT,"Xuan Huong Lake, Da Lat",250,m,7.7,4 adult,null,"590,000"
AN VILLA,Da Lat,2.7,km,null,4 adult,225m˝,"3,325,000"
Q HOME ?Ö L?t,"Xuan Huong Lake, Da Lat",1.9,km,9.2,4 adult,250m˝,"1,100,000"
Kh†ch S?n DaLatView - C†ch Ch? ?Ö L?t Ch? 20mÇt,"Xuan Huong Lake, Da Lat",150,m,null,4 adult,26m˝,"1,298,000"
LÇmon House,Da Lat,3.4,km,null,4 adult,40m˝,"1,615,000"
Dalat Lavita,Da Lat,0.6,km,6.6,4 adult,null,"720,000"
Little Ch†i Nho ?Ö L?t,Da Lat,0.8,km,10,4 adult,null,"2,080,000"
Kumi House,Da Lat,1.7,km,null,4 adult,null,"1,200,000"
Villa Trung ngh?a 28,"Xuan Huong Lake, Da Lat",2.9,km,null,4 adult,30m˝,"3,960,000"
Kh†ch S?n Thanh Bçnh,"Xuan Huong Lake, Da Lat",300,m,7.6,4 adult,null,"800,000"
TÉn Anh House,"Xuan Huong Lake, Da Lat",1.3,km,8,4 adult,300m˝,"1,680,000"
Lan M?nh Hotel,"Xuan Huong Lake, Da Lat",2.2,km,9.7,4 adult,null,"579,600"
Villa Hang Nga 2,Da Lat,2.5,km,null,4 adult,150m˝,"1,600,000"
? Homestay,Da Lat,1,km,9.6,4 adult,null,"972,000"
NhÖ An Cozy,Da Lat,1.6,km,9,4 adult,100m˝,"2,092,925"
Thuy Hoang Nguyen Resort & Spa,Da Lat,8.6,km,8,4 adult,null,"1,800,000"
Kim Nhung Hotel,Da Lat,1,km,9,4 adult,null,"600,000"
Tan Hai House,Da Lat,1.3,km,null,4 adult,null,"1,620,000"
Holly Hostel,Da Lat,0.9,km,9.1,4 adult,null,"550,000"
NhÖ Xinh,Da Lat,2.3,km,1,4 adult,null,"1,260,000"
Mina Thien Ha,Da Lat,0.8,km,8.2,4 adult,null,"450,000"
Thanh Anh Hotel Da Lat,Da Lat,0.7,km,8.3,4 adult,null,"903,000"
My Nguyen Homestay Da Lat,Da Lat,1.2,km,9,4 adult,null,"432,000"
Luna Home 2,Da Lat,450,m,null,4 adult,null,"550,000"
Kh†ch S?n Hallo ?Ö L?t,Da Lat,0.7,km,10,4 adult,null,"585,000"
Bao Long Geust House Da Lat,Da Lat,0.9,km,null,4 adult,null,"500,000"
Su Apartment,Da Lat,1.2,km,null,4 adult,70m˝,"1,440,000"
Tasme Hotel,Da Lat,1.5,km,8.5,4 adult,null,"5,000,000"
S?n Hóng Hotel ?Ö L?t,"Xuan Huong Lake, Da Lat",400,m,6.8,4 adult,null,"826,880"
HOMESTAY TH?Y D??NG,"Xuan Huong Lake, Da Lat",2.8,km,8.5,4 adult,null,"690,000"
Bong Hong Hotel,"Xuan Huong Lake, Da Lat",500,m,6.9,4 adult,null,"720,000"
Tr?m D?ng Chill,Da Lat,2.7,km,null,4 adult,15m˝,"1,101,600"
Little Ch†i Nho Homestay,Da Lat,0.8,km,9.6,4 adult,null,"550,000"
Kh†ch s?n TÉn An ?Ö L?t,"Xuan Huong Lake, Da Lat",0.8,km,9,4 adult,null,"600,000"
Dalat 1A.M,Da Lat,1.1,km,8.8,4 adult,100m˝,"1,428,000"
The Fuji Villa - Blue Villa,Da Lat,3,km,10,4 adult,null,"6,500,000"
Binh An Village Resort,"Tuyen Lam Lake, Da Lat",6.4,km,8.2,4 adult,null,"6,480,000"
Homestay Da Quy,Da Lat,1,km,9.3,4 adult,null,"550,000"
Rose House,Da Lat,1.3,km,8,4 adult,null,"500,000"
Hotel HoÖng Nguyàn,"Xuan Huong Lake, Da Lat",350,m,null,4 adult,null,"400,000"
?.A.N Homestay,Da Lat,2.7,km,null,4 adult,30m˝,"960,000"
CT Home,Da Lat,0.6,km,9,4 adult,150m˝,"1,425,000"
Arum House,Da Lat,1.7,km,null,4 adult,null,"2,500,000"
ADALY Hotel & Apartment Dalat,"Xuan Huong Lake, Da Lat",2.3,km,8.7,4 adult,65m˝,"1,800,000"
Xinh Homestay,Da Lat,1.1,km,9.3,4 adult,null,"465,000"
Maison de Fleurs - Ngìi NhÖ Hoa,"Xuan Huong Lake, Da Lat",2.8,km,9.5,4 adult,null,"640,000"
L?ng Ch?ng House,Da Lat,10.8,km,8.3,4 adult,40m˝,"904,400"
L? ?Ö L?t Homestay,Da Lat,1.7,km,null,4 adult,null,"1,300,000"
Orchild Homestay Nguyàn C?n,Da Lat,1.9,km,null,4 adult,null,"936,000"
H1998 Homestay,Da Lat,3,km,9,4 adult,null,"680,012"
Bliss House ?Ö L?t,Da Lat,3.2,km,10,4 adult,250m˝,"5,100,000"
My Kim Guest House,Da Lat,1,km,8.5,4 adult,null,"550,000"
1995 HOME,"Xuan Huong Lake, Da Lat",0.6,km,8.8,4 adult,100m˝,"2,551,500"
Daisy Dalat House,"Xuan Huong Lake, Da Lat",0.7,km,8.7,4 adult,null,"540,000"
Villa Hotel M?c TrÖ,Da Lat,1.4,km,null,4 adult,null,"850,000"
Kh†ch s?n Thu? Tiàn,"Xuan Huong Lake, Da Lat",400,m,8.3,4 adult,null,"420,000"
DVHome DaLat,Da Lat,1.4,km,null,4 adult,90m˝,"1,732,650"
CSLTDL & Coffee sÉn v??n V??ng B?o Long ?Ö L?t,Da Lat,1.9,km,9.4,4 adult,null,"700,000"
HD Group Hotel 2,"Xuan Huong Lake, Da Lat",0.7,km,8.1,4 adult,null,"667,000"
Phuong Hong Guesthouse,"Xuan Huong Lake, Da Lat",0.6,km,8.6,4 adult,null,"350,000"
OYO 1172 Tai Loc Hotel,"Xuan Huong Lake, Da Lat",0.7,km,3.8,4 adult,null,"448,261"
AmeSoeur Dalat,"Xuan Huong Lake, Da Lat",0.7,km,null,4 adult,null,"1,520,000"
MK Sweet House 2 - DaLat Center,"Xuan Huong Lake, Da Lat",250,m,9.5,4 adult,70m˝,"1,800,000"
Thiàn Thanh Hotel,Da Lat,2,km,9.2,4 adult,null,"567,000"
Gem Villa ?Ö L?t,Da Lat,4.1,km,null,4 adult,250m˝,"3,200,000"
The Light Hotel,"Xuan Huong Lake, Da Lat",2.1,km,7.8,4 adult,null,"630,000"
Homestay Odile,Da Lat,12.2,km,1,4 adult,300m˝,"4,500,000"
Ch? iu Homestay,Da Lat,1.2,km,9.7,4 adult,null,"1,080,000"
My Anh Guest House,"Xuan Huong Lake, Da Lat",400,m,8.4,4 adult,null,"400,000"
Villa Du l?ch HUY HO?NG,Da Lat,3.2,km,9.8,4 adult,null,"810,000"
B° ?? Homestay ?Ö L?t,Da Lat,400,m,null,4 adult,10m˝,"1,290,000"
Meli homestay,Da Lat,3.4,km,null,4 adult,200m˝,"1,350,000"
House ?? ng?ng ho?t ??ng!,Da Lat,2.8,km,null,4 adult,300m˝,"1,040,000"
Sustainations Villa Lan Anh Resort Dalat,"Tuyen Lam Lake, Da Lat",4.1,km,6.6,4 adult,000m˝,"6,000,000"
?Ö L?t Sunshine Garden,Da Lat,9.6,km,8.9,4 adult,null,"900,000"
NhÖ cóa B?t Homestay - ?Ö L?t,"Xuan Huong Lake, Da Lat",0.6,km,null,4 adult,150m˝,"960,000"
Villa trung ngh?a 29,Da Lat,2.6,km,null,4 adult,25m˝,"4,195,800"
Eco Home Da Lat,Da Lat,1.8,km,8.6,4 adult,null,"850,000"
Ngoc Nguyen Anh Da Lat,"Xuan Huong Lake, Da Lat",0.6,km,8,4 adult,null,"627,000"
Bolero Villa ?Ö L?t,Da Lat,3.1,km,10,4 adult,null,"1,700,000"
nhÖ c?a Ngo?i,Da Lat,0.6,km,8.6,4 adult,null,"1,000,000"
The K'rin Villa,"Xuan Huong Lake, Da Lat",0.5,km,7.9,4 adult,null,"1,697,500"
Con Mäo BÇo,Da Lat,0.8,km,8.5,4 adult,null,"529,000"
Tuan Long Da Lat Hostel,Da Lat,1.4,km,8.9,4 adult,null,"680,000"
Alee DaLat Villa,Da Lat,1.4,km,8.8,4 adult,400m˝,"2,400,000"
Melody Hotel,Da Lat,2.1,km,8.2,4 adult,null,"1,665,000"
H?t D? Homestay ?Ö L?t,"Xuan Huong Lake, Da Lat",2.3,km,null,4 adult,150m˝,"1,680,000"
Lacasa May,Da Lat,1.5,km,7.5,4 adult,null,"912,000"
Hello Dalat Hostel,"Xuan Huong Lake, Da Lat",400,m,9.1,4 adult,null,"567,000"
An Vy Hotel,"Xuan Huong Lake, Da Lat",2.2,km,9,4 adult,null,"658,000"
MK Sweet House 1 - DaLat Center,"Xuan Huong Lake, Da Lat",300,m,8.6,4 adult,101m˝,"2,700,000"
Aura Apartment Da Lat,"Xuan Huong Lake, Da Lat",2.3,km,7.7,4 adult,99m˝,"1,599,000"
Rose's House,Da Lat,4.2,km,null,4 adult,50m˝,"1,140,000"
Lamarque Dalat Villa,Da Lat,1.1,km,8.3,4 adult,null,"3,900,000"
CSLTDL Qu?nh Nhi,Da Lat,1,km,9.2,4 adult,null,"520,000"
Mun's house,Da Lat,1.5,km,null,4 adult,null,"1,617,647"
NhÖ Cì Ba Homestay,Da Lat,1.1,km,9.2,4 adult,null,"1,615,000"
Anh Thy Homestay Da Lat,Da Lat,500,m,7.7,4 adult,null,"300,000"
Delen House,Da Lat,1.3,km,10,4 adult,40m˝,"1,200,000"
Homestay nguyàn c?n 4 Phïng ng? - La Soul Home,Da Lat,1.6,km,10,4 adult,60m˝,"1,539,000"
GOm Homestay- Tranquility House,Da Lat,1.8,km,9.7,4 adult,100m˝,"1,154,250"
Duy Th?o 2 hotel,"Xuan Huong Lake, Da Lat",250,m,8.2,4 adult,30m˝,"600,000"
Casa Villa - Dalat Valley View,Da Lat,1.5,km,9.6,4 adult,300m˝,"4,275,000"
Anh Duc Da Lat Hotel,"Xuan Huong Lake, Da Lat",2.8,km,8.8,4 adult,null,"1,900,000"
Aloha Homestay,Da Lat,1.3,km,9.5,4 adult,87m˝,"3,400,000"
Kh†ch s?n Trung NhÉn,Da Lat,0.7,km,8.6,4 adult,null,"500,000"
NhÖ Rum Rìn,Da Lat,1.4,km,9.4,4 adult,140m˝,"1,440,000"
Kh?i HoÖng 2,"Xuan Huong Lake, Da Lat",350,m,8.5,4 adult,null,"583,200"
HANZ Chuong Hotel Dalat,Da Lat,1,km,8.2,4 adult,null,"479,489"
Dalat Juicy Villa,"Xuan Huong Lake, Da Lat",2.3,km,null,4 adult,70m˝,"1,820,000"
Sunny,Da Lat,0.7,km,9,4 adult,null,"1,632,000"
MÉy Xanh Home ?Ö L?t,Da Lat,1.2,km,9.8,4 adult,null,"643,500"
Bïn Stay & Coffee ?Ö L?t,Da Lat,1.8,km,9.7,4 adult,null,"684,845"
City Pass Da Lat,Da Lat,0.9,km,8,4 adult,null,"300,000"
Sandals Camellia Hotel,"Xuan Huong Lake, Da Lat",350,m,6,4 adult,null,"3,090,920"
La Fleur Premium Central Apartment,"Xuan Huong Lake, Da Lat",0.7,km,9.4,4 adult,70m˝,"3,684,600"
Thanh Th?y Hotel,Da Lat,0.8,km,8.6,4 adult,null,"850,230"
The Brick Home dalat,Da Lat,1,km,8.8,4 adult,null,"800,000"
Parisia in Dalat,Da Lat,0.9,km,null,4 adult,25m˝,"10,000,000"
Elegant Dalat Hotel,Da Lat,1.4,km,9.1,4 adult,null,"900,000"
Quin's House,Da Lat,1.8,km,9.1,4 adult,null,"840,000"
L°nh Homestay ?Ö L?t,Da Lat,3.1,km,9.5,4 adult,null,"1,026,000"
M? Kim Villa,Da Lat,1.4,km,9.3,4 adult,null,"684,000"
Kh†ch S?n ?Ö L?t - Villa Luxury Da Lat,"Xuan Huong Lake, Da Lat",350,m,10,4 adult,null,"1,477,000"
EX Villa ?Ö L?t - Kh†ch s?n c? ?i?n Ph†p,Da Lat,2.1,km,8,4 adult,null,"1,937,340"
Homestay Green Valley 2PN,Da Lat,12.6,km,null,4 adult,120m˝,"2,800,000"
COSYY HOUSE,Da Lat,0.8,km,null,4 adult,null,"1,999,999"
Alee Dalat Homestay,Da Lat,1.5,km,9,4 adult,null,"1,944,000"
Suri?s Apartment - Suri?s House 2,Da Lat,1.3,km,8.5,4 adult,null,"1,200,000"
The Luxe Da Lat,Da Lat,1.8,km,7.7,4 adult,null,"1,588,275"
Homestay nguyàn c?n 4pn Gifhouse,Da Lat,1.2,km,null,4 adult,null,"1,482,000"
MENTO Villa ?Ö L?t,Da Lat,3.5,km,8,4 adult,000m˝,"3,000,000"
Nguyàn c?n 6 phïng ng? dÖnh cho 6-16 kh†ch,Da Lat,1.1,km,10,4 adult,220m˝,"1,487,500"
Richy Dalat Hotel,Da Lat,1.5,km,8.9,4 adult,null,"1,000,000"
Minh Anh Hotel ?Ö L?t,"Xuan Huong Lake, Da Lat",500,m,7.8,4 adult,null,"550,000"
G-Rosa Hotel,"Xuan Huong Lake, Da Lat",350,m,8.4,4 adult,null,"450,000"
OVI Homestay Mà Linh - LÉm HÖ,Da Lat,11.5,km,9.7,4 adult,null,"1,380,000"
Ngan Pho Studio & Hotel,Da Lat,0.9,km,8.3,4 adult,null,"990,000"
Canary Dalat Hotel,Da Lat,3.2,km,8.3,4 adult,60m˝,"4,680,000"
B?ng Stay,Da Lat,1.2,km,9.5,4 adult,null,"564,538"
BÇo House ?Ö L?t,Da Lat,3.1,km,9.7,4 adult,null,"730,779"
KB VILLA,"Xuan Huong Lake, Da Lat",2.4,km,9.7,4 adult,null,"1,440,000"
OYO 1161 Puchin Hotel And Apartment,"Xuan Huong Lake, Da Lat",500,m,6.6,4 adult,null,"1,149,330"
Nhat Quynh Hotel,Da Lat,2,km,9.3,4 adult,null,"864,500"
?? Gia B?o Villa,Da Lat,3.9,km,9.1,4 adult,35m˝,"1,653,912"
An Nhi Hotel,Da Lat,0.8,km,8.7,4 adult,null,"1,525,500"
Nhat Hoang Hotel Da Lat,Da Lat,1,km,9.3,4 adult,null,"700,000"
California Hotel,Da Lat,3,km,9.7,4 adult,null,"4,000,000"
Minh Uyen Homestay,Da Lat,0.9,km,9.4,4 adult,null,"736,000"
New Sleep in Dalat Hostel,"Xuan Huong Lake, Da Lat",0.6,km,9.7,4 adult,null,"908,000"
Nam Xuan Premium Hotel,"Xuan Huong Lake, Da Lat",0.8,km,8,4 adult,null,"630,000"
V??n Lan Homestay- NhÖ Nguyàn C?n R?ng 130m2,Da Lat,2.1,km,9,4 adult,131m˝,"1,235,250"
Homestay thìng thien hoc,Da Lat,1.2,km,null,4 adult,null,"1,400,000"
