name,address,distance,distance_type,rating,capaciity,area,price
Hotel Massage Qu? Phi,Can Tho,1.4,km,7.2,2 adult,null,"350,000"
Emerald Boutique Stay,Can Tho,50,m,7.8,2 adult,null,"550,000"
MILAND HOTEL,Can Tho,3,km,7.8,2 adult,null,"250,000"
International Hotel,Can Tho,0.6,km,6.2,2 adult,null,"774,217"
Ninh Kieu Riverside Hotel,Can Tho,0.9,km,7.7,2 adult,null,"1,450,000"
Linh Ph??ng 1 Hotel,Can Tho,1.5,km,8.7,2 adult,null,"500,000"
Tan Tay Do Hotel,Can Tho,1.4,km,5.8,2 adult,null,"260,000"
Can Tho Home & Apartment 3,Can Tho,350,m,10,2 adult,null,"1,020,000"
AN NG?C HOTEL,Can Tho,1.4,km,7.3,2 adult,null,"370,000"
Nesta Hotel Can Tho,Can Tho,2.2,km,7.7,2 adult,null,"1,066,188"
Soda House C?n Th?,Can Tho,6,km,7.2,2 adult,null,"252,000"
Linh Phuong 5 Hotel,Can Tho,1.7,km,8.3,2 adult,null,"500,000"
Kim Thuy Ngan Ha Hotel,Can Tho,500,m,6.5,2 adult,null,"500,000"
MMis Hostel II,Can Tho,2.7,km,8.7,2 adult,null,"400,000"
Tan Loc Hotel Can Tho City,Can Tho,1.7,km,6,2 adult,null,"330,000"
Vamxang Rustic Home,Can Tho,11.2,km,9.5,2 adult,null,"1,080,000"
Kh ch S?n Ho…ng S?n,Can Tho,1.6,km,7.9,2 adult,null,"725,900"
Dubai Luxury Hotel & Massage,Can Tho,1.6,km,9.5,2 adult,null,"504,000"
L?I NGUY?N BOUTIQUE HOTEL,Can Tho,1.8,km,8.3,2 adult,null,"320,000"
LION 6 HOTEL,Can Tho,2.8,km,8.7,2 adult,null,"350,000"
LION 3 HOTEL,Can Tho,1.3,km,8.2,2 adult,null,"490,000"
Kh ch s?n Long H…,Can Tho,0.9,km,8.6,2 adult,null,"1,251,275"
Saigon Can Tho Hotel,Can Tho,450,m,6,2 adult,null,"600,000"
MISS HOSTEL C?N TH?,Can Tho,2.7,km,8.7,2 adult,null,"235,000"
Van Phat Riverside Hotel,Can Tho,3.2,km,8.3,2 adult,null,"1,758,240"
Thanh Dat Resort,Can Tho,1.8,km,8.3,2 adult,null,"550,000"
Royal Hotel Can Tho,Can Tho,3.4,km,8,2 adult,null,"375,000"
Kim Lan Hotel,Can Tho,200,m,7.8,2 adult,null,"592,200"
M? Kh nh Resort,Can Tho,9.7,km,7.6,2 adult,null,"599,000"
The Lighthouse,Can Tho,0.6,km,9.2,2 adult,null,"990,000"
Number One Hotel,Can Tho,0.6,km,6.3,2 adult,null,"360,000"
Th?nh's House,Can Tho,1.8,km,9.7,2 adult,null,"350,000"
Linh Phuong 2 Hotel,Can Tho,1.3,km,8.3,2 adult,null,"658,800"
BangBang Motel,Can Tho,0.6,km,7.9,2 adult,null,"180,000"
Six Homestay,Can Tho,0.6,km,8.6,2 adult,null,"243,000"
Enjoy Mekong Hostel,Can Tho,500,m,7.2,2 adult,null,"216,000"
Hoang Hai Dang 1 Hotel,Can Tho,400,m,7.2,2 adult,null,"300,000"
Nhu's house,Can Tho,0.5,km,9.8,2 adult,150mý,"1,863,000"
WELKOM INN,Can Tho,1.5,km,9.5,2 adult,null,"400,000"
Adora Central Park Hostel,Can Tho,450,m,8.2,2 adult,null,"465,950"
Song Ng? Pisces Homestay,Can Tho,8.7,km,8.6,2 adult,null,"800,000"
Azerai Can Tho,Can Tho,1.4,km,9.3,2 adult,null,"5,648,412"
N&D Homestay K20,Can Tho,2.5,km,5.5,2 adult,null,"380,000"
FIT Hotel Can Tho,Can Tho,1.7,km,8.3,2 adult,null,"460,200"
Cato Homestay,Can Tho,8.7,km,8.6,2 adult,23mý,"700,000"
Chill Guesthouse Can Tho,Can Tho,400,m,9.3,2 adult,null,"300,000"
Binh Minh Eco Lodge,Can Tho,3.2,km,9.2,2 adult,null,"2,700,000"
KP Hotel,Can Tho,400,m,8.3,2 adult,null,"822,000"
Homestay My Thuan,Can Tho,9,km,null,2 adult,null,"800,000"
Apple Hotel,Can Tho,3,km,8.5,2 adult,null,"550,000"
Rich Hotel,Can Tho,1.2,km,8.6,2 adult,null,"365,040"
09 Homestay,Can Tho,2,km,8.8,2 adult,null,"280,000"
MEKONG SILT ECOLODGE,Can Tho,10,km,9,2 adult,null,"1,400,000"
Linh Phuong 3 Hotel,Can Tho,1.3,km,8,2 adult,null,"621,000"
54 Homestay,Can Tho,300,m,8.4,2 adult,null,"270,000"
Victoria Can Tho Resort,Can Tho,1.3,km,8.9,2 adult,null,"2,990,400"
Quyen's house,Can Tho,300,m,8.5,2 adult,null,"350,000"
H? PH??NG HOTEL,Can Tho,1.6,km,9.1,2 adult,null,"358,020"
K2 Homestay & Coffee,Can Tho,0.6,km,8.2,2 adult,null,"470,000"
Can Tho Ecolodge,Can Tho,6.9,km,8.2,2 adult,null,"2,236,000"
Green Village Mekong,Can Tho,7.1,km,9.4,2 adult,55mý,"1,161,000"
TTC Hotel - Can Tho,Can Tho,0.8,km,8.4,2 adult,null,"1,138,423"
Lucasta Hotel,Can Tho,2,km,8.2,2 adult,null,"500,000"
Homestay C“ G i Vi?t,Can Tho,1.4,km,null,2 adult,null,"400,000"
Sheraton Can Tho,Can Tho,1.3,km,9,2 adult,null,"2,419,999"
RedDoorz My Ngoc Hotel Le Loi,Can Tho,1.9,km,6.5,2 adult,null,"313,110"
Maison de L‚a - Homestay & Coffee 2,Can Tho,0.9,km,9.6,2 adult,null,"540,000"
Mekong Rustic Can Tho,Can Tho,11.6,km,8.5,2 adult,null,"1,158,050"
Magnolia's Can Tho,Can Tho,350,m,8.3,2 adult,18mý,"730,000"
Aluny Boutiquestay,Can Tho,0.6,km,5.5,2 adult,null,"600,000"
Con Khuong Resort Can Tho,Can Tho,3.8,km,8.8,2 adult,null,"1,101,600"
V?N L?C HOTEL,Can Tho,400,m,8.2,2 adult,null,"476,336"
Mekong Delta Ricefield Lodge,Can Tho,20.7,km,9.7,2 adult,null,"1,099,000"
MEKONG DANIEL HOMESTAY CAN THO,Can Tho,11.8,km,9.1,2 adult,null,"680,000"
Homestay M? Thu?n,Can Tho,9,km,null,2 adult,null,"510,000"
Boutique Lodge Can Tho Homestay,Can Tho,10.1,km,9.9,2 adult,null,"810,000"
Anh Dao Mekong Hotel,Can Tho,450,m,8.2,2 adult,null,"400,000"
Muong Thanh Luxury Can Tho Hotel,Can Tho,1.3,km,8,2 adult,null,"1,370,845"
Mekong Rose Hotel,Can Tho,1.4,km,8.2,2 adult,null,"279,000"
Kim Tho Hotel,Can Tho,0.7,km,7.6,2 adult,null,"990,000"
Bamboo Eco Village,Can Tho,9,km,9.4,2 adult,null,"1,200,000"
Masawi Home,Can Tho,11.9,km,null,2 adult,null,"336,000"
