name,address,distance,distance_type,rating,capaciity,area,price
Villa Trung ngh?a 28,"Xuan Huong Lake, Da Lat",2.9,km,null,2 adult,30m˝,"3,960,000"
Tan Hai House ?Ö L?t,Da Lat,1.3,km,null,2 adult,null,"1,440,000"
Homestay Green Valley 2PN,Da Lat,12.6,km,null,2 adult,120m˝,"2,800,000"
HÖ Linh,"Xuan Huong Lake, Da Lat",0.7,km,8.2,2 adult,null,"500,000"
NhÖ ngh? ChÉu Giang ?Ö L?t,"Xuan Huong Lake, Da Lat",400,m,6.4,2 adult,null,"656,100"
LÇmon House,Da Lat,3.4,km,null,2 adult,40m˝,"1,530,000"
Suri?s Apartment - Suri?s House 2,Da Lat,1.3,km,8.5,2 adult,null,"1,200,000"
V??n Lan Homestay ?Ö L?t,Da Lat,2.1,km,6.7,2 adult,null,"311,040"
? Homestay,Da Lat,1,km,null,2 adult,null,"960,000"
B?ch TrÖ Villa,Da Lat,4.3,km,9,2 adult,null,"848,730"
Thu Linh Homestay,"Xuan Huong Lake, Da Lat",1.6,km,9.3,2 adult,350m˝,"2,500,000"
Nguyàn c?n ?Ö L?t (0989509512),Da Lat,1.9,km,null,2 adult,null,"1,625,000"
Sweet Dream Hotel & Villa,"Xuan Huong Lake, Da Lat",2.1,km,9,2 adult,null,"748,000"
Kumi house,Da Lat,1.7,km,null,2 adult,null,"2,000,000"
COSYY HOUSE,Da Lat,0.8,km,null,2 adult,null,"1,999,999"
SÉu Moon House,Da Lat,1.2,km,null,2 adult,null,"350,000"
HELIA ROT'S,Da Lat,1.7,km,null,2 adult,null,"1,800,000"
Dalat 1893 Homestay,Da Lat,1.1,km,8.2,2 adult,null,"406,125"
The Fuji Villa - Blue Villa,Da Lat,3,km,10,2 adult,null,"6,500,000"
Books Home Dalat,Da Lat,2,km,7.3,2 adult,null,"853,943"
Nguyàn c?n Homestay V??n Lan Zalo 0'3'5'5'9'6'6730,Da Lat,1.9,km,null,2 adult,130m˝,"684,000"
Happy Bunny homestay,Da Lat,3,km,10,2 adult,null,"426,788"
Ami Hotel Dalat,Da Lat,1.3,km,6.4,2 adult,null,"677,970"
MAISON DU CIEL DALAT,"Xuan Huong Lake, Da Lat",400,m,null,2 adult,null,"585,000"
Happy apartment,Da Lat,1.4,km,null,2 adult,60m˝,"900,000"
Chi?n M? Hotel,Da Lat,2.8,km,8.8,2 adult,null,"1,056,000"
Ban Mai Xanh Homestays,Da Lat,1.7,km,9,2 adult,null,"360,000"
FullHouse Homestay,Da Lat,1,km,null,2 adult,null,"1,400,000"
Viet Hoang's House,Da Lat,450,m,null,2 adult,null,"270,000"
Dalat 1A.M,Da Lat,1.1,km,8.8,2 adult,100m˝,"1,193,400"
NGUY?N C?N VILLA MAKA 120M2,Da Lat,1.1,km,null,2 adult,120m˝,"2,240,000"
Anh ?Öo Villa ?Ö L?t,Da Lat,1.1,km,8,2 adult,160m˝,"1,575,000"
Funny Home,Da Lat,1.2,km,null,2 adult,null,"1,296,000"
Les Flocons Home 3 - ?Ö L?t,Da Lat,1.9,km,null,2 adult,null,"1,425,000"
DVHome DaLat,Da Lat,1.4,km,null,2 adult,90m˝,"1,732,500"
Green Valley Hotel,Da Lat,1.4,km,6.3,2 adult,null,"342,000"
nhÖ c?a Ngo?i,Da Lat,0.6,km,8.6,2 adult,null,"900,000"
House ?? ng?ng ho?t ??ng!,Da Lat,2.8,km,null,2 adult,300m˝,"1,040,000"
Little Ch†i Nho ?Ö L?t,Da Lat,0.8,km,10,2 adult,null,"2,080,000"
Thu Linh Villa,Da Lat,2.1,km,10,2 adult,null,"2,500,000"
LENS HOUSE DA LAT,"Xuan Huong Lake, Da Lat",0.5,km,7,2 adult,null,"370,000"
V??n Treo Villa,Da Lat,1.8,km,10,2 adult,150m˝,"3,385,800"
Nguyàn c?n 6 phïng ng? dÖnh cho 6-16 kh†ch,Da Lat,1.1,km,10,2 adult,220m˝,"1,338,750"
Eudora House 1 - Ph?m Ng?c th?ch,Da Lat,0.7,km,null,2 adult,null,"1,392,130"
BIDV HOTEL DALAT,"Xuan Huong Lake, Da Lat",0.7,km,null,2 adult,null,"1,080,000"
Villa Du Lac Da Lat,Da Lat,3.9,km,6.7,2 adult,null,"280,000"
Pensee Guesthouse,Da Lat,2.9,km,8.7,2 adult,null,"314,213"
MK Sweet House 2 - DaLat Center,"Xuan Huong Lake, Da Lat",250,m,9.5,2 adult,70m˝,"1,800,000"
Chivo Homestay,Da Lat,1.7,km,9,2 adult,200m˝,"1,008,000"
Villa m?u tÉm,Da Lat,2,km,null,2 adult,25m˝,"3,500,000"
De Per - dalat,Da Lat,2,km,null,2 adult,null,"750,000"
Moonlight Homestay,Da Lat,1.8,km,9.2,2 adult,null,"1,200,000"
Bolero Villa ?Ö L?t,Da Lat,3.1,km,10,2 adult,null,"1,700,000"
Homestay _ nguyàn c?n,Da Lat,1,km,null,2 adult,120m˝,"2,800,000"
L? ?Ö L?t Homestay,Da Lat,1.7,km,null,2 adult,null,"1,300,000"
Nam Quang Hotel,Da Lat,0.9,km,6.9,2 adult,null,"1,350,000"
Trung Ngh?a Villa 27,Da Lat,1.6,km,null,2 adult,300m˝,"3,596,400"
Ng?c Quang,Da Lat,1,km,8,2 adult,null,"315,000"
Aurora Hotel Dalat,Da Lat,1.8,km,8.3,2 adult,null,"684,000"
Rose House,Da Lat,1.3,km,8,2 adult,null,"270,000"
?Ö L?t Mega Sky Hotel,Da Lat,4.2,km,8.7,2 adult,null,"480,000"
Kumi House,Da Lat,1.7,km,null,2 adult,null,"1,200,000"
WoodenHouse,Da Lat,8.3,km,10,2 adult,20m˝,"700,000"
Villa Hang Nga 2,Da Lat,2.5,km,null,2 adult,150m˝,"1,600,000"
Golden Hills Villa ?Ö L?t,Da Lat,1.4,km,6,2 adult,280m˝,"1,960,000"
M? Li?u's House,Da Lat,2.9,km,null,2 adult,null,"3,000,000"
Tan Hai House,Da Lat,1.3,km,null,2 adult,null,"1,620,000"
Sustainations Villa Lan Anh Resort Dalat,"Tuyen Lam Lake, Da Lat",4.1,km,6.6,2 adult,000m˝,"6,000,000"
Huu Nghi Hotel,"Xuan Huong Lake, Da Lat",400,m,null,2 adult,null,"405,406"
NhÖ Xinh,Da Lat,2.3,km,1,2 adult,null,"1,170,000"
Dalat Lavita,Da Lat,0.6,km,6.6,2 adult,null,"344,250"
NhÖ An Cozy,Da Lat,1.6,km,9,2 adult,100m˝,"1,674,340"
La Soul Homestay,Da Lat,1.6,km,10,2 adult,40m˝,"552,500"
Bich Khue Hotel,Da Lat,1.1,km,5,2 adult,null,"251,999"
Lavender Tim,Da Lat,0.7,km,9,2 adult,null,"559,946"
Guitar's house n more,Da Lat,2,km,null,2 adult,75m˝,"2,240,000"
NhÖ B? Homestay ?Ö L?t,Da Lat,0.8,km,10,2 adult,null,"566,000"
Villa trung ngh?a 29,Da Lat,2.6,km,null,2 adult,25m˝,"4,195,800"
ViAn Homestay,Da Lat,1.5,km,10,2 adult,null,"350,000"
Homestay nguyàn c?n 4 Phïng ng? - La Soul Home,Da Lat,1.6,km,10,2 adult,60m˝,"1,539,000"
1995 HOME,"Xuan Huong Lake, Da Lat",0.6,km,8.8,2 adult,100m˝,"2,551,500"
HO?NG LONG HOMESTAY ?? L?T,Da Lat,2.9,km,9.1,2 adult,null,"300,000"
GOm Homestay- Tranquility House,Da Lat,1.8,km,9.7,2 adult,100m˝,"1,154,250"
Kh†nh Minh Hotel,Da Lat,1.4,km,null,2 adult,null,"529,000"
Six Six Garden,Da Lat,1.2,km,8.5,2 adult,null,"700,000"
Mee House DL,Da Lat,1.9,km,null,2 adult,null,"1,260,000"
Luna Home 2,Da Lat,450,m,null,2 adult,null,"550,000"
1995 HOUSE,Da Lat,1,km,8.9,2 adult,null,"300,000"
NGUY?N C?N HOMESTAY 160m2,Da Lat,1.9,km,null,2 adult,null,"360,000"
Hotel HoÖng Nguyàn,"Xuan Huong Lake, Da Lat",350,m,null,2 adult,null,"400,000"
Q?s house,Da Lat,1.4,km,1,2 adult,null,"4,050,000"
Kh†ch s?n Thu? Tiàn,"Xuan Huong Lake, Da Lat",400,m,8.3,2 adult,null,"247,500"
Bao Long Geust House Da Lat,Da Lat,0.9,km,null,2 adult,null,"315,000"
PoWill Home,Da Lat,1.4,km,8.7,2 adult,null,"585,000"
L'secret Garden Dalat,Da Lat,2.1,km,9.7,2 adult,null,"400,000"
Kh†ch S?n Thanh Bçnh,"Xuan Huong Lake, Da Lat",300,m,7.6,2 adult,null,"700,000"
Alee DaLat Villa,Da Lat,1.4,km,8.8,2 adult,400m˝,"2,400,000"
Tom?s House,"Xuan Huong Lake, Da Lat",0.8,km,8,2 adult,25m˝,"440,000"
Tr?m D?ng Chill,Da Lat,2.7,km,null,2 adult,15m˝,"952,000"
CSLTDL Nh?t Vi,"Xuan Huong Lake, Da Lat",0.5,km,null,2 adult,null,"300,000"
"The Anson, Dalat",Da Lat,2.8,km,9.5,2 adult,null,"600,000"
B18 GOLDEN HILLS ?? L?T,Da Lat,1.4,km,null,2 adult,null,"2,268,000"
OVi coffee farmstay ?Ö L?t,Da Lat,10.8,km,9.1,2 adult,null,"801,000"
H??ng Th?o Holic,"Xuan Huong Lake, Da Lat",200,m,null,2 adult,null,"2,414,700"
Mun's house,Da Lat,1.5,km,null,2 adult,null,"1,617,647"
Daisy Dalat House,"Xuan Huong Lake, Da Lat",0.7,km,8.7,2 adult,null,"297,540"
? Homestay,Da Lat,1,km,9.6,2 adult,null,"864,000"
Ngo?c Thu?y Hotel,Da Lat,1.4,km,10,2 adult,null,"450,000"
Daily home,Da Lat,1.1,km,9,2 adult,null,"1,323,000"
Casa Villa - Dalat Valley View,Da Lat,1.5,km,9.6,2 adult,300m˝,"4,275,000"
WARM HOUSE IN DALAT,Da Lat,1.2,km,null,2 adult,null,"1,500,000"
MK Sweet House 1 - DaLat Center,"Xuan Huong Lake, Da Lat",300,m,8.6,2 adult,101m˝,"2,700,000"
Motel Khìng Gian Xanh,Da Lat,2.3,km,6.7,2 adult,null,"352,000"
?Ö L?t Sunshine Garden,Da Lat,9.6,km,8.9,2 adult,null,"486,000"
Vietsovpetro Hotel Dalat,"Xuan Huong Lake, Da Lat",2.5,km,5.8,2 adult,null,"1,890,000"
G¢c Nh? ?Ö L?t,Da Lat,1.8,km,9.2,2 adult,null,"1,700,000"
N?p ?m - ?Ö L?t,Da Lat,2.1,km,7.6,2 adult,null,"1,200,000"
Joy Villa,"Xuan Huong Lake, Da Lat",1.7,km,8.2,2 adult,18m˝,"1,300,000"
L°nh Homestay ?Ö L?t,Da Lat,3.1,km,9.5,2 adult,null,"1,026,000"
Th? House,Da Lat,1.1,km,null,2 adult,null,"353,000"
DAN HOMESTAY DALAT,"Xuan Huong Lake, Da Lat",0.8,km,null,2 adult,null,"450,000"
? ?Éy Vui C?c,Da Lat,2,km,10,2 adult,null,"350,000"
Suri's House Homestay,"Xuan Huong Lake, Da Lat",400,m,8.3,2 adult,null,"400,000"
Doc May Boutique Villa,"Xuan Huong Lake, Da Lat",300,m,8.8,2 adult,null,"601,400"
Villa Hotel M?c TrÖ,Da Lat,1.4,km,null,2 adult,null,"722,500"
Meli homestay,Da Lat,3.4,km,null,2 adult,200m˝,"1,170,000"
NhÖ Cì Ba Homestay,Da Lat,1.1,km,9.2,2 adult,null,"1,615,000"
Ch? iu Homestay,Da Lat,1.2,km,9.7,2 adult,null,"1,080,000"
Con Mäo BÇo,Da Lat,0.8,km,8.5,2 adult,null,"396,750"
NhÖ cóa B?t Homestay - ?Ö L?t,"Xuan Huong Lake, Da Lat",0.6,km,null,2 adult,150m˝,"960,000"
Homestay Dia Du,"Xuan Huong Lake, Da Lat",1.6,km,8,2 adult,null,"450,000"
Homestay Da Quy,Da Lat,1,km,9.3,2 adult,null,"350,000"
Sunny,Da Lat,0.7,km,9,2 adult,null,"1,632,000"
Peach Valley Hotel Dalat,"Xuan Huong Lake, Da Lat",1.5,km,8.5,2 adult,null,"1,125,289"
May Home,"Xuan Huong Lake, Da Lat",350,m,8.5,2 adult,30m˝,"804,000"
Tasme Hotel,Da Lat,1.5,km,8.5,2 adult,null,"5,000,000"
Bong Hong Hotel,"Xuan Huong Lake, Da Lat",500,m,6.9,2 adult,null,"450,000"
Kh†ch s?n TÉn An ?Ö L?t,"Xuan Huong Lake, Da Lat",0.8,km,9,2 adult,null,"400,000"
Kh†ch s?n mini Khang Th?nh,Da Lat,2.1,km,9.3,2 adult,null,"250,000"
Helo Rot?s Villa,Da Lat,1.7,km,null,2 adult,null,"3,500,000"
V??n Lan Homestay- NhÖ Nguyàn C?n R?ng 130m2,Da Lat,2.1,km,9,2 adult,131m˝,"1,154,250"
Kim Nhung Hotel,Da Lat,1,km,9,2 adult,null,"300,000"
2homedalat,Da Lat,2.1,km,null,2 adult,null,"4,500,000"
HOMESTAY TH?Y D??NG,"Xuan Huong Lake, Da Lat",2.8,km,8.5,2 adult,null,"390,000"
ROSE HOTEL DALAT,Da Lat,1.2,km,8,2 adult,null,"550,000"
Villa Minh Tuyet Dalat,Da Lat,2.3,km,10,2 adult,null,"750,000"
Blue Sky Homestay,Da Lat,1.4,km,9.1,2 adult,null,"250,000"
C? S? L?u Tr£ Du L?ch Thanh Ng?c,Da Lat,1.7,km,10,2 adult,120m˝,"1,200,000"
HANZ Ngoc Sang Hotel Dalat,"Xuan Huong Lake, Da Lat",200,m,8.2,2 adult,null,"1,115,764"
Aloha Homestay,Da Lat,1.3,km,9.5,2 adult,87m˝,"3,400,000"
B?o ChÉu Villa & Coffee ?Ö L?t,Da Lat,4.7,km,9.5,2 adult,null,"670,000"
Thuy Hoang Nguyen Resort & Spa,Da Lat,8.6,km,8,2 adult,null,"937,500"
Wisteria Hotel,"Xuan Huong Lake, Da Lat",0.5,km,8.5,2 adult,null,"1,200,000"
Aura Apartment Da Lat,"Xuan Huong Lake, Da Lat",2.3,km,7.7,2 adult,99m˝,"1,599,000"
HANZ Alley Thien Nien Ky Hotel Dalat,Da Lat,1,km,6.9,2 adult,null,"284,831"
Duy Th?o 2 hotel,"Xuan Huong Lake, Da Lat",250,m,8.2,2 adult,30m˝,"600,000"
Guest House HaNa,"Xuan Huong Lake, Da Lat",0.6,km,6.3,2 adult,null,"382,500"
Bombo DaLat Hotel,"Xuan Huong Lake, Da Lat",400,m,7.2,2 adult,null,"1,143,675"
Lan M?nh Hotel,"Xuan Huong Lake, Da Lat",2.2,km,9.7,2 adult,null,"313,200"
Eudora Villa 3,Da Lat,2.3,km,8.8,2 adult,350m˝,"3,672,000"
Kh?i HoÖng 2,"Xuan Huong Lake, Da Lat",350,m,8.5,2 adult,null,"315,000"
OYO 1172 Tai Loc Hotel,"Xuan Huong Lake, Da Lat",0.7,km,3.8,2 adult,null,"278,919"
S?n Hóng Hotel ?Ö L?t,"Xuan Huong Lake, Da Lat",400,m,6.8,2 adult,null,"483,072"
Yàn's Home,Da Lat,1.5,km,10,2 adult,null,"621,000"
Anh Thy Homestay Da Lat,Da Lat,500,m,7.7,2 adult,null,"250,000"
HO?NG DI?U DALAT,"Xuan Huong Lake, Da Lat",250,m,7.7,2 adult,null,"300,000"
The Light Hotel,"Xuan Huong Lake, Da Lat",2.1,km,7.8,2 adult,null,"405,000"
Lavini House,Da Lat,3.8,km,9.6,2 adult,null,"421,200"
Sammy Dalat Hotel,Da Lat,0.9,km,8,2 adult,null,"1,462,500"
An AN Diamond Hotel,Da Lat,2.7,km,7.4,2 adult,null,"400,000"
Maison de Fleurs - Ngìi NhÖ Hoa,"Xuan Huong Lake, Da Lat",2.8,km,9.5,2 adult,null,"420,000"
Lien Huong Hotel,"Xuan Huong Lake, Da Lat",1.6,km,8,2 adult,null,"450,000"
Lala Villa,Da Lat,2.8,km,null,2 adult,250m˝,"5,760,000"
Sthouse Da Lat,Da Lat,1.4,km,8,2 adult,null,"510,000"
Delen House,Da Lat,1.3,km,10,2 adult,40m˝,"1,200,000"
Tuan Vu Bao Long Da Lat,Da Lat,0.9,km,null,2 adult,null,"20,000,000"
Kh†ch S?n ?Ö L?t - Villa Luxury Da Lat,"Xuan Huong Lake, Da Lat",350,m,10,2 adult,null,"1,237,000"
Little Ch†i Nho Homestay,Da Lat,0.8,km,9.6,2 adult,null,"350,000"
Hello Dalat Hostel,"Xuan Huong Lake, Da Lat",400,m,9.1,2 adult,null,"324,000"
Moc Nhien Hostel Da Lat,Da Lat,1,km,9.2,2 adult,null,"500,000"
V??n Lan Hostel,Da Lat,2,km,8.6,2 adult,130m˝,"972,000"
Phuong Hong Guesthouse,"Xuan Huong Lake, Da Lat",0.6,km,8.6,2 adult,null,"199,000"
BLUE FINGERs KROOM DALAT,Da Lat,0.9,km,8.3,2 adult,20m˝,"700,000"
Tuan Long Da Lat Hostel,Da Lat,1.4,km,8.9,2 adult,null,"425,000"
NhÖ M&G,Da Lat,3.7,km,9.1,2 adult,null,"500,000"
K coffee&home,Da Lat,0.9,km,8.4,2 adult,14m˝,"270,000"
J&H House DaLat,Da Lat,1.5,km,null,2 adult,null,"3,200,000"
Holly Hostel,Da Lat,0.9,km,9.1,2 adult,null,"300,000"
Nhat Hoang Luxury Apartment Da Lat,Da Lat,1,km,null,2 adult,null,"2,550,000"
CSLTDL Qu?nh Nhi,Da Lat,1,km,9.2,2 adult,null,"320,000"
Hoa Hong Do Guesthouse,Da Lat,0.8,km,6.8,2 adult,null,"185,520"
M? Kim Villa,Da Lat,1.4,km,9.3,2 adult,null,"461,700"
My Kim Guest House,Da Lat,1,km,8.5,2 adult,null,"330,000"
HD Group Hotel 2,"Xuan Huong Lake, Da Lat",0.7,km,8.1,2 adult,null,"400,000"
Melody Hotel,Da Lat,2.1,km,8.2,2 adult,null,"1,035,000"
Home 1/31 NhÖ Chung ?Ö L?t,Da Lat,0.8,km,9.4,2 adult,160m˝,"1,750,000"
ADALY Hotel & Apartment Dalat,"Xuan Huong Lake, Da Lat",2.3,km,8.7,2 adult,50m˝,"1,222,222"
Lacasa May,Da Lat,1.5,km,7.5,2 adult,null,"668,800"
Quynh Nguyen - Da Lat,Da Lat,1.3,km,8.7,2 adult,null,"500,000"
Dalat Vania Hotel,Da Lat,0.9,km,8.7,2 adult,null,"449,100"
Minh Quan Hotel,"Xuan Huong Lake, Da Lat",0.6,km,8.7,2 adult,null,"373,489"
My Nguyen Homestay Da Lat,Da Lat,1.2,km,9,2 adult,null,"225,000"
2 phïng ng? - c?n nhÖ g? xinh x?n trung tÉm ?Ö L?t,Da Lat,0.7,km,null,2 adult,75m˝,"979,200"
Villa Tuan Vu Da Lat Group,Da Lat,5,km,7,2 adult,null,"145,530"
New Sleep in Dalat Hostel,"Xuan Huong Lake, Da Lat",0.6,km,9.7,2 adult,null,"327,600"
Nha Da Lat,Da Lat,1.3,km,9.3,2 adult,null,"585,000"
Doc Tinh House,Da Lat,1.3,km,10,2 adult,300m˝,"1,570,800"
An Vy Hotel,"Xuan Huong Lake, Da Lat",2.2,km,9,2 adult,null,"409,500"
L?ng Ch?ng House,Da Lat,10.8,km,8.3,2 adult,null,"452,200"
The K'rin Villa,"Xuan Huong Lake, Da Lat",0.5,km,7.9,2 adult,null,"1,025,500"
Vanilla Dalat Hotel,Da Lat,0.8,km,8,2 adult,null,"356,000"
Bukchon Da Lat Hotel,"Xuan Huong Lake, Da Lat",0.6,km,8.3,2 adult,null,"800,000"
T&K Hotel trung tÉm ?Ö L?t,"Xuan Huong Lake, Da Lat",0.5,km,7.2,2 adult,null,"450,000"
Panorama Apartment,"Xuan Huong Lake, Da Lat",2.3,km,9.1,2 adult,52m˝,"990,000"
Chivas Dalat Hotel,Da Lat,1,km,8.7,2 adult,null,"540,000"
La Fleur 2 Luxury Garden Hotel,Da Lat,2,km,9.4,2 adult,null,"1,032,750"
Hoa Dat Da Lat Hotel,"Xuan Huong Lake, Da Lat",0.5,km,4.7,2 adult,null,"376,000"
NhÖ Ngo?i ? ?Ö L?t,Da Lat,6.1,km,9.7,2 adult,null,"306,000"
Homestay Nguyàn C?n 131m2- V??n Lan Homestay,Da Lat,2.1,km,9,2 adult,132m˝,"1,260,000"
M?c Lan House,Da Lat,2.7,km,7.8,2 adult,70m˝,"598,500"
Parisia in Dalat,Da Lat,0.9,km,null,2 adult,25m˝,"10,000,000"
HD Group Hotel,"Xuan Huong Lake, Da Lat",400,m,8.2,2 adult,null,"385,714"
Binh An Village Resort,"Tuyen Lam Lake, Da Lat",6.4,km,8.2,2 adult,null,"3,240,000"
Ngoc Nguyen Anh Da Lat,"Xuan Huong Lake, Da Lat",0.6,km,8,2 adult,null,"391,875"
Q-Center Dalat,"Xuan Huong Lake, Da Lat",350,m,8.2,2 adult,null,"342,000"
MÉy Xanh Home ?Ö L?t,Da Lat,1.2,km,9.8,2 adult,null,"643,500"
Eco Home Da Lat,Da Lat,1.8,km,8.6,2 adult,null,"400,000"
Thanh Th?y Hotel,Da Lat,0.8,km,8.6,2 adult,null,"542,700"
Karry's House,Da Lat,1.4,km,9.4,2 adult,150m˝,"1,831,410"
Feel Like Your Home,Da Lat,1.8,km,null,2 adult,null,"1,280,000"
Nam Xuan Premium Hotel,"Xuan Huong Lake, Da Lat",0.8,km,8,2 adult,null,"283,500"
Homestay Chuy?n C? Ng??i X?a,Da Lat,1.9,km,6.3,2 adult,null,"510,000"
KH?CH S?N TH?Y TR?N,"Xuan Huong Lake, Da Lat",400,m,6,2 adult,null,"540,000"
?Ö L?t TEEPEE Homestay,Da Lat,1.9,km,9.3,2 adult,null,"801,414"
The Luxe Da Lat,Da Lat,1.8,km,7.7,2 adult,null,"1,059,750"
Kh†ch S?n H?ng Nguyàn Valley ?ÖL?t,Da Lat,2.4,km,8.9,2 adult,null,"320,760"
V??n Lan Hotel- Nguyàn c?n 130m2,Da Lat,2.1,km,9,2 adult,130m˝,"1,134,000"
My Anh Guest House,"Xuan Huong Lake, Da Lat",400,m,8.4,2 adult,null,"220,000"
Hostel V??n Lan- Nguyàn C?n 130m2,Da Lat,2.1,km,8.6,2 adult,134m˝,"775,000"
ViVu House,Da Lat,0.9,km,8.8,2 adult,null,"1,200,000"
Kh†ch s?n Trung NhÉn,Da Lat,0.7,km,8.6,2 adult,null,"300,000"
Thanh Anh Hotel Da Lat,Da Lat,0.7,km,8.3,2 adult,null,"252,000"
La Vie En Rose Villa,Da Lat,1.8,km,8.5,2 adult,null,"650,250"
Saphir Dalat Hotel,"Xuan Huong Lake, Da Lat",300,m,7.2,2 adult,null,"1,176,471"
Lan Anh Hotel,Da Lat,0.6,km,7.7,2 adult,null,"1,140,000"
NhÖ c?a Ng??i vÖ Ta,Da Lat,2,km,9.3,2 adult,null,"550,000"
Xinh Homestay,Da Lat,1.1,km,9.3,2 adult,null,"265,000"
X? ?ìng D??ng Apartment,"Xuan Huong Lake, Da Lat",2.2,km,8,2 adult,26m˝,"720,000"
Nam Thiàn - Homestay,Da Lat,1.6,km,8.2,2 adult,null,"243,000"
TTR Studio Apart Hotel,Da Lat,1.6,km,8.5,2 adult,30m˝,"933,333"
Anh Duc Da Lat Hotel,"Xuan Huong Lake, Da Lat",2.8,km,8.8,2 adult,null,"990,000"
Passion Homee,Da Lat,2,km,4.7,2 adult,null,"850,000"
Minh Uyen Homestay,Da Lat,0.9,km,9.4,2 adult,null,"460,000"
G-Rosa Hotel,"Xuan Huong Lake, Da Lat",350,m,8.4,2 adult,null,"300,000"
Homestay ti?n l?i ?Ö L?t Inn,Da Lat,1,km,8.3,2 adult,null,"99,000"
BRIGHT ENGLISH HOUSE,Da Lat,1.2,km,8.7,2 adult,null,"405,000"
Nguyàn c?n Nhiàn TÉm,"Xuan Huong Lake, Da Lat",450,m,null,2 adult,null,"4,500,000"
H?ng Nga Villa,Da Lat,2.8,km,6.7,2 adult,200m˝,"2,500,000"
Ruby Homestay ?Ö L?t,Da Lat,1.1,km,8.1,2 adult,null,"306,000"
Nhat Hoang Hotel Da Lat,Da Lat,1,km,9.3,2 adult,null,"700,000"
Villa Du l?ch HUY HO?NG,Da Lat,3.2,km,9.8,2 adult,null,"250,000"
Bïn Stay & Coffee ?Ö L?t,Da Lat,1.8,km,9.7,2 adult,null,"456,960"
Richy Dalat Hotel,Da Lat,1.5,km,8.9,2 adult,null,"600,000"
OYO 1161 Puchin Hotel And Apartment,"Xuan Huong Lake, Da Lat",500,m,6.6,2 adult,null,"696,810"
Nha cua Cay (Home of Tree - Dalat),Da Lat,1.7,km,9.7,2 adult,null,"400,000"
NhÖ nguyàn c?n ?¢n 6-10 kh†ch,Da Lat,1.5,km,10,2 adult,null,"715,000"
Stillus Boutique Hotel Dalat,Da Lat,2.2,km,7.8,2 adult,null,"1,100,000"
H?ng Tóng Hotel,Da Lat,1.5,km,8.3,2 adult,null,"350,000"
M?t NgÖy ? Trong R?ng,Da Lat,7.8,km,9.5,2 adult,null,"2,400,000"
BREW APARTMENT 6,Da Lat,2.2,km,10,2 adult,25m˝,"1,980,000"
The Brick Home dalat,Da Lat,1,km,8.8,2 adult,null,"560,000"
