name,address,distance,distance_type,rating,capaciity,area,price
HO GIA AN Home - Dorm Room,Can Tho,5.6,km,null,4 adult,30mý,"600,000"
PINK Hotel C?n Th?,Can Tho,0.7,km,7.9,4 adult,null,"1,960,000"
??i Quang Hotel,Can Tho,4,km,9,4 adult,null,"800,000"
Homestay Chez Moi,Can Tho,9.1,km,10,4 adult,null,"990,000"
Nh… Ngh? Th…nh ??t,Can Tho,2.8,km,null,4 adult,null,"456,000"
Kh ch S?n Ho…ng S?n,Can Tho,1.6,km,7.9,4 adult,null,"1,110,200"
Tan Tay Do Hotel,Can Tho,1.4,km,5.8,4 adult,null,"460,000"
Hong Dao 2 Hotel,Can Tho,0.9,km,5.7,4 adult,null,"898,647"
MILAND HOTEL,Can Tho,3,km,7.8,4 adult,null,"416,000"
L?I NGUY?N BOUTIQUE HOTEL,Can Tho,1.8,km,8.3,4 adult,null,"1,050,000"
PHUC LONG 2 HOTEL,Can Tho,400,m,6.9,4 adult,null,"400,000"
Lime Hostel - Ninh Kieu Center,Can Tho,1.3,km,8.6,4 adult,null,"495,000"
Soda House C?n Th?,Can Tho,6,km,7.2,4 adult,null,"450,000"
Linh Phuong 5 Hotel,Can Tho,1.7,km,8.3,4 adult,null,"1,000,000"
Minh Minh Nam Hotel,Can Tho,2.8,km,9,4 adult,null,"730,000"
CASA ECO Mekong Homestay,Can Tho,9,km,7.6,4 adult,55mý,"1,890,000"
Huynh Lac Can Tho Hotel,Can Tho,200,m,7.7,4 adult,null,"600,000"
NAMA HOTEL - Ninh Kieu Center,Can Tho,1.3,km,8.6,4 adult,null,"612,000"
BangBang Motel,Can Tho,0.6,km,7.9,4 adult,null,"500,000"
International Hotel,Can Tho,0.6,km,6.2,4 adult,null,"1,917,109"
Motel Ph?m L?y,Can Tho,0.7,km,7.8,4 adult,null,"380,000"
Hoang Hai Dang 1 Hotel,Can Tho,400,m,7.2,4 adult,null,"1,350,000"
Number One Hotel,Can Tho,0.6,km,6.3,4 adult,null,"567,000"
Winter Spring Hotel Ninh Kieu Quay,Can Tho,0.5,km,7.2,4 adult,null,"1,016,000"
Stay House,Can Tho,300,m,8.7,4 adult,null,"350,000"
Linh Phuong 3 Hotel,Can Tho,1.3,km,8,4 adult,null,"1,117,800"
Can Tho Home & Apartment,Can Tho,300,m,8.9,4 adult,72mý,"1,170,000"
Kh ch s?n Long H…,Can Tho,0.9,km,8.6,4 adult,null,"1,751,750"
CT Morning Hostel,Can Tho,1.3,km,9.1,4 adult,null,"461,700"
LION HOTEL,Can Tho,1.3,km,8.2,4 adult,null,"690,000"
??NG NAM HOTEL C?N TH?,Can Tho,1,km,6.4,4 adult,null,"457,200"
Royal Hotel Can Tho,Can Tho,3.4,km,8,4 adult,null,"550,000"
54 Homestay,Can Tho,300,m,8.4,4 adult,null,"360,000"
Adora Central Park Hostel,Can Tho,450,m,8.2,4 adult,null,"1,612,904"
Azerai Can Tho,Can Tho,1.4,km,9.3,4 adult,669mý,"29,856,750"
H? PH??NG HOTEL,Can Tho,1.6,km,9.1,4 adult,null,"627,300"
AN NG?C HOTEL,Can Tho,1.4,km,7.3,4 adult,null,"480,000"
Linh Phuong 6 Hotel,Can Tho,5.4,km,8.1,4 adult,null,"1,200,000"
Kim Thuy Ngan Ha Hotel,Can Tho,500,m,6.5,4 adult,null,"800,000"
LION 6 HOTEL,Can Tho,2.8,km,8.7,4 adult,null,"600,000"
T-House,Can Tho,1.4,km,9.5,4 adult,null,"1,950,000"
MES HOTEL - Ngay B?n Ninh Ki?u,Can Tho,500,m,7.7,4 adult,null,"800,000"
Tan Loc Hotel Can Tho City,Can Tho,1.7,km,6,4 adult,null,"525,000"
Hotel Massage Qu? Phi,Can Tho,1.4,km,7.2,4 adult,null,"650,000"
M? Kh nh Resort,Can Tho,9.7,km,7.6,4 adult,null,"1,199,000"
Nhan Tay Hostel,Can Tho,1.3,km,9.6,4 adult,null,"522,500"
SUNNY HOSTEL,Can Tho,300,m,8.2,4 adult,null,"440,000"
Homestay C“ G i Vi?t,Can Tho,1.4,km,null,4 adult,null,"800,000"
RedDoorz My Ngoc Hotel Le Loi,Can Tho,1.9,km,6.5,4 adult,null,"517,590"
V?N L?C HOTEL,Can Tho,400,m,8.2,4 adult,null,"860,267"
Homestay M? Thu?n,Can Tho,9,km,null,4 adult,null,"600,000"
Masawi Home,Can Tho,11.9,km,null,4 adult,null,"336,000"
Nhu's house,Can Tho,0.5,km,9.8,4 adult,150mý,"1,863,000"
Mekong Rose Hotel,Can Tho,1.4,km,8.2,4 adult,null,"485,000"
Bamboo Eco Village,Can Tho,9,km,9.4,4 adult,55mý,"2,000,000"
Anh Dao Mekong 2 Hotel,Can Tho,3.7,km,8.5,4 adult,null,"1,600,000"
Queenie House,Can Tho,0.6,km,9.5,4 adult,null,"690,000"
Kim Tho Hotel,Can Tho,0.7,km,7.6,4 adult,null,"2,400,000"
Apple Hotel,Can Tho,3,km,8.5,4 adult,null,"875,000"
KP Hotel,Can Tho,400,m,8.3,4 adult,null,"1,435,000"
Homestay My Thuan,Can Tho,9,km,null,4 adult,null,"800,000"
Grandma's House,Can Tho,5.5,km,null,4 adult,null,"480,000"
K2 Homestay & Coffee,Can Tho,0.6,km,8.2,4 adult,null,"600,000"
Vamxang Rustic Home,Can Tho,11.2,km,9.5,4 adult,null,"1,680,000"
MEKONG SILT ECOLODGE,Can Tho,10,km,9,4 adult,null,"1,796,053"
Cato Homestay,Can Tho,8.7,km,8.6,4 adult,50mý,"1,750,000"
Rich Hotel,Can Tho,1.2,km,8.6,4 adult,null,"680,940"
Can Tho Home & Apartment 3,Can Tho,350,m,10,4 adult,null,"1,140,000"
Song Ng? Pisces Homestay,Can Tho,8.7,km,8.6,4 adult,null,"1,252,640"
