name,address,distance,distance_type,rating,capaciity,area,price
Bay Luxury - New Ha Long Hotel,Ha Long,1.5,km,null,1 adult,null,"900,000"
Blue Ocean Villa Ha Long,Ha Long,7.8,km,null,1 adult,null,"540,000"
TU?N CH?U - H? LONG - GIALONG minihotel,"Tuan Chau, Ha Long",10.6,km,9,1 adult,500m˝,"540,000"
Bim hóng th?ng h? Long Qu?ng Ninh,Ha Long,7.6,km,1,1 adult,67m˝,"640,000"
Villa Ngh? D??ng Bi?n H? long - Qu?ng Ninh,"Bai Chay, Ha Long",4.7,km,null,1 adult,250m˝,"12,600,000"
Aqua Of The Seas Cruise Halong,"Tuan Chau, Ha Long",10.1,km,10,1 adult,null,"16,200,000"
Homstay Ha Long SAPPHIRE,"Hon Gai, Ha Long",0.9,km,null,1 adult,null,"2,100,000"
"C?n h? Duplex cao c?p Citadines view bi?n , c†ch b?i bi?n 30m","Bai Chay, Ha Long",7,km,null,1 adult,null,"2,070,000"
LiChi Halong Homestay,"Hon Gai, Ha Long",0.7,km,null,1 adult,null,"1,339,200"
Homestay Ha Long 3 bedroom very nice,"Bai Chay, Ha Long",5.8,km,null,1 adult,105m˝,"2,925,000"
Rio Ha Long Homestay,Ha Long,7.5,km,8.8,1 adult,50m˝,"675,000"
Sonny Homestay H? Long - Villa 5 Bedroom,"Bai Chay, Ha Long",6.3,km,9.2,1 adult,250m˝,"3,312,000"
Newlife,"Bai Chay, Ha Long",5.8,km,null,1 adult,68m˝,"1,000,000"
Green Bay Gden Bim hóng th?ng h? Long Qu?ng Ninh,Ha Long,7.3,km,null,1 adult,null,"640,000"
Calypso Cruises,"Tuan Chau, Ha Long",9.8,km,7,1 adult,null,"4,918,320"
Green Bay Gden Bim hóng th?ng h? Long Qu?ng Ninh,Ha Long,7.3,km,null,1 adult,64m˝,"640,000"
Homestay Happy,"Bai Chay, Ha Long",5.8,km,null,1 adult,80m˝,"1,000,000"
Villa 317 royal Lotus H? Long 5pn,Ha Long,7.9,km,null,1 adult,null,"2,450,000"
Homestay H? Long,"Bai Chay, Ha Long",5.8,km,8.3,1 adult,72m˝,"1,650,000"
C?n h? 2 phïng ng?,Ha Long,7.5,km,null,1 adult,null,"1,280,000"
Hai Trang Hotel,"Bai Chay, Ha Long",3.2,km,6.7,1 adult,null,"360,000"
The Lighthouse H? Long - Sea View,"Bai Chay, Ha Long",5.8,km,10,1 adult,73m˝,"1,500,000"
HoÖng Linh,Ha Long,7.7,km,8.7,1 adult,70m˝,"710,400"
C?n h? 3 ng? view bi?n,Ha Long,1.7,km,null,1 adult,100m˝,"1,050,000"
Halongbayview apartment,Ha Long,7.5,km,null,1 adult,40m˝,"560,000"
BOM HOMES- THE SAPPHIRE HA LONG RESIDENCE APARTMENt,"Hon Gai, Ha Long",0.6,km,3.1,1 adult,80m˝,"1,980,000"
Sandy homestay Citadines Marina Ha Long,"Bai Chay, Ha Long",6.9,km,null,1 adult,54m˝,"1,000,000"
Green Bay Gden Bim h? Long Qu?ng Ninh,Ha Long,7.5,km,null,1 adult,null,"504,000"
MANAROLA Hotel B?i Ch†y,"Bai Chay, Ha Long",5.1,km,8.9,1 adult,null,"11,000,000"
Halong Pearl Hotel,"Bai Chay, Ha Long",4,km,6.9,1 adult,null,"1,300,000"
Homestay Greenbay Garden H? Long,Ha Long,7.5,km,10,1 adult,45m˝,"720,000"
C?n h? Studio - KS Citadines view Bi?n H? long,"Bai Chay, Ha Long",7,km,10,1 adult,null,"1,152,000"
Green Bay Gden Bim hóng th?ng h? Long Qu?ng Ninh,Ha Long,7.6,km,null,1 adult,null,"576,000"
Solar Hotel,Ha Long,2.1,km,null,1 adult,null,"700,000"
Homestay New Life,"Bai Chay, Ha Long",5.8,km,null,1 adult,null,"600,000"
NhÖ Ngh? C?m VÉn,"Bai Chay, Ha Long",3.2,km,null,1 adult,null,"400,000"
Homestay Luxury 2 bedroom ocean view,"Bai Chay, Ha Long",7,km,null,1 adult,157m˝,"2,500,000"
Halong Silversea Cruise,"Tuan Chau, Ha Long",10.5,km,7.6,1 adult,null,"5,969,758"
Trippy Villa Indochine H? Long,Ha Long,3.3,km,10,1 adult,250m˝,"9,600,000"
V'Spirit Cruises,"Tuan Chau, Ha Long",9.8,km,null,1 adult,null,"6,969,240"
NewYork Hotel,"Bai Chay, Ha Long",6.3,km,null,1 adult,null,"900,000"
Na na Homestay,"Bai Chay, Ha Long",6.7,km,null,1 adult,null,"1,260,000"
Citadines Marina Ha Long Apartment,"Bai Chay, Ha Long",6.9,km,null,1 adult,null,"1,320,000"
Happy Homestay Green Bay Garden - 1524,Ha Long,7.5,km,null,1 adult,null,"480,000"
HOMESTAY GREEN BAY GARDEN H?NG TH?NG H? LONG - QU?NG NINH,Ha Long,7.6,km,null,1 adult,40m˝,"540,000"
H?ng H?nh Luxuyry life,Ha Long,7.5,km,null,1 adult,null,"585,000"
By?s House- C?n h? vintage view bi?n H? Long,Ha Long,7.5,km,10,1 adult,null,"600,000"
Sky Halong Apartment,"Bai Chay, Ha Long",5.8,km,10,1 adult,92m˝,"1,000,000"
Th? Song Hotel,"Bai Chay, Ha Long",3.2,km,null,1 adult,null,"350,000"
"Ode to Joy, Halong Seacoast View","Bai Chay, Ha Long",5.9,km,7,1 adult,100m˝,"1,700,000"
N?ng Homestay B?i Ch†y,"Bai Chay, Ha Long",5.8,km,null,1 adult,70m˝,"900,000"
Legend Halong Private Cruises - Managed by Bhaya Cruise,"Tuan Chau, Ha Long",9.8,km,9,1 adult,null,"20,603,700"
Peaceful Homestay Ha Long,Ha Long,8,km,null,1 adult,null,"640,000"
Homestay Huyen Nga 0986181888,Ha Long,8.3,km,null,1 adult,null,"567,000"
Solar hotel,Ha Long,2.1,km,null,1 adult,null,"855,000"
Ha Long Homestay luxury apartment,"Bai Chay, Ha Long",5.8,km,9.6,1 adult,72m˝,"800,000"
"C?n h? ??y ?? ti?n nghi, siàu ?†ng yàu ? H? Long!",Ha Long,7.5,km,9.7,1 adult,null,"450,000"
Homestay Newlife Tower,"Bai Chay, Ha Long",5.7,km,6.5,1 adult,68m˝,"800,000"
Ha Long Dream Hotel,"Bai Chay, Ha Long",4.2,km,9.2,1 adult,null,"2,500,000"
A25 Hotel - Bai Chay Ha Long,"Bai Chay, Ha Long",6,km,null,1 adult,null,"702,000"
Citadines Ha Long Homestay Apartment,"Bai Chay, Ha Long",7,km,9.5,1 adult,null,"765,000"
Minh H?ng Motel,"Tuan Chau, Ha Long",10,km,8.5,1 adult,null,"608,760"
5 to 10 bedrooms houses,"Bai Chay, Ha Long",3.1,km,10,1 adult,100m˝,"1,764,000"
Hong Ngan Hotel,Ha Long,8.4,km,8.3,1 adult,null,"367,080"
Pusan Halong Hotel,"Bai Chay, Ha Long",2.6,km,8.3,1 adult,null,"684,288"
C?n 2407 2pn view check bi?n,Ha Long,7.5,km,null,1 adult,null,"960,000"
H3T Homestay,"Bai Chay, Ha Long",5.8,km,null,1 adult,76m˝,"990,000"
Maichi Homestay Ha Long,"Bai Chay, Ha Long",5.8,km,7.8,1 adult,60m˝,"878,430"
C?n h? 19ng?-trung tÉm B?i Ch†y,"Bai Chay, Ha Long",3.8,km,null,1 adult,null,"8,000,000"
Homestay t?i Newlife Tower - B?i Ch†y,"Bai Chay, Ha Long",5.7,km,10,1 adult,68m˝,"600,000"
DreamHome - Homestay H? Long,"Bai Chay, Ha Long",6.9,km,null,1 adult,null,"631,748"
Homestay Bai Chay Ha Long ( Ocean View),"Bai Chay, Ha Long",5.8,km,10,1 adult,72m˝,"960,000"
C?n h? 2 phïng ng? sang tr?ng hi?n ??i g?n bi?n Greenbay Garden,Ha Long,7.5,km,7,1 adult,40m˝,"855,000"
Green Queen 16 - H? Long,Ha Long,7.6,km,10,1 adult,null,"576,000"
NaNa Homestay,"Hon Gai, Ha Long",0.9,km,5,1 adult,83m˝,"1,600,000"
INDOTEL HALONG HOTEL,"Bai Chay, Ha Long",5.5,km,9,1 adult,null,"1,027,000"
C?n H? view check bi?n 2pn,Ha Long,7.6,km,null,1 adult,null,"630,000"
Zita's home,Ha Long,7.5,km,null,1 adult,null,"540,000"
Homestay Greenbay H? Long studio,Ha Long,7.5,km,null,1 adult,45m˝,"712,500"
Villa Royal Lotus 812,Ha Long,7.8,km,7,1 adult,320m˝,"2,450,000"
Angela House Halong,"Bai Chay, Ha Long",7,km,8.6,1 adult,40m˝,"997,500"
Studio t?ng 28 toÖ nhÖ Citadines Marina H? Long,"Bai Chay, Ha Long",6.9,km,null,1 adult,null,"850,000"
Chung c? newlife B?i Ch†y Qu?ng Ninh,"Bai Chay, Ha Long",5.8,km,null,1 adult,null,"1,170,000"
Haivan Happy House Sunrise H? Long,Ha Long,7.8,km,9.2,1 adult,60m˝,"800,000"
Chang Homestay,"Bai Chay, Ha Long",5.7,km,null,1 adult,68m˝,"559,200"
HÖ Giang Hotel,"Bai Chay, Ha Long",6,km,null,1 adult,null,"540,000"
Alex Hostel,"Bai Chay, Ha Long",3.1,km,10,1 adult,null,"200,000"
Home stay T??ng Vi 1609C,"Bai Chay, Ha Long",5.8,km,null,1 adult,null,"2,000,000"
"Bi?t th? bi?n B?i Ch†y - H? Long, phong c†ch ??a Trung H?i","Bai Chay, Ha Long",5.2,km,null,1 adult,250m˝,"11,800,000"
Homestay B?i Ch†y - H? Long,Ha Long,7.8,km,null,1 adult,43m˝,"648,000"
Homestay bibi,Ha Long,7.7,km,null,1 adult,null,"1,000,000"
Renea Cruises Halong,"Hon Gai, Ha Long",0.8,km,null,1 adult,null,"7,910,100"
"C?n h? nguyàn c?n 98,23m2 Sapphire residence S1 2712 (An Nam homestay)","Hon Gai, Ha Long",0.9,km,9,1 adult,98m˝,"1,710,000"
HuuDuc Villa 102 Royal Lotus Resort,Ha Long,7.9,km,10,1 adult,239m˝,"2,450,000"
Homestay GreenbayGarden,Ha Long,7.5,km,null,1 adult,null,"720,000"
Homestay Studio Chung Bim 30 T?ng Green Bay Garden,"Bai Chay, Ha Long",7.3,km,null,1 adult,null,"494,100"
Royal Lotus H? Long Resort & Villas,"Bai Chay, Ha Long",7.7,km,null,1 adult,250m˝,"4,550,000"
Bi?t th? sÉn v??n c¢ b? b?i riàng,"Tuan Chau, Ha Long",9.6,km,null,1 adult,700m˝,"6,000,000"
Lantim207,Ha Long,42.4,km,10,1 adult,null,"412,500"
"2 bed rooms apartment V? Homestay B?i Ch†y, H? Long","Bai Chay, Ha Long",6,km,8.5,1 adult,null,"850,000"
Homestay No.6 H? XuÉn H??ng,"Bai Chay, Ha Long",2.4,km,9,1 adult,null,"2,160,000"
La Playa Ha Long Hotel,"Bai Chay, Ha Long",4.6,km,8.8,1 adult,null,"648,000"
Private room in Halong center-Almor Homestay,"Bai Chay, Ha Long",3.1,km,9.4,1 adult,null,"337,500"
Camellia Tuan Chau,"Tuan Chau, Ha Long",9.8,km,6.4,1 adult,null,"378,000"
Homestay Ha Long Luxury ( Ocean View),"Bai Chay, Ha Long",5.8,km,9.9,1 adult,72m˝,"1,000,000"
The Couple House,Ha Long,7.7,km,null,1 adult,null,"480,000"
Windy81 Coffee&Homestay Wooden stilt house,Ha Long,1.7,km,null,1 adult,250m˝,"9,000,000"
Halong Lotus Cruise,"Tuan Chau, Ha Long",9.9,km,7.4,1 adult,null,"4,680,000"
Phoenix Hotel Ha Long,"Bai Chay, Ha Long",6.1,km,10,1 adult,null,"974,700"
Studio Ko c¢,"Bai Chay, Ha Long",5.3,km,null,1 adult,null,"600,000"
Citadine Ha Long luxury (Ocean View),"Bai Chay, Ha Long",7,km,10,1 adult,105m˝,"1,484,000"
GRAND VILLA,"Bai Chay, Ha Long",6.7,km,null,1 adult,null,"4,000,000"
Amoureux greenbay HaLong 2,Ha Long,9.2,km,null,1 adult,null,"940,500"
Halong Glory Legend Cruise,"Tuan Chau, Ha Long",10.9,km,7.8,1 adult,null,"8,291,200"
Vila Lotus Tuong Vi,Ha Long,7.9,km,null,1 adult,300m˝,"2,470,000"
Amanda Halong Cruise,"Tuan Chau, Ha Long",10.1,km,8.9,1 adult,null,"6,242,400"
Trippy Tropical Villa,"Hon Gai, Ha Long",0.8,km,null,1 adult,90m˝,"2,925,000"
"New Life Tower B, Ha Long. Vi?t nam","Bai Chay, Ha Long",5.8,km,9,1 adult,null,"525,000"
Khu bi?t th? ngh? d??ng cao c?p Beverly Hills Ha Long Resort,"Bai Chay, Ha Long",3,km,9.6,1 adult,null,"1,687,500"
1925 Ha Long Hotel,"Bai Chay, Ha Long",5.3,km,8.6,1 adult,null,"1,672,000"
T?nh Gia Homestay-Coffee,"Bai Chay, Ha Long",3.9,km,null,1 adult,null,"450,000"
Sai Gon Ha Long Hotel,"Bai Chay, Ha Long",4.2,km,8.1,1 adult,null,"1,288,224"
HaLong Luxury Apartment,"Bai Chay, Ha Long",5.8,km,8.6,1 adult,75m˝,"1,400,000"
Ocean Dragon Hotel,Ha Long,7.8,km,8.3,1 adult,null,"1,080,000"
May House Hotel,"Bai Chay, Ha Long",5.1,km,8,1 adult,null,"630,000"
Maris Boutique Hotel,"Bai Chay, Ha Long",6.2,km,8.4,1 adult,null,"1,800,000"
Chung c? Sapphire,"Hon Gai, Ha Long",0.9,km,null,1 adult,null,"4,950,000"
Alova Cruises Boutique,"Tuan Chau, Ha Long",9.8,km,9.3,1 adult,null,"6,000,000"
VietHouse Hotel H? Long,Ha Long,3.6,km,10,1 adult,null,"364,500"
?nh D??ng Villa Homestay H? Long,Ha Long,8.5,km,10,1 adult,340m˝,"10,000,000"
Lantana Ha Long Hotel,"Bai Chay, Ha Long",4.4,km,8.9,1 adult,null,"648,945"
Sonny homestay Ha long- Bi?t th? li?n k? 5 phïng ng? trung tÉm KDL B?i Ch†y phó h?p v?i gia ?çnh ho?c nh¢m b?n tr? tràn 12 ng??i,Ha Long,7.7,km,8.5,1 adult,300m˝,"3,312,000"
Halong Bay Luxury Apartment,"Bai Chay, Ha Long",5.8,km,8.6,1 adult,70m˝,"1,500,000"
By's House- C?n h? View bi?n H? Long,Ha Long,7.5,km,9.3,1 adult,50m˝,"475,000"
1989 House Luxury Apartment Sea View At Ha Long,Ha Long,7.5,km,null,1 adult,40m˝,"769,500"
Golden Sea HaLong Hotel,Ha Long,4.8,km,9.1,1 adult,null,"549,120"
Aurora halong,Ha Long,8.9,km,8.6,1 adult,null,"390,000"
DAYTH VILLA,"Bai Chay, Ha Long",4.8,km,10,1 adult,400m˝,"12,750,000"
Ruby Homestay,Ha Long,9,km,8,1 adult,40m˝,"585,000"
D'Lioro Hotel & Resort,"Bai Chay, Ha Long",3.1,km,8,1 adult,null,"2,080,000"
Vila Lotus Vip,Ha Long,7.9,km,null,1 adult,300m˝,"3,250,000"
H? Long PAO Homestay,Ha Long,8.6,km,null,1 adult,null,"7,500,000"
Full House 21 - C?n G¢c 4 Phïng Ng?,Ha Long,7.6,km,8,1 adult,null,"6,000,000"
Aloha Villa,"Bai Chay, Ha Long",3.1,km,10,1 adult,620m˝,"8,800,000"
Mint House Villa H? Long BT6B-28,Ha Long,3.2,km,null,1 adult,300m˝,"11,000,000"
HaloMoon Ha Long Hotel,"Tuan Chau, Ha Long",9.9,km,8.3,1 adult,null,"765,000"
XuÉn H??ng Villa,"Bai Chay, Ha Long",3.1,km,null,1 adult,null,"6,974,070"
Moc Tra Hotel Tuan Chau H? Long,"Tuan Chau, Ha Long",9.9,km,8,1 adult,null,"600,000"
Lavender Bai Chay Halong Hotel,"Bai Chay, Ha Long",4.4,km,8.7,1 adult,null,"2,250,000"
Le Journey Halong Luxury,"Tuan Chau, Ha Long",10.1,km,null,1 adult,null,"7,654,500"
MINT HOUSE VILLA H? LONG,Ha Long,3.5,km,null,1 adult,300m˝,"10,000,000"
Paddington Hotel Halong Bayview,Ha Long,4.9,km,8.3,1 adult,null,"1,524,600"
"Hotel Sol Halong, Trademark Collection by Wyndham","Bai Chay, Ha Long",3.1,km,8.7,1 adult,null,"2,677,500"
Homestay Happy,Ha Long,7.5,km,null,1 adult,50m˝,"1,200,000"
Paradis Hotel,Ha Long,450,m,8.7,1 adult,null,"800,000"
HA LONG Feria Villa,"Bai Chay, Ha Long",4.2,km,null,1 adult,null,"7,700,000"
H? Long Green Hotel,Ha Long,8.3,km,8,1 adult,null,"500,000"
CABALLO VILLA H? LONG,Ha Long,3.5,km,null,1 adult,500m˝,"15,000,000"
"Sun Flower - C?n h? 80m2, 2 phïng ng?, View th?ng bi?n 180 ??, Trung tÉm B?i Ch†y","Bai Chay, Ha Long",5.6,km,8,1 adult,null,"2,500,000"
Lea House Ha Long,"Hon Gai, Ha Long",0.7,km,8.8,1 adult,null,"400,000"
C?n h? Studio cao c?p Citadines Marina H? long,"Bai Chay, Ha Long",6.9,km,null,1 adult,35m˝,"891,000"
Luxury condo with gorgeous view to Ha Long Bay,"Bai Chay, Ha Long",6.9,km,8,1 adult,null,"938,599"
"ROSE 24 - 3 Bedrooms, 110m2- High Floor - Full Sea View 180 Degree",Ha Long,7.5,km,10,1 adult,130m˝,"1,500,000"
Alex Hotel,"Bai Chay, Ha Long",3.1,km,8.7,1 adult,null,"756,000"
"Chung c? Greenbay , Hóng Th?ng, H? Long, Qu?ng Ninh",Ha Long,7.7,km,null,1 adult,65m˝,"2,640,000"
M?c TrÖ Hotel B?i Ch†y H? Long,"Bai Chay, Ha Long",6.7,km,9,1 adult,null,"600,000"
DOUBLE T'S HOUSE,Ha Long,3.4,km,9.5,1 adult,70m˝,"1,360,000"
Chung c? Greenbay Garden,Ha Long,7.7,km,null,1 adult,null,"2,112,000"
Halong Marina Classic Cruise,"Bai Chay, Ha Long",2.6,km,8.4,1 adult,null,"5,544,000"
Ori house,"Tuan Chau, Ha Long",10,km,null,1 adult,87m˝,"7,000,000"
Homestay Newway,Ha Long,7.7,km,null,1 adult,null,"800,000"
Villa 7PN c¢ b? b?i g?n b?i t?m,Ha Long,8,km,null,1 adult,null,"6,000,000"
City Bay Palace Hotel,"Hon Gai, Ha Long",250,m,7.9,1 adult,null,"940,800"
Homstay Happy,Ha Long,7.5,km,null,1 adult,null,"600,000"
Green Pearl Villa Ha Long,Ha Long,7.8,km,9.1,1 adult,100m˝,"3,672,000"
Green Suites Hotel,"Bai Chay, Ha Long",5.3,km,8.6,1 adult,null,"1,034,100"
Homestay Happy Green Bay Garden Tïa A Bim 30 T?ng,Ha Long,7.5,km,7,1 adult,null,"1,000,000"
C?n h? long view 1812B,"Bai Chay, Ha Long",5.8,km,null,1 adult,72m˝,"1,920,000"
Homestay trang hoÖng,"Bai Chay, Ha Long",5.8,km,null,1 adult,null,"1,400,000"
HA LONG DT Villa,Ha Long,8.5,km,null,1 adult,null,"7,900,000"
Bao Minh Sun Hotel Bai Chay,"Bai Chay, Ha Long",4.5,km,9.7,1 adult,null,"550,000"
Chung c? Green bay Garden H? Long,Ha Long,7.5,km,null,1 adult,null,"1,600,000"
Emperor Cruises Legacy Ha Long,"Hon Gai, Ha Long",1.4,km,9,1 adult,null,"19,210,037"
Luxury homestay,Ha Long,7.6,km,null,1 adult,null,"1,360,000"
Hotel Sunny,Ha Long,0.9,km,7.8,1 adult,null,"450,000"
NDC MISA HOTEL,"Bai Chay, Ha Long",4.2,km,8.8,1 adult,null,"800,000"
HA LONG OCEAN BLUE VILLA,"Bai Chay, Ha Long",4.4,km,null,1 adult,null,"10,500,000"
H? LONG Berverly Villa,"Bai Chay, Ha Long",3.5,km,null,1 adult,null,"20,000,000"
Mon ChÇri Cruises,"Tuan Chau, Ha Long",10.6,km,8,1 adult,null,"13,317,000"
Homestay Newway,"Hon Gai, Ha Long",200,m,null,1 adult,null,"900,000"
Villa Lotus T??ng Vi,Ha Long,7.9,km,null,1 adult,null,"3,500,000"
Homestay Citadines Studio the sea,"Bai Chay, Ha Long",6.9,km,null,1 adult,50m˝,"1,350,000"
Lovely 3-bedrooms unit with pool and sea view,"Bai Chay, Ha Long",5.8,km,null,1 adult,null,"1,980,000"
LÖ nhÖ 3 homestay,"Hon Gai, Ha Long",0.9,km,null,1 adult,null,"3,000,000"
ALACATES B0915,Ha Long,8.1,km,null,1 adult,null,"2,240,000"
Citadines B 808-608,"Bai Chay, Ha Long",7,km,null,1 adult,null,"2,200,000"
CITADINES MARINA HA LONG,"Bai Chay, Ha Long",6.9,km,9,1 adult,null,"691,200"
Greenbay Garden Hóng th?ng- H? long- Qu?ng ninh,Ha Long,7.5,km,null,1 adult,null,"720,000"
Ocean apartment * Green Bay Garden H? Long,Ha Long,7.5,km,null,1 adult,40m˝,"1,600,000"
