name,address,distance,distance_type,rating,capaciity,area,price
V?N L?C HOTEL,Can Tho,400,m,8.2,5 adult,null,"1,300,500"
Homestay M? Thu?n,Can Tho,9,km,null,5 adult,null,"1,050,000"
MEKONG DANIEL HOMESTAY CAN THO,Can Tho,11.8,km,9.1,5 adult,36mý,"1,530,000"
Anh Dao Mekong 2 Hotel,Can Tho,3.7,km,8.5,5 adult,null,"2,100,000"
Kim Tho Hotel,Can Tho,0.7,km,7.6,5 adult,null,"3,390,000"
Queenie House,Can Tho,0.6,km,9.5,5 adult,null,"1,180,000"
Homestay My Thuan,Can Tho,9,km,null,5 adult,null,"800,000"
Cato Homestay,Can Tho,8.7,km,8.6,5 adult,50mý,"1,750,000"
Can Tho Home & Apartment,Can Tho,300,m,8.9,5 adult,72mý,"1,235,000"
LION 3 HOTEL,Can Tho,1.3,km,8.2,5 adult,null,"990,000"
Hotel Massage Qu? Phi,Can Tho,1.4,km,7.2,5 adult,null,"650,000"
Adora Central Park Hostel,Can Tho,450,m,8.2,5 adult,null,"1,484,828"
LION HOTEL,Can Tho,1.3,km,8.2,5 adult,null,"890,000"
T-House,Can Tho,1.4,km,9.5,5 adult,null,"1,950,000"
Azerai Can Tho,Can Tho,1.4,km,9.3,5 adult,702mý,"43,428,000"
Nh… Ngh? Th…nh ??t,Can Tho,2.8,km,null,5 adult,null,"480,000"
L?I NGUY?N BOUTIQUE HOTEL,Can Tho,1.8,km,8.3,5 adult,null,"1,050,000"
Kh ch S?n Ho…ng S?n,Can Tho,1.6,km,7.9,5 adult,60mý,"2,062,410"
BangBang Motel,Can Tho,0.6,km,7.9,5 adult,null,"500,000"
Hoang Hai Dang 1 Hotel,Can Tho,400,m,7.2,5 adult,null,"1,350,000"
Lavender Hotel,Can Tho,2.4,km,8.3,5 adult,null,"590,000"
Kim Thuy Ngan Ha Hotel,Can Tho,500,m,6.5,5 adult,null,"2,000,000"
Huynh Lac Can Tho Hotel,Can Tho,200,m,7.7,5 adult,null,"900,000"
Winter Spring Homestay Center,Can Tho,1.3,km,8.5,5 adult,null,"1,070,000"
Thiˆn ?n Hotel & Apartment,Can Tho,400,m,7.9,5 adult,null,"1,000,000"
RedDoorz Huy Hoang Hotel Ngo Duc Ke,Can Tho,0.6,km,6,5 adult,null,"1,552,770"
CASA ECO Mekong Homestay,Can Tho,9,km,7.6,5 adult,140mý,"3,620,719"
