name,address,distance,distance_type,rating,capaciity,area,price
Anh - Millenium Aparment.,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,null,"2,295,000"
The Huge - Thao Dien 1BR,"District 2, Ho Chi Minh City",6,km,null,1 adult,null,"1,499,000"
VINHOMES 1BR CONDOTEL LANDMARK81 AREA - #City #Garden #Park view,"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 adult,null,"1,500,000"
TruongAn Home,"District 4, Ho Chi Minh City",1.2,km,null,1 adult,30m˝,"855,000"
"C?n h? chung c? 2PN, 2 WC TÉn Ph£","District 12, Ho Chi Minh City",10.9,km,5,1 adult,null,"950,000"
Home stay SAI GON Inner private mini pool 3m wide & toilet inside room - Saigon,Ho Chi Minh City,9.2,km,null,1 adult,null,"549,000"
NhÖ Kh†ch LÖng May M?n - Village Chance,"Binh Tan District, Ho Chi Minh City",11,km,1,1 adult,null,"375,000"
Eco Green Saigon,"District 7, Ho Chi Minh City",3.8,km,null,1 adult,null,"1,440,000"
C?n h? Emerald TÉn Ph£ Aeon mall,"Tan Phu District, Ho Chi Minh City",10.1,km,null,1 adult,null,"1,400,000"
Vinhome Central Park TJ49,"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 adult,55m˝,"960,000"
"Vinhomes Central Park, 1 bedroom","Binh Thanh, Ho Chi Minh City",3.6,km,null,1 adult,null,"1,089,000"
C?n h? 01 phïng ng? + CTH01,"District 9, Ho Chi Minh City",17,km,10,1 adult,null,"850,000"
VINHOMES 2BRs CONDOTEL LANDMARK81 AREA #River #Park #Garden view,"Binh Thanh, Ho Chi Minh City",3.7,km,10,1 adult,null,"1,620,000"
Vinhomes Central Park tïa Landmark 1 c?n 2 phïng ng?,"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 adult,null,"1,710,000"
Rivergate Apartment Infinity Pool & Gym,"District 4, Ho Chi Minh City",1,km,null,1 adult,null,"1,700,000"
Hoang Nam Hotel,"District 5, Ho Chi Minh City",4,km,null,1 adult,null,"432,433"
MANT Rivergate Apartments,"District 4, Ho Chi Minh City",1,km,10,1 adult,30m˝,"2,200,000"
Apartment near TSN Airport 1Br,"Tan Binh, Ho Chi Minh City",5.5,km,null,1 adult,null,"950,000"
THE GOLD VIEW - HOMESTAY 2pn2wc,"District 4, Ho Chi Minh City",1.8,km,null,1 adult,68m˝,"1,300,000"
Milennium Apartment D4 2Br 2Wc,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,null,"1,784,000"
The Rixx Central @ Park Hyatt/SmartTV65in/Netflix,"District 1, Ho Chi Minh City",1,km,8.5,1 adult,null,"2,499,000"
Studio apartment View centre city,"District 4, Ho Chi Minh City",1.1,km,null,1 adult,null,"752,400"
Happy stay home,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"300,000"
"C?n h? luxury, 4 ??n 7 ng??i","District 9, Ho Chi Minh City",17,km,6,1 adult,null,"1,100,000"
River Panorama 2Bedroom*Kingbed*Infinity Pool,"District 7, Ho Chi Minh City",7.8,km,null,1 adult,null,"1,150,000"
Happy home stay,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"270,000"
Malaysia,"District 1, Ho Chi Minh City",2,km,null,1 adult,null,"900,000"
Start House Sleep Box Next to the Airport,"Tan Binh, Ho Chi Minh City",5.9,km,8.5,1 adult,null,"240,000"
Scenic Valley Condotel - Ph£ M? H?ng,"District 7, Ho Chi Minh City",5.1,km,10,1 adult,75m˝,"1,700,000"
Lucky stay home,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"225,000"
MonMon Apt - Masteri Thao Dien - 3BR - River & Landmark 81 view,"District 2, Ho Chi Minh City",5.9,km,null,1 adult,null,"2,100,000"
Tutaco Double Room with private bathroom,"Binh Thanh, Ho Chi Minh City",5.6,km,null,1 adult,null,"550,000"
Chill House in Palm Heights Apartments,"District 2, Ho Chi Minh City",7.1,km,10,1 adult,null,"1,215,000"
Villa 188 -86 Group,"District 2, Ho Chi Minh City",6,km,null,1 adult,800m˝,"10,000,000"
Vinhome Central Park Apartments,"Binh Thanh, Ho Chi Minh City",3.5,km,1,1 adult,null,"1,305,000"
"C?n H? Cao C?p LandMark3,4,5,6- LandMark 81","District 1, Ho Chi Minh City",1.2,km,7.3,1 adult,null,"1,235,000"
Riverside house Qu?n Ph£ Nhu?n 1,"Phu Nhuan, Ho Chi Minh City",4,km,9,1 adult,30m˝,"765,000"
Studio Apartment Millenium - District 4 HCMC - Swimming Pool & Gym,"District 4, Ho Chi Minh City",0.9,km,8,1 adult,null,"1,200,000"
Midnight Corner Hoa S?,"Phu Nhuan, Ho Chi Minh City",3.3,km,7.3,1 adult,null,"500,000"
Masteri 2 bedrooms apartment for rent,"District 2, Ho Chi Minh City",5.6,km,1,1 adult,65m˝,"1,255,500"
Soho Apt - 2Brs in Dist 1 next to Bui Vien Street,"District 1, Ho Chi Minh City",1,km,9.1,1 adult,null,"2,337,000"
Ann Homestay - Masteri An Phu 3br,"District 2, Ho Chi Minh City",6.4,km,7.3,1 adult,null,"1,590,000"
City Garden (Binh Thanh) - 1 bedroom,"Binh Thanh, Ho Chi Minh City",2.8,km,null,1 adult,null,"1,073,700"
Botanica Premier BPA0917 Free pool gym Wifi BBQ garden,"Tan Binh, Ho Chi Minh City",5.5,km,null,1 adult,70m˝,"1,275,000"
Vania House HoChiMinh,"Go Vap District , Ho Chi Minh City",7.7,km,null,1 adult,26m˝,"600,000"
C?N H? CAO C?P MILENNIUM MASTERI,"District 4, Ho Chi Minh City",0.9,km,1,1 adult,null,"1,950,300"
Vinhomes Central Park C?n H? 1 Phïng Ng? C¢ B?n T?m N?m VÖ View ThÖnh Ph?,"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 adult,null,"1,400,000"
*Yu House* 2-Bedroom Apt Vinhomes Central Park P6,"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,null,"1,500,000"
Galaxy Hotel 2,"Go Vap District , Ho Chi Minh City",8.7,km,7.9,1 adult,null,"540,000"
2 cozy bedroom_Goldview_City Center_D4_74m2,"District 4, Ho Chi Minh City",1.8,km,null,1 adult,null,"1,300,000"
"14 Cì B?c Apartment , Ph£ Nhu?n","Phu Nhuan, Ho Chi Minh City",3.2,km,null,1 adult,48m˝,"620,500"
TAT River Gate apartment - infinity pool signature,"District 4, Ho Chi Minh City",1,km,10,1 adult,28m˝,"1,620,000"
NhÖ ??y ?? n?i th?t qu?n 1,"District 1, Ho Chi Minh City",0.9,km,8.5,1 adult,null,"252,000"
Spacious Studio @ City Center District 1 Free Pool and Gym,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,null,"1,300,000"
"An?s Homestay ? Peaceful, Cozy & Chill","District 4, Ho Chi Minh City",1.5,km,null,1 adult,60m˝,"784,273"
Vinhomes Central Park 2 Capitalland,"Binh Thanh, Ho Chi Minh City",3.5,km,4.3,1 adult,56m˝,"1,327,500"
Happy stay home,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"300,000"
C?n h? cao c?p 5 sao g?n qu?n 1&4,"District 7, Ho Chi Minh City",3.5,km,null,1 adult,50m˝,"1,120,000"
River Pamorama 2 bedrooms rooftop pool 35th big river view,"District 7, Ho Chi Minh City",7.8,km,9.5,1 adult,null,"1,020,000"
C?n h? Qu?n 4,"District 4, Ho Chi Minh City",1.8,km,null,1 adult,null,"1,120,000"
Homestay saigon Airport,"Tan Binh, Ho Chi Minh City",5.2,km,7.7,1 adult,null,"650,000"
Saigon Home 2Bedroom Distric 4,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,null,"1,550,000"
Thu? Sky,"Tan Binh, Ho Chi Minh City",5.2,km,9,1 adult,40m˝,"790,000"
Mhome apartment,"Binh Thanh, Ho Chi Minh City",3.3,km,5,1 adult,30m˝,"432,000"
Spacious Saigon,"District 4, Ho Chi Minh City",1,km,9.5,1 adult,null,"1,250,000"
2br-High Fl-River View-Hana Apart-7,"District 4, Ho Chi Minh City",0.8,km,6.3,1 adult,null,"1,500,000"
C?n h? SKY9 ??y ?? ti?n °ch 2 phïng ng? - Liàn Ph??ng qu?n 9,"District 2, Ho Chi Minh City",9.3,km,5,1 adult,null,"441,000"
Saigon Royal - Pool view Studio,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,null,"1,000,000"
Happy hone stay,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"300,000"
Happy stay home,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"255,000"
Vinhomes Landmark,"Binh Thanh, Ho Chi Minh City",3.5,km,1,1 adult,52m˝,"1,120,000"
Sunrise City View Saigon Luxury Apartment,"District 7, Ho Chi Minh City",2.9,km,null,1 adult,115m˝,"2,699,000"
The Viki House,"District 3, Ho Chi Minh City",2.9,km,10,1 adult,null,"720,000"
Le May Home,"District 4, Ho Chi Minh City",1,km,null,1 adult,28m˝,"760,000"
Our House,"District 1, Ho Chi Minh City",1.6,km,null,1 adult,null,"752,400"
The Rixx Convenient Apartment @ Ben Thanh/pool/gym,"District 1, Ho Chi Minh City",300,m,null,1 adult,null,"2,100,000"
Riverside house Qu?n Ph£ Nhu?n,"Phu Nhuan, Ho Chi Minh City",4,km,10,1 adult,null,"765,000"
Happy stay home,"Tan Binh, Ho Chi Minh City",4.2,km,7.5,1 adult,null,"300,000"
Unionr home stay,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"300,000"
Vinhomes Central Park & Landmark 81,"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,80m˝,"1,600,000"
Nice - Cozy The Sun Avenue Mai Ch° Th? Dist2,"District 2, Ho Chi Minh City",5.7,km,9,1 adult,null,"775,200"
Th?y sky,"Tan Binh, Ho Chi Minh City",5.2,km,null,1 adult,40m˝,"790,000"
Over Looking The Taugo Apartments,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,80m˝,"1,590,000"
HHomes Luxury 1 Bedroom view Bikini at Masteri Thao Dien District 2 - Tower 3,"District 2, Ho Chi Minh City",5.9,km,9.8,1 adult,50m˝,"1,120,000"
"Sunrise City 3 phïng ng?, c¢ h? b?i trÖn, phïng gym mi?n ph°","District 7, Ho Chi Minh City",2.9,km,null,1 adult,110m˝,"2,700,000"
Apt Luz for Family - free Pool&Gym - River Gate D4,"District 4, Ho Chi Minh City",1,km,8.4,1 adult,null,"1,100,000"
Serviced Apartments - FreePool&GYM - The Tresor,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,null,"1,800,000"
Sunrise City 3 Bed Room Full Furniture,"District 7, Ho Chi Minh City",3.2,km,7.7,1 adult,120m˝,"2,400,000"
2 Bedroom Apartment with swimming pool in An Phu District 2 Ho Chi Minh city,"District 2, Ho Chi Minh City",6.5,km,null,1 adult,72m˝,"1,400,000"
"Great city view, elegant design - 5mins to district 1","District 4, Ho Chi Minh City",0.9,km,null,1 adult,null,"1,200,000"
Union,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"300,000"
Masteri Millennium Apt With Balcony-513-Ivyhouse,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,null,"1,000,000"
Vinhome Central Park apartment - TÉn C?ng RB,"Binh Thanh, Ho Chi Minh City",3.6,km,1,1 adult,53m˝,"920,000"
Luxury Apartment near Airport,"Phu Nhuan, Ho Chi Minh City",5,km,null,1 adult,null,"1,287,000"
A5.06,"District 4, Ho Chi Minh City",1,km,8,1 adult,null,"855,000"
#Free POOL #Netflix #Cityview Suite for expat,"District 4, Ho Chi Minh City",1,km,null,1 adult,null,"900,000"
Chez Mimosa Boutique - New address 135 Tran Hung Dao,"District 1, Ho Chi Minh City",0.9,km,8.8,1 adult,null,"1,888,200"
C?n H? 2 Phïng Ng?. Sang Tr?ng L?ch S? t?i Landmark Plus Vinhomes Park,"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,88m˝,"1,600,000"
"Apartment near Airport, 5 minutes to city center","Phu Nhuan, Ho Chi Minh City",5,km,null,1 adult,null,"900,000"
123 Apartment w/ Central View in Ben Van Don street,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,null,"1,350,000"
Vinhomes Landmark,"Binh Thanh, Ho Chi Minh City",3.5,km,7,1 adult,null,"1,900,000"
2km HCMC Center - Riva Park - 2 BR - long term contract,"District 4, Ho Chi Minh City",2.8,km,null,1 adult,82m˝,"1,050,000"
BaobeiHome,"District 4, Ho Chi Minh City",1,km,null,1 adult,30m˝,"990,000"
Happy stay home,"Tan Binh, Ho Chi Minh City",4.2,km,6,1 adult,null,"225,000"
Vinhomes Central Prak (Bland Landmark Plus Luxury Residence),"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,110m˝,"2,625,000"
Transylvania Hotel,"District 7, Ho Chi Minh City",3.7,km,10,1 adult,null,"3,200,000"
Business Comfy Flat,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,35m˝,"1,224,000"
Cozy home !,"Binh Thanh, Ho Chi Minh City",3.5,km,3,1 adult,100m˝,"2,500,000"
Homestay TÉn Bçnh,"Tan Binh, Ho Chi Minh City",5.6,km,null,1 adult,null,"800,000"
Sweet Home,"Phu Nhuan, Ho Chi Minh City",4.7,km,1,1 adult,null,"261,000"
Saigon Home 1Bedroom$2Bed,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,null,"1,170,000"
Thu HÖ Hotel,"Binh Thanh, Ho Chi Minh City",6.5,km,8.3,1 adult,null,"566,100"
Masteri Thao Dien,"District 2, Ho Chi Minh City",5.6,km,9.5,1 adult,60m˝,"1,150,000"
Vinhome central Park 1BR View City,"Binh Thanh, Ho Chi Minh City",3.5,km,5.7,1 adult,50m˝,"1,282,500"
2PN The Gold View,"District 4, Ho Chi Minh City",1.8,km,7,1 adult,null,"1,372,000"
Homestay saigon - wood room 2,Ho Chi Minh City,9.2,km,7,1 adult,20m˝,"299,250"
9/1A H? XuÉn H??ng,"Binh Thanh, Ho Chi Minh City",4.2,km,null,1 adult,100m˝,"480,000"
Alex's Home - Vinhomes Luxury Apartment,"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 adult,55m˝,"1,440,000"
Smile Home- Saigonroyal- cozy luxury- gym pool free,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,45m˝,"1,082,160"
4Z Minh Khai,"District 1, Ho Chi Minh City",2.3,km,6,1 adult,null,"720,000"
"Tan Son Nhat Airport Hostel - 3A Lam Son, Ward 2, Tan Binh District","Go Vap District , Ho Chi Minh City",5.5,km,8.1,1 adult,null,"254,625"
C?n h? sky 9 1 phïng ng? 1 phïng t?m Qu?n 2,"District 9, Ho Chi Minh City",10.8,km,null,1 adult,null,"612,000"
Aromabnb,"Tan Binh, Ho Chi Minh City",6.8,km,4,1 adult,400m˝,"500,000"
Saliza Sky - Landmark 81 Tower,"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,50m˝,"3,500,000"
Lily's Palm House near Ben Thanh market in city center,"District 1, Ho Chi Minh City",300,m,6,1 adult,null,"510,930"
Austin Home Apartment Sky Center - Near Tan Son Nhat Airport,"Tan Binh, Ho Chi Minh City",5.2,km,5.5,1 adult,null,"940,500"
The Arrivals Phu Nhuan,"Phu Nhuan, Ho Chi Minh City",3.2,km,5.3,1 adult,null,"1,344,600"
VINHOMES Condo in Landmark 81 area# River & Park view,"Binh Thanh, Ho Chi Minh City",3.4,km,5.7,1 adult,50m˝,"1,620,000"
Kh†ch S?n Qu?c D?ng,"Go Vap District , Ho Chi Minh City",9.4,km,null,1 adult,null,"400,000"
Condo SunriseCity View 3bedrooms,"District 7, Ho Chi Minh City",2.9,km,null,1 adult,null,"2,500,000"
Happy stay home,"Tan Binh, Ho Chi Minh City",4.2,km,10,1 adult,null,"270,000"
Landmark View 3BR - Masteri Thao Dien,"District 2, Ho Chi Minh City",5.6,km,7.7,1 adult,null,"1,790,000"
VILA VIET NAM AUSTRALIA,"District 2, Ho Chi Minh City",4.8,km,null,1 adult,null,"2,250,000"
Republic Plaza Sai Gon Airport - Free pool,"Tan Binh, Ho Chi Minh City",5.8,km,9,1 adult,null,"1,040,000"
Beautiful Luxury Apartment Gym & pool,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,null,"705,600"
Nastu Room - vintage and friendly homestay,"District 1, Ho Chi Minh City",500,m,null,1 adult,45m˝,"950,000"
Grand RiverSide,"District 4, Ho Chi Minh City",1,km,null,1 adult,65m˝,"1,500,000"
$ $ Duplex Peaceful Greenie w/2brs FelizEnVista.D2,"District 2, Ho Chi Minh City",6.3,km,null,1 adult,null,"1,800,000"
Love s House,"Phu Nhuan, Ho Chi Minh City",4.7,km,6.3,1 adult,null,"297,000"
KS HO?NG HU?N,"District 9, Ho Chi Minh City",12.6,km,8.1,1 adult,null,"270,000"
C?n h? ti?n nghi tt qu?n 1,"District 1, Ho Chi Minh City",1,km,null,1 adult,null,"880,000"
Daisy Homestay 1BR - Masteri An Phu D1,"District 2, Ho Chi Minh City",6.4,km,8.7,1 adult,null,"1,000,000"
Phuong Nguyen,"Tan Binh, Ho Chi Minh City",5.2,km,null,1 adult,null,"720,000"
Sky home stay,"Binh Tan District, Ho Chi Minh City",9.6,km,null,1 adult,null,"350,000"
C?n h? cao c?p vinhome central park,"Binh Thanh, Ho Chi Minh City",3.5,km,8,1 adult,56m˝,"880,000"
Ann's Home,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,32m˝,"1,200,000"
A full furnished and well decorated room for 2 people near Ben Thanh market,"District 1, Ho Chi Minh City",0.7,km,1,1 adult,null,"360,000"
Fully-furnished apartment for rent in Ho Chi Minh,"District 12, Ho Chi Minh City",10.8,km,1,1 adult,null,"576,000"
C?n h? kh†ch s?n 3 phïng ng? 10 ng??i,"Tan Phu District, Ho Chi Minh City",9.9,km,5,1 adult,null,"1,120,000"
Saigon View,"District 1, Ho Chi Minh City",300,m,null,1 adult,null,"540,000"
Orchard Garden -Near TSN Airport 5 minutes -Nice,"Phu Nhuan, Ho Chi Minh City",5.1,km,null,1 adult,null,"950,000"
New & Luxury Apartment with Pool-3014,"District 4, Ho Chi Minh City",0.8,km,7.7,1 adult,88m˝,"1,900,000"
"Lucky Home - C?n h? VIP ngay Aeon Mall TÉn Ph£ ,li?n k? sÉn bay","Tan Phu District, Ho Chi Minh City",9.6,km,4.5,1 adult,null,"1,134,000"
My House 3,"District 1, Ho Chi Minh City",300,m,10,1 adult,null,"891,000"
River Panorama Luxury+Netflix+2bedroom,"District 7, Ho Chi Minh City",7.8,km,null,1 adult,null,"1,000,000"
SHOMES - Luxury Apartment at T2 Masteri Thao Dien,"District 2, Ho Chi Minh City",5.6,km,10,1 adult,null,"1,390,000"
"3br Tresor, Near BuiVien, BenThanh","District 4, Ho Chi Minh City",0.8,km,1,1 adult,null,"2,126,000"
The Peony Apartment,"District 1, Ho Chi Minh City",1.2,km,1,1 adult,35m˝,"780,000"
Greenhome229,"District 1, Ho Chi Minh City",0.7,km,null,1 adult,15m˝,"900,000"
Vinhomes Kevin Tran Luxury Apartment,"Binh Thanh, Ho Chi Minh City",3.5,km,10,1 adult,55m˝,"1,134,000"
B¢ke Location,"District 1, Ho Chi Minh City",2.4,km,9,1 adult,null,"788,500"
C?n h? Cao c?p Trung tÉm Q1,"District 1, Ho Chi Minh City",2.5,km,2,1 adult,35m˝,"675,000"
Lala Homestay 2BR - Masteri Thao Dien,"District 2, Ho Chi Minh City",5.9,km,null,1 adult,null,"999,000"
Can ho 1PN L5 Landmark 81 Vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 adult,null,"810,000"
TammyROOM,"Phu Nhuan, Ho Chi Minh City",3.4,km,null,1 adult,null,"580,000"
Orchard Garden -Near TSN Airport 5 minutes -Nice,"Phu Nhuan, Ho Chi Minh City",5.1,km,null,1 adult,null,"950,000"
1 Phïng ng? Vinhome Cetral Park,"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,54m˝,"1,500,000"
Cocacola Motel,"District 1, Ho Chi Minh City",0.8,km,null,1 adult,null,"360,000"
Happy Home,"District 6, Ho Chi Minh City",8.4,km,null,1 adult,null,"1,650,000"
River panorama 2Bedroom+Gym+Netflix,"District 7, Ho Chi Minh City",7.8,km,null,1 adult,null,"1,000,000"
Miyuki Bar,"District 1, Ho Chi Minh City",1.1,km,7,1 adult,null,"540,000"
Manuka's luxurious studio at the heart of the city,"District 4, Ho Chi Minh City",0.9,km,7,1 adult,48m˝,"1,560,000"
Du Homestay 7,Ho Chi Minh City,3.5,km,8.1,1 adult,null,"380,000"
"C?n h? 2PN Landmark plus 2 view ??p full n?i th?t vÖ ti?n °ch n?i, ngo?i khu","Binh Thanh, Ho Chi Minh City",3.8,km,null,1 adult,null,"1,224,000"
"Homestay Qu?n 1 - Cozy, Peaceful & Chill","District 1, Ho Chi Minh City",2.6,km,8.3,1 adult,33m˝,"655,200"
Vinhome Central Park Bçnh Th?nh,"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,75m˝,"2,400,000"
Happy Dream Condontel,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,74m˝,"1,600,000"
C? Homestay B?n ThÖnh Center,"District 1, Ho Chi Minh City",1,km,7.8,1 adult,null,"983,725"
Tulipstay-Metropole Luxury Apartments,"District 2, Ho Chi Minh City",1.8,km,10,1 adult,55m˝,"1,690,000"
Happy home stay 281-27-1 Là v?n s?,"Tan Binh, Ho Chi Minh City",4.2,km,8,1 adult,null,"300,000"
C?n h? 1 phïng ng? milenmium q4 gi† t?t,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,null,"712,800"
"C?n h? 1 phïng ng? toÖn lanmarkplus, Vinhomes Central Park","Binh Thanh, Ho Chi Minh City",3.5,km,7,1 adult,null,"1,350,000"
Ch? ngh? Th?o ?i?n,"District 2, Ho Chi Minh City",5.2,km,4,1 adult,null,"975,000"
Saliza Suite - Vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,50m˝,"3,000,000"
C?n h? 83 Lam S?n,"Tan Binh, Ho Chi Minh City",5.7,km,null,1 adult,25m˝,"500,000"
Masteri Millennium-Bitexco view-519-Ivyhouse,"District 4, Ho Chi Minh City",0.9,km,null,1 adult,null,"1,000,000"
Start House Coliving Next to the Airport,"Tan Binh, Ho Chi Minh City",5.9,km,null,1 adult,20m˝,"500,000"
Sweet Home,"Phu Nhuan, Ho Chi Minh City",4.7,km,10,1 adult,null,"288,000"
Sky home stay,"Binh Tan District, Ho Chi Minh City",9.6,km,null,1 adult,null,"300,000"
C?n h? cao c?p River Gate,"District 4, Ho Chi Minh City",1,km,null,1 adult,30m˝,"729,000"
2Br Landmark 81 Vinhome Central Park,"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 adult,null,"2,800,000"
"Chung c? Miulennium, 132 b?n VÉn ??n, ph??ng 6, qu?n 4, tp hcm","District 4, Ho Chi Minh City",0.9,km,9,1 adult,null,"873,000"
Happy home stay,"Tan Binh, Ho Chi Minh City",4.2,km,null,1 adult,null,"300,000"
A25 Hotel - 122 Là Lai,"District 1, Ho Chi Minh City",0.8,km,6.5,1 adult,null,"765,450"
B¢Ke Location 01,"District 1, Ho Chi Minh City",2.3,km,null,1 adult,null,"600,000"
THE TRESOR NOVALAND,"District 4, Ho Chi Minh City",0.8,km,null,1 adult,65m˝,"2,945,000"
H°hi house homestay,"District 3, Ho Chi Minh City",1.5,km,9,1 adult,null,"800,000"
Orchard Park View Apartment-5 minutes from Airport,"Phu Nhuan, Ho Chi Minh City",5,km,null,1 adult,null,"950,000"
chÖo ?¢n nhi?t tçnh thÉn thi?n,"District 7, Ho Chi Minh City",3.7,km,null,1 adult,null,"495,000"
C?n h? kh†ch s?n 3 phïng ng? celadon city,"Tan Phu District, Ho Chi Minh City",9.9,km,null,1 adult,null,"910,000"
112 Lily's Private Warm House in City Center,"District 1, Ho Chi Minh City",300,m,10,1 adult,null,"700,000"
"IMPERIAL PLACE - NATURAL POEM View ??p - h? b?i, gym mi?n ph°","Binh Tan District, Ho Chi Minh City",10.5,km,null,1 adult,40m˝,"446,400"
Bitexco & River View-Studio-Hana's Apart-18,"District 4, Ho Chi Minh City",0.8,km,10,1 adult,null,"950,000"
Gold View APT1/2bed/2bath/free pool and Gym,"District 4, Ho Chi Minh City",1.8,km,1,1 adult,82m˝,"1,600,000"
C?n h? 2PN t?i Celadon City c?nh siàu th? Aeon Nh?t B?n,"Tan Phu District, Ho Chi Minh City",10.1,km,null,1 adult,null,"960,000"
C?n H? 1PN Sang Tr?ng l?ch s? Landmark vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 adult,null,"1,200,000"
