name,address,distance,distance_type,rating,capaciity,area,price
"Homestay Vinhomes Ocean Park, convenient location",Hanoi,10.1,km,null,2 adult,null,"1,050,000"
"Heart of Old Quarter with projector, lovely view","Hoan Kiem, Hanoi",1,km,6.8,2 adult,null,"400,000"
The since 1993,Hanoi,10.3,km,null,2 adult,null,"800,000"
Vinhomes D'Capital_Amazing LAKE View_1Br,"Cau Giay, Hanoi",6.5,km,null,2 adult,null,"1,600,000"
Hidden Jungle - NETFLIX/ Open area/ Airport pickup,"Ba Dinh, Hanoi",2.2,km,9,2 adult,98m˝,"1,274,000"
C?n h? 2PN ?? ti?n nghi Skylake HÖ N?i,Hanoi,7.3,km,null,2 adult,null,"1,450,000"
2 beedrooms Vinhomes D'capitale - MiNa Housing apartment,"Cau Giay, Hanoi",6.5,km,null,2 adult,null,"1,280,000"
Homestay#CL#OldQuarterView#UniqueBalcony,"Ba Dinh, Hanoi",2.1,km,null,2 adult,25m˝,"1,200,000"
BanhBaoBay,"Hai Ba Trung, Hanoi",3.7,km,null,2 adult,null,"1,450,000"
C?n h? cao c?p VINHOMES SKYLAKE,Hanoi,7.3,km,null,2 adult,null,"1,520,000"
Vinhomes Serviced Apartment 2BR,"Hai Ba Trung, Hanoi",4,km,null,2 adult,null,"1,800,000"
Facehomes,Hanoi,9.7,km,null,2 adult,60m˝,"800,000"
Happy House Vinhome Ocean Park,Hanoi,9.5,km,10,2 adult,null,"1,040,000"
Anstay C?n H? Gi?a Lïng ThÖnh Ph? 1 Ng? D'capital,"Cau Giay, Hanoi",6.6,km,null,2 adult,null,"1,600,000"
A25 Hotel - D?ch V?ng H?u,"Cau Giay, Hanoi",6.7,km,7.6,2 adult,null,"935,550"
Vinhomes GreenBay M? Trç S? 7 ??i L? Th?ng Long,Hanoi,7.7,km,null,2 adult,35m˝,"950,000"
Sweet Skylake S2,Hanoi,7.4,km,1,2 adult,null,"1,615,000"
Lagoon Homestay,Hanoi,10.2,km,null,2 adult,null,"722,500"
Green House,"Hoan Kiem, Hanoi",1,km,5.2,2 adult,null,"1,275,000"
Vinhomes Skylake ph?m hóng bÖ n?i,Hanoi,7.3,km,null,2 adult,null,"1,360,000"
Timescity homestay - Hai BÖ Tr?ng - Happyhouse,"Hai Ba Trung, Hanoi",4.1,km,9.5,2 adult,56m˝,"1,080,000"
H2 homestay,"Ba Dinh, Hanoi",4.6,km,null,2 adult,30m˝,"450,000"
NK#Homestay#Dcapital#119TranDuyHung#2PN,"Cau Giay, Hanoi",6.4,km,10,2 adult,null,"1,450,000"
C o r o n a Hanoi House,"Dong Da, Hanoi",3.4,km,5.8,2 adult,null,"585,000"
"Homestay Ocean Park two bedroom, with bathtub, nice design",Hanoi,10.8,km,null,2 adult,null,"1,100,000"
c?n h? chung c? homestay cao c?p - vinhomes sky lake ph?m hóng,Hanoi,7.4,km,null,2 adult,50m˝,"1,600,000"
Vinhomes Gardenia HÖm Nghi Hanoi,Hanoi,9.6,km,null,2 adult,80m˝,"1,800,000"
C?n h? Vinhomes SkyLae,Hanoi,7.3,km,null,2 adult,null,"1,216,000"
vinhomes skylake 1pn,Hanoi,7.3,km,null,2 adult,null,"1,600,000"
Luxury Appartment for rent Vinhomes Skylake 01,Hanoi,7.4,km,null,2 adult,null,"1,606,500"
Vinhomes GreenBay Apartment,Hanoi,7.7,km,null,2 adult,null,"1,600,000"
La Rosa Vinhomes D Capital,"Cau Giay, Hanoi",6.4,km,null,2 adult,35m˝,"920,000"
Happy house vinhome ocean park,Hanoi,9.4,km,null,2 adult,null,"800,000"
Ancient villa 108m2 duplex next to Hoan Kiem Lake!,"Hoan Kiem, Hanoi",300,m,null,2 adult,108m˝,"2,250,000"
Homestay#Luustay#Old Quarter#NiceRoom#PhoCo#HoanKiem,"Hoan Kiem, Hanoi",1.4,km,null,2 adult,null,"750,000"
"Luxury apartment with 2 bedrooms, 1 living room, 2 bathrooms in Vinhomes Times City","Hai Ba Trung, Hanoi",3.7,km,null,2 adult,null,"1,007,200"
Layla House,Hanoi,7.5,km,null,2 adult,26m˝,"765,000"
The since 1993 Homestay,Hanoi,10.3,km,null,2 adult,null,"1,000,000"
HomestayCH?T - Black&White2 - NetflixTV,"Hoan Kiem, Hanoi",1,km,null,2 adult,null,"1,050,000"
C?n h? d?ch v? cao c?p 2 phïng ng? Vinhomes Royal City,"Thanh Xuan, Hanoi",5.7,km,7.6,2 adult,null,"1,800,000"
Sunny?s house Vinhomes Greenbay,Hanoi,7.7,km,null,2 adult,null,"700,000"
85 Bói th? xuÉn,"Hai Ba Trung, Hanoi",1.4,km,null,2 adult,null,"1,120,000"
Vinhomes Gardenia - HÖm Nghi/ C?n h? 2 phïng ng?/ Fullhouse/ CityView,Hanoi,9.6,km,null,2 adult,null,"1,500,000"
C?p Home,Hanoi,7.6,km,null,2 adult,28m˝,"800,000"
C?n h? cho gia ?çnh,Hanoi,10.2,km,null,2 adult,null,"945,000"
Lavie en rose,Hanoi,10,km,null,2 adult,null,"616,000"
HomeFromHome D'capitale Serviced Apartments,"Cau Giay, Hanoi",6.4,km,10,2 adult,85m˝,"1,352,000"
May - SKY VIEW VH01 s?t 09756-59323,"Hai Ba Trung, Hanoi",2,km,10,2 adult,null,"430,000"
Homestay#PTC#Bathtub#HoanKiem#Romantic,"Hoan Kiem, Hanoi",1,km,null,2 adult,null,"1,350,000"
Ber's Home - French vibe on the side of Hanoi Old Town,"Ba Dinh, Hanoi",1.3,km,10,2 adult,60m˝,"1,944,000"
2 bedrooms Vinhomes Metropolis Luxury,"Ba Dinh, Hanoi",3.1,km,null,2 adult,80m˝,"2,150,000"
May - SKY VIEW VH s?t 09756-59323,"Hai Ba Trung, Hanoi",2.2,km,9,2 adult,null,"430,000"
"Condominium in Hanoi, Vietnam",Hanoi,6.8,km,1,2 adult,null,"2,800,000"
HB Housing 5,"Tay Ho, Hanoi",5.5,km,null,2 adult,45m˝,"680,000"
White Bamboo Apartment,"Ba Dinh, Hanoi",2.2,km,null,2 adult,null,"1,998,000"
ha my?s house-studio vinhomes green bay apartment,Hanoi,7.7,km,null,2 adult,null,"1,000,000"
H2studio,"Ba Dinh, Hanoi",4.4,km,null,2 adult,null,"490,000"
C?n h? Vinhome Smart City,Hanoi,12.2,km,null,2 adult,null,"850,000"
Holiday Hotel,Hanoi,12,km,7,2 adult,null,"400,000"
MaiVilla Apartment Vinhomes Greenbay 2733,Hanoi,7.7,km,10,2 adult,null,"700,000"
Homestay cao c?p Vinhomes Skylake,Hanoi,7.3,km,null,2 adult,70m˝,"1,800,000"
May - Qu?n Thanh XuÉn,"Thanh Xuan, Hanoi",4.6,km,null,2 adult,null,"420,000"
H¢ng Homestay & Residence TQHoan,"Cau Giay, Hanoi",7.5,km,5.5,2 adult,null,"707,000"
Anstay ?nh N?ng Summer 1 Ng? D'capitale HÖ N?i,"Cau Giay, Hanoi",6.6,km,null,2 adult,null,"1,500,000"
C?n h? 1 phïng ng? Royal City,"Thanh Xuan, Hanoi",4.8,km,null,2 adult,null,"1,190,000"
hamy?s house- studio vinhomes d?capital apartment 119 tran duy hung,"Cau Giay, Hanoi",6.4,km,null,2 adult,38m˝,"1,100,000"
Hanoihomestay- Chezlinhlinh,"Ba Dinh, Hanoi",3.3,km,10,2 adult,null,"620,000"
Dai Thanh Mini Hotel,Hanoi,9.3,km,8.3,2 adult,null,"444,960"
Mango Appartment Linh Lang,"Ba Dinh, Hanoi",4.4,km,10,2 adult,null,"860,000"
Homestay APT#OldQuaterView#HoanKiem#,"Hoan Kiem, Hanoi",1.1,km,null,2 adult,null,"850,000"
Sumitomo11 Kim Ma (22/2/535 Kim Ma),"Ba Dinh, Hanoi",4.4,km,null,2 adult,55m˝,"950,000"
Heart of Old Quarter with Balcony view to Street,"Hoan Kiem, Hanoi",1,km,7,2 adult,null,"600,000"
HomeStay Luxury Vinhome Ocean Park,Hanoi,9.5,km,10,2 adult,43m˝,"650,000"
Vinhomes Dcapital luxury appartment,"Cau Giay, Hanoi",6.4,km,null,2 adult,35m˝,"1,080,000"
Vinhomes SkyLake Duluxe Hanoi,Hanoi,7.4,km,null,2 adult,50m˝,"1,600,000"
Vinhomes Skylake Luxury Apartment 3 Br,Hanoi,7.4,km,5,2 adult,97m˝,"2,600,000"
"S215 - Vinhomes ocean park Gia LÉm, HÖ N?i",Hanoi,10.3,km,1,2 adult,null,"1,187,500"
The since 1993 Homestay,Hanoi,10.3,km,8,2 adult,null,"800,000"
Sumitomo10 Apartments Dao Tan,"Ba Dinh, Hanoi",4.6,km,9.6,2 adult,50m˝,"1,000,000"
Homestay CH?T *OldQuarterView2-UniqueBalcony,"Ba Dinh, Hanoi",2.2,km,7,2 adult,null,"1,000,000"
T Homestay Vinhomes Oceanpark,Hanoi,9.5,km,null,2 adult,null,"468,000"
Lilyshomestay,"Hai Ba Trung, Hanoi",3.2,km,null,2 adult,58m˝,"1,200,000"
"View H? tÉy, XuÉn di?u, ti?n nghi, r?ng r?i","Tay Ho, Hanoi",4.7,km,null,2 adult,null,"1,280,000"
May - AMAYZING ROOFTOP SKY VIEW,"Hoan Kiem, Hanoi",0.6,km,null,2 adult,null,"780,000"
Vinhomes ocean park gia lÉm,Hanoi,10.8,km,null,2 adult,43m˝,"686,000"
Candy House,Hanoi,7.7,km,null,2 adult,28m˝,"800,000"
Bao Hung Hotel & Apartment II,"Cau Giay, Hanoi",7.1,km,null,2 adult,40m˝,"1,200,000"
Chi?s house - Vinhomes Royal city - 2BR - R4A,"Thanh Xuan, Hanoi",4.8,km,null,2 adult,null,"1,700,000"
01 phïng ng? vinhomes d?capital tr?n duy h?ng,"Cau Giay, Hanoi",5.8,km,null,2 adult,null,"1,300,000"
Homestay#HOPE#Bathtub#BaDinh#Niceroom#GoodPrice,"Ba Dinh, Hanoi",4.3,km,null,2 adult,null,"850,000"
Vinhomes Times City - Park Hill Hanoi,Hanoi,4.2,km,null,2 adult,50m˝,"1,300,000"
HongKong Tower 243A ?à La ThÖnh,"Dong Da, Hanoi",5,km,null,2 adult,70m˝,"1,700,000"
MayHouse - PINK 02,"Hoan Kiem, Hanoi",0.8,km,10,2 adult,null,"460,000"
CINDY_LUXURY APARTMENTS VINHOMES D'CAPITALE,"Cau Giay, Hanoi",6.5,km,null,2 adult,35m˝,"1,200,000"
Nature Key Retreat Ba Vç - Nh?t HÖ,Hanoi,46.9,km,null,2 adult,15m˝,"1,200,000"
Luxury Apartment for rent D?capitale 06,"Cau Giay, Hanoi",6.5,km,null,2 adult,null,"1,188,000"
D?eldorado home,"Tay Ho, Hanoi",6.5,km,null,2 adult,null,"1,215,000"
Sun Homestay,Hanoi,12.2,km,null,2 adult,null,"640,000"
July Homestay S205 Vinhomes Ocean Park,Hanoi,9.9,km,10,2 adult,null,"550,000"
H¢ng Homestay & Residence Giang Vo,"Dong Da, Hanoi",3.3,km,5,2 adult,null,"765,000"
S102-Homestay ??p nh?t Oceanpark,Hanoi,9.8,km,null,2 adult,null,"700,000"
Sweet Skylake,Hanoi,7.7,km,10,2 adult,null,"1,615,000"
Lagoon Homestay,Hanoi,10.8,km,null,2 adult,null,"760,000"
Vinhomes Royal City 1BR Apt/Cozy Modern House,"Thanh Xuan, Hanoi",4.8,km,null,2 adult,35m˝,"1,400,000"
NhÖ ngh? An Ph£,Hanoi,7.7,km,7.8,2 adult,null,"576,000"
Vinhomes Metropolis Apartment 2Brs/Cozy,"Ba Dinh, Hanoi",3.9,km,null,2 adult,80m˝,"2,000,000"
vinhomes dcapitale studio,"Cau Giay, Hanoi",6.4,km,null,2 adult,null,"1,400,000"
Tiny&Tom Home? A Cozy & Charming Homestay,"Ba Dinh, Hanoi",4.5,km,null,2 adult,240m˝,"1,750,000"
Free Pick Up/6 Bedrooms/16+ People/Rooftop/Center,"Hoan Kiem, Hanoi",150,m,null,2 adult,null,"2,320,000"
MARCH HOUSE - Park Premium TimesCity - 2-3 Bedrooms,"Hai Ba Trung, Hanoi",4.2,km,8.1,2 adult,null,"1,470,000"
Ocean homestay 2 phïng ng?,Hanoi,10.8,km,null,2 adult,null,"800,000"
Vinhomes royal city 1 phïng ng?,"Thanh Xuan, Hanoi",6.6,km,null,2 adult,null,"1,600,000"
VinHome Ocean Park c?n 1 ng? m?i full ?? - tïa Ruby khu Zenpark,Hanoi,9.9,km,null,2 adult,null,"780,000"
01 Studio bed room at D'capital,"Cau Giay, Hanoi",6.5,km,null,2 adult,null,"1,090,000"
Studio Vinhomes D'capitale - MiNa Housing apartment,"Cau Giay, Hanoi",6.6,km,null,2 adult,null,"1,050,000"
Yody Homestay Vinhomes Ocean Park Stu,Hanoi,10.2,km,null,2 adult,null,"520,000"
Mint Home Vinhomes Dcapital Tran Duy Hung Luxury Apartment,"Cau Giay, Hanoi",6.4,km,9,2 adult,72m˝,"1,650,000"
"NanaHousing-Vinhomes Metropolis,Luxury Apartment","Ba Dinh, Hanoi",3.9,km,null,2 adult,70m˝,"2,125,000"
Vinhomes Metropolis 1 bedroom,"Ba Dinh, Hanoi",3.9,km,null,2 adult,null,"1,668,000"
Apartment Hotel BlueHomes,"Ba Dinh, Hanoi",4.3,km,5,2 adult,null,"900,000"
MaiVilla Apartment Vinhomes Greenbay 3316,Hanoi,7.8,km,7.3,2 adult,null,"800,000"
vinhomes dcapitale 2 phïng ng?,"Cau Giay, Hanoi",6.4,km,null,2 adult,null,"1,600,000"
c?n h? vinhomes ocean park ??p xu?t s?c,Hanoi,10,km,null,2 adult,36m˝,"550,000"
Luxury studio 1BR at D'capital,"Cau Giay, Hanoi",6.5,km,null,2 adult,null,"1,049,000"
Mo?s Homes,Hanoi,4.2,km,null,2 adult,null,"1,105,000"
Greenbay M? Trç,Hanoi,8.7,km,null,2 adult,null,"950,000"
May - SUNSHINE 05 s?t 09756-59323,"Hai Ba Trung, Hanoi",2,km,10,2 adult,null,"435,000"
Yody Homestay Vinhomes Ocean Park S1 1N Plus,Hanoi,10.1,km,null,2 adult,null,"600,000"
Yody Homestay Vinhomes Ocean Park 2N,Hanoi,10.1,km,null,2 adult,null,"680,000"
Chi's house - Vinhomes Royal city - 2BR,"Thanh Xuan, Hanoi",4.8,km,9,2 adult,null,"1,500,000"
Timecity - WelHome,"Hai Ba Trung, Hanoi",3.7,km,null,2 adult,null,"1,050,000"
02 BR 2bathroom at Vinhome Dcap,"Cau Giay, Hanoi",6.4,km,null,2 adult,null,"965,600"
Phïng ??n gi??ng ?ìi khÇp k°n yàn t?nh,"Dong Da, Hanoi",4.1,km,1,2 adult,null,"310,000"
Lucky Homestay,Hanoi,10.8,km,null,2 adult,null,"918,000"
Paradise Home Metropolis Kim Ma,"Ba Dinh, Hanoi",3.1,km,null,2 adult,80m˝,"1,500,000"
Luxury apartment for rent D?Capitale 01,"Cau Giay, Hanoi",6.5,km,null,2 adult,null,"980,000"
Te te,"Hoan Kiem, Hanoi",500,m,null,2 adult,null,"527,200"
HomestayCH?T - Black&White1 - NetflixTV,"Hoan Kiem, Hanoi",0.8,km,null,2 adult,null,"1,050,000"
Vinhomes Smart City View Hanoi,Hanoi,12,km,7,2 adult,50m˝,"1,100,000"
Lavie En Rose,Hanoi,10,km,null,2 adult,null,"770,000"
OCEANHOME S201 -Chu?i Homestay c?p gi† t?t c?n Studio,Hanoi,9.8,km,1,2 adult,null,"500,000"
Vinhomes Skylake - Tourist Apartment by Sunhouse Land/ near Keangnam/the manor/ landmark 72,Hanoi,7.4,km,null,2 adult,50m˝,"1,500,000"
Pea?s House,Hanoi,10.3,km,null,2 adult,null,"688,500"
Hotel Hoang Gia,Hanoi,8,km,6.3,2 adult,null,"487,500"
May - PURPLE 01,"Hoan Kiem, Hanoi",0.8,km,null,2 adult,null,"460,000"
Homestay TÉy H? Nice View,"Tay Ho, Hanoi",5.1,km,null,2 adult,null,"900,000"
Royal City 3 phïng ng?,"Thanh Xuan, Hanoi",4.7,km,null,2 adult,null,"2,250,000"
Anstay ?i?m T?m D?ng Studio D'capital HÖ N?i,"Cau Giay, Hanoi",6.5,km,null,2 adult,null,"1,400,000"
C?n h? 2PN View h? Vinhomes Skylake,Hanoi,7.3,km,null,2 adult,null,"1,440,000"
C?P HOMES,Hanoi,7.7,km,null,2 adult,28m˝,"850,000"
Vesta Paradise apartment,Hanoi,13.5,km,9.5,2 adult,null,"420,000"
Cribs - homestay in West Lake,"Tay Ho, Hanoi",6.6,km,8,2 adult,null,"864,000"
D'capital - Delux 2Bedroom apt,"Cau Giay, Hanoi",6.4,km,null,2 adult,null,"1,053,320"
Anstay C?n H? Thiàn Th?n Studio D'capital,"Cau Giay, Hanoi",6.4,km,null,2 adult,null,"1,120,000"
Minh Studio Apartment,"Ba Dinh, Hanoi",2.8,km,8,2 adult,null,"575,000"
May - NEW HORIZON - BALCONY 02 s?t 09756-59323,"Hai Ba Trung, Hanoi",2.2,km,10,2 adult,null,"435,000"
Vinhomes Smart City Apt/1Br/Cozy Friendly,Hanoi,12,km,null,2 adult,null,"1,100,000"
Xanh Homestay,Hanoi,9.9,km,null,2 adult,51m˝,"731,500"
C?p Home,Hanoi,7.8,km,null,2 adult,28m˝,"900,000"
Rose Home - Hanoi Cooking Class Villa,"Ba Dinh, Hanoi",3.2,km,10,2 adult,null,"1,800,000"
Liti homestay 1,"Ba Dinh, Hanoi",4.8,km,7.5,2 adult,38m˝,"500,000"
May - ORCHID 09756-59323,"Hoan Kiem, Hanoi",450,m,null,2 adult,null,"580,000"
May - DUPLEX SKY VIEW 01-LA,"Hoan Kiem, Hanoi",0.7,km,null,2 adult,null,"720,000"
May - SUNSHINE 09756-59323,"Hai Ba Trung, Hanoi",2.2,km,null,2 adult,null,"430,000"
La Rosa Vinhomes D Capital,"Cau Giay, Hanoi",5.2,km,null,2 adult,50m˝,"1,225,000"
Studio Apartment at Vinhomes D'capitales #CoZY #Kitchen,"Cau Giay, Hanoi",6.5,km,9,2 adult,null,"1,150,000"
The Since 1993 Homestay,Hanoi,10,km,null,2 adult,null,"1,100,000"
Thanhgiang homestay2,Hanoi,9.9,km,null,2 adult,null,"960,000"
L'amour 2 homestay S212 view university vÖ b? b?i,Hanoi,10.4,km,null,2 adult,null,"573,120"
Lagoon Homestay - Vinhomes Ocean Park,Hanoi,10.8,km,null,2 adult,null,"720,000"
"1N+ 1WC - S205 Vinhomes ocean park Gia LÉm, HÖ N?i",Hanoi,9.9,km,null,2 adult,null,"950,000"
HongKong Tower-243A ?à La ThÖnh,"Dong Da, Hanoi",5,km,null,2 adult,60m˝,"1,614,050"
HK Home 66B Tran Hung Dao Hoan Kiem Ha Noi,"Hoan Kiem, Hanoi",0.8,km,6,2 adult,35m˝,"648,000"
Vinhomes Greenbay Dream Hanoi,Hanoi,7.7,km,null,2 adult,35m˝,"1,100,000"
