name,address,distance,distance_type,rating,capaciity,area,price
178 Nguy?n V?n Tho?i - Danang - APARTMENTS,"My Khe Beach, Danang",3.1,km,null,1 adult,null,"585,000"
Tr?ng ??ng Villa - 300m Bi?n M? Khˆ,"My Khe Beach, Danang",3.2,km,null,1 adult,500mı,"2,480,000"
Huy Ng?c Hotel,"My Khe Beach, Danang",3,km,8.4,1 adult,null,"1,300,000"
BAO's House,"Marble Mountain, Danang",5.1,km,8,1 adult,40mı,"1,552,500"
"Carol House 2, M? Khˆ Beach, ?… N?ng","My Khe Beach, Danang",3,km,null,1 adult,320mı,"4,000,000"
Palazzo 3 Danang Hotel,"Da Nang City Center, Danang",2.6,km,6.8,1 adult,null,"1,530,000"
Song Cat Villa 1,"Marble Mountain, Danang",4.9,km,5,1 adult,200mı,"3,185,000"
Clean & Quiet Villa - The Point Resort,"Non Nuoc Beach, Danang",11.6,km,6,1 adult,400mı,"5,500,000"
The Five Villa 5 Bedrooms Beachfront - K2,"Non Nuoc Beach, Danang",12,km,null,1 adult,000mı,"28,000,000"
K73 De HOUSE,"My Khe Beach, Danang",2.6,km,7.8,1 adult,null,"283,500"
Furama ?… N?ng Resort view Sea or view Garden,"Bac My An Beach, Danang",4.6,km,null,1 adult,330mı,"12,000,000"
Amy?s House 4BRs- 3 mins walk to My Khe Beach.,"My Khe Beach, Danang",2.9,km,null,1 adult,100mı,"3,150,000"
Luxury Beachfront Villas - Private Beach & Resort Access,"Non Nuoc Beach, Danang",12.3,km,null,1 adult,000mı,"34,250,000"
Blooming Tower- ?… N?ng,"Han River, Danang",2.5,km,1,1 adult,134mı,"1,152,000"
Chocolate 5Bedroom 7 QueenBed 5 Min Walk Beach,"My Khe Beach, Danang",3.1,km,null,1 adult,180mı,"1,550,000"
Hoang Lan Villa - Suoi Luong - Hai Van Park,Danang,15.2,km,10,1 adult,null,"792,000"
Bong Mai Motel,"My Khe Beach, Danang",2.5,km,7.9,1 adult,null,"227,588"
Flexi Hotel & Apartment,"Han River, Danang",0.5,km,9.6,1 adult,48mı,"1,003,500"
Son Tra Beach Villa Da Nang,"My Khe Beach, Danang",2.8,km,10,1 adult,700mı,"16,129,032"
Mr. Boss House Apartment,Danang,14.4,km,null,1 adult,null,"1,800,000"
Family home 3,"My Khe Beach, Danang",3.4,km,null,1 adult,65mı,"1,100,000"
Angel Homestay Da Nang,"My Khe Beach, Danang",3.6,km,9.7,1 adult,40mı,"800,000"
Trissy house A1,"Han River, Danang",3.4,km,null,1 adult,60mı,"780,000"
(401)*Lovely balcony*Walking street*400m to beach,"Bac My An Beach, Danang",3.7,km,null,1 adult,null,"324,000"
Furama Villa Da Nang By Abogo,"Bac My An Beach, Danang",5,km,10,1 adult,400mı,"13,297,577"
2br condo ocean view,"My Khe Beach, Danang",2.7,km,null,1 adult,null,"4,500,000"
Green House,"My Khe Beach, Danang",3.8,km,4.5,1 adult,55mı,"495,720"
Kims Furama's Villa Danang,"Bac My An Beach, Danang",5,km,8.8,1 adult,430mı,"8,000,000"
Deluxe Apartment with Ocean View - My Khe Beach Front,"My Khe Beach, Danang",3.4,km,7,1 adult,70mı,"1,200,000"
The Fish Village Villa,Danang,4,km,7.6,1 adult,580mı,"9,702,000"
Apartment Seaview Da Nang,"My Khe Beach, Danang",3.4,km,8.7,1 adult,50mı,"799,200"
POOL Seaview 3B Apartment - BATHTUB -BALCONY,"My Khe Beach, Danang",2.5,km,null,1 adult,null,"500,000"
M??NG THANH APARTMENT,"My Khe Beach, Danang",3.4,km,6,1 adult,60mı,"1,200,000"
M??ng Thanh S?n Tr… ?… N?ng,"My Khe Beach, Danang",3.4,km,9,1 adult,60mı,"1,300,000"
?a Ph??c Shore Villa,"Da Nang Bay, Danang",1.7,km,null,1 adult,650mı,"3,600,000"
Muong Thanh Apartment front Ocean,"My Khe Beach, Danang",3.4,km,8.5,1 adult,52mı,"850,000"
THANHMAI HOMESTAY,"My Khe Beach, Danang",3.6,km,8.2,1 adult,150mı,"558,600"
Abogo Apartment Resort Beach Da Nang,"Non Nuoc Beach, Danang",7.8,km,10,1 adult,78mı,"13,723,249"
MuongThanh - Apartment Sea Light,"My Khe Beach, Danang",3.4,km,8.3,1 adult,68mı,"1,199,000"
Sena home 2nd*near Danang Han river*Dragon bridge,"Han River, Danang",1.6,km,9.4,1 adult,50mı,"382,500"
Abogo Resort Villa BeachFront City Center DaNang,"Bac My An Beach, Danang",5.7,km,null,1 adult,515mı,"10,534,091"
Da Nang Beach Villa,"My Khe Beach, Danang",2.7,km,10,1 adult,700mı,"17,921,147"
Muong Thanh Apartment Sea View - ?????? (???),"My Khe Beach, Danang",3.4,km,null,1 adult,68mı,"1,078,200"
Luxury Beach View Villas,"Non Nuoc Beach, Danang",12.4,km,null,1 adult,980mı,"17,550,000"
Mallan Hotel Da Nang,"My Khe Beach, Danang",2.3,km,9,1 adult,null,"540,000"
TA Boutique Hotel Da Nang,"Bac My An Beach, Danang",3.3,km,9.1,1 adult,50mı,"769,774"
M??NG THANH APARTMENT - C?nh bi?n M? KH?,"My Khe Beach, Danang",3.4,km,null,1 adult,null,"720,000"
Ven Suoi Hotel - Suoi Luong - Hai Van Park,Danang,15.3,km,null,1 adult,null,"1,080,000"
Fhome Serviced Apartment at the central of Da Nang,"Da Nang Bay, Danang",1.3,km,null,1 adult,63mı,"1,200,000"
Truc Home,"Da Nang City Center, Danang",3.6,km,10,1 adult,null,"539,100"
Yuki Apartment,"My Khe Beach, Danang",3,km,9.2,1 adult,35mı,"540,000"
4 Season Apartments,"Non Nuoc Beach, Danang",11.8,km,null,1 adult,70mı,"2,500,000"
olgahotelapartments,"Da Nang City Center, Danang",0.6,km,8.2,1 adult,null,"1,100,000"
MINH HOANG HY HOTEL,"My Khe Beach, Danang",2.6,km,8.4,1 adult,null,"550,000"
Da Nang Mikazuki Japanese Villas & Spa,"Da Nang Bay, Danang",8.4,km,9.3,1 adult,45mı,"1,937,500"
"M??ng Thanh ?… N?ng Apartment view bi?n, view ph?","My Khe Beach, Danang",3.4,km,null,1 adult,null,"1,040,000"
Stunning 2BDR Apartment Ocean View! Rooftop Pool,"My Khe Beach, Danang",2.7,km,10,1 adult,78mı,"2,422,500"
Evergreen Hotel & Apartment,Danang,3.3,km,null,1 adult,45mı,"480,000"
C?n h? bi?n ?… N?ng 2,"My Khe Beach, Danang",3.4,km,7.3,1 adult,70mı,"855,000"
LABI HOTEL ?? N?NG,"Han River, Danang",3.8,km,null,1 adult,null,"650,000"
C?n H? M??ng Thanh ?… N?ng,"My Khe Beach, Danang",3.4,km,null,1 adult,null,"1,120,000"
Sanayen Villa & Residences,"My Khe Beach, Danang",2.8,km,9.3,1 adult,35mı,"1,177,000"
"C?n h? 2 ph•ng ng?, 2WC t?i bi?n ?… N?ng - 2 bedrooms apartment in Danang","My Khe Beach, Danang",3.4,km,null,1 adult,68mı,"390,000"
T??ng Vƒn Danang Hotel & Apartment,"Bac My An Beach, Danang",3.7,km,8.4,1 adult,null,"617,500"
C?n h? M??ng Thanh view bi?n,"My Khe Beach, Danang",3.4,km,null,1 adult,null,"1,360,000"
Homie Hotel,"My Khe Beach, Danang",2.3,km,8.3,1 adult,null,"360,000"
AN 1 Apartment,"My Khe Beach, Danang",3.4,km,7.5,1 adult,65mı,"1,600,000"
Resort Ocean Villa Da Nang,"Non Nuoc Beach, Danang",12.3,km,null,1 adult,416mı,"5,946,703"
Dong Bac Hotel,"My Khe Beach, Danang",3.4,km,7.9,1 adult,null,"585,000"
Thu Do Hotel,"Da Nang City Center, Danang",200,m,7.6,1 adult,null,"540,000"
Andy Home,"Bac My An Beach, Danang",3.6,km,8.3,1 adult,null,"405,000"
"C?n H? 2 ph•ng ng? ? trung tƒm, H?i Chƒu - ?… N?ng","Da Nang Bay, Danang",1,km,null,1 adult,63mı,"1,045,000"
MyMy Motel,Danang,9,km,9.2,1 adult,null,"437,500"
Dana Sea Apartment,"My Khe Beach, Danang",3.4,km,null,1 adult,66mı,"1,400,000"
Hiˆn Luong apterment,"Tho Quang Beach, Danang",4.3,km,null,1 adult,null,"305,100"
Kim Lien Apartment,"Non Nuoc Beach, Danang",9.9,km,null,1 adult,null,"480,000"
Zuchi's Home&Apartment,Danang,2.3,km,8.7,1 adult,30mı,"648,000"
King Hotel Da Nang,"My Khe Beach, Danang",2.6,km,7.5,1 adult,null,"540,000"
Yume Apartment - Homestay ?… N?ng- C?n h? 1 PN- Ban c“ng,"My Khe Beach, Danang",2.8,km,null,1 adult,50mı,"482,400"
Ocean View,"Tho Quang Beach, Danang",4.2,km,null,1 adult,null,"810,900"
Rainbow apartment,"Bac My An Beach, Danang",4.6,km,8,1 adult,50mı,"520,000"
Bom Homes- The Ocean Villas Da Nang,"Non Nuoc Beach, Danang",10,km,7.5,1 adult,600mı,"6,750,000"
Marigold Hotel & Apartment,"My Khe Beach, Danang",2.5,km,9,1 adult,null,"525,525"
Da Nang Sea View Apartment - MT C?n H? H??ng Bi?n,"My Khe Beach, Danang",3.4,km,null,1 adult,69mı,"1,789,000"
Minh Hung Apartment & Hotel,"Han River, Danang",3.9,km,8.4,1 adult,32mı,"586,625"
Muong Thanh Apartment Ocean View,"My Khe Beach, Danang",3.4,km,10,1 adult,50mı,"720,000"
Carol's Homestay & Apartment,"My Khe Beach, Danang",3.3,km,8.7,1 adult,null,"540,000"
"Tam Than SPA, Danang, Vietnam","My Khe Beach, Danang",4,km,null,1 adult,null,"350,000"
An Bnh T…i Hotel,"My Khe Beach, Danang",2.4,km,8.8,1 adult,null,"270,000"
La Maison Des D‚lices,Danang,2.1,km,9.1,1 adult,20mı,"467,500"
Sena home 3rd-Near Danang Dragon bridge-Han river,"Han River, Danang",1.6,km,9.5,1 adult,null,"337,500"
Sharon Hotel and Apartment,"My Khe Beach, Danang",3.2,km,9.4,1 adult,40mı,"831,060"
Wings House 2,"Bac My An Beach, Danang",3.9,km,9.3,1 adult,null,"567,000"
NT Elegant House * 2 minutes walk to My Khe Beach,"My Khe Beach, Danang",2.9,km,null,1 adult,102mı,"1,296,000"
Minh Khang Hotel,"My Khe Beach, Danang",2.7,km,8.3,1 adult,null,"522,000"
Alaska Hotel Da Nang,"My Khe Beach, Danang",3.1,km,10,1 adult,null,"360,000"
Sunna Hotel,"My Khe Beach, Danang",2.6,km,6.6,1 adult,null,"540,000"
Le Vent Villa 3BR-Free Pick Up,"Bac My An Beach, Danang",5,km,null,1 adult,450mı,"6,500,000"
Champa Villa with private pool at Furramar Danang,"Bac My An Beach, Danang",5,km,5,1 adult,400mı,"9,000,000"
Kim H?ng Homestay,"My Khe Beach, Danang",3.3,km,null,1 adult,null,"315,000"
Le Indochina Hotel & Beach Da Nang City,"Bac My An Beach, Danang",4.3,km,8.7,1 adult,null,"1,575,000"
EMPIRING - Muong Thanh Luxury Apartment,"My Khe Beach, Danang",3.4,km,10,1 adult,null,"807,500"
LH APARTMENT DA NANG,"My Khe Beach, Danang",2.6,km,9.1,1 adult,30mı,"559,000"
Apartment Front Ocean,"My Khe Beach, Danang",3.4,km,null,1 adult,52mı,"850,000"
Yume Apartment - Homestay ?… N?ng- C?n h? 2 PN,"My Khe Beach, Danang",2.7,km,9,1 adult,50mı,"540,000"
Delicate Serviced Apartment And Hotel,"My Khe Beach, Danang",3.3,km,9.5,1 adult,35mı,"300,000"
Bi?t Th? Chu Huy Mƒn,Danang,3.3,km,null,1 adult,480mı,"2,200,000"
Hong Chau Hotel,"My Khe Beach, Danang",2.6,km,null,1 adult,null,"250,000"
Noon Suite Apartment Da Nang Beach,"My Khe Beach, Danang",3,km,null,1 adult,55mı,"1,975,050"
New Tourane Hotel,"My Khe Beach, Danang",2.2,km,9.4,1 adult,null,"401,850"
Nhu Minh Plaza Danang Hotel,"My Khe Beach, Danang",1.9,km,8.8,1 adult,null,"1,400,000"
Maison Vy Anh Hotel & Apartment,"Han River, Danang",1.4,km,9.6,1 adult,null,"480,000"
Sontra Sea Hotel,"Son Tra Peninsula, Danang",7.7,km,9.5,1 adult,null,"600,000"
Grand Sea Hotel,"My Khe Beach, Danang",2.7,km,7.9,1 adult,null,"940,500"
Bao Ngoc Hotel & Apt,"Da Nang Bay, Danang",1.6,km,8.2,1 adult,null,"333,200"
Danang Villas Complex,"Non Nuoc Beach, Danang",12.3,km,null,1 adult,500mı,"7,628,750"
Tana home,"Da Nang City Center, Danang",0.7,km,null,1 adult,null,"441,000"
Fanta Suite Villa,"My Khe Beach, Danang",2.6,km,6.5,1 adult,35mı,"1,125,000"
THANHMAI HOMESTAY,"My Khe Beach, Danang",3.6,km,9.7,1 adult,150mı,"651,700"
Annie Danang Hotel & Apartment,"Da Nang Bay, Danang",2,km,7.9,1 adult,null,"338,200"
H??ng Tr… Hotel apartment,"My Khe Beach, Danang",2.6,km,8.3,1 adult,null,"350,000"
Aria Grand Hotel & Spa,"My Khe Beach, Danang",3.3,km,8.4,1 adult,null,"1,300,000"
Joey Hotel ?a? N??ng,"My Khe Beach, Danang",2.6,km,9.4,1 adult,27mı,"429,300"
Ly Apartment,Danang,2.3,km,8.4,1 adult,38mı,"400,000"
Osaka Hotel Da Nang,"Bac My An Beach, Danang",3.7,km,7.4,1 adult,null,"500,000"
ATHENA LUX VILLA,"Marble Mountain, Danang",4.9,km,10,1 adult,300mı,"4,657,500"
The EmblemSea Beauty Villas Da Nang,"Non Nuoc Beach, Danang",12.2,km,8.3,1 adult,390mı,"4,968,000"
M? Khˆ Beach sea view and city view ?… N?ng,"My Khe Beach, Danang",3.4,km,7.7,1 adult,70mı,"1,500,000"
Sumi Home Danang Studio,"Da Nang City Center, Danang",1.1,km,9,1 adult,25mı,"526,500"
Villas 4 Bedroom Furama ?a Nang,"Marble Mountain, Danang",6.2,km,null,1 adult,300mı,"22,500,000"
LALIN HOME HOTEL - Kh ch S?n Mini khu M? An g?n bi?n,"Han River, Danang",3.1,km,9.5,1 adult,null,"346,275"
Hanh Phuoc Hotel,"My Khe Beach, Danang",2.7,km,8.5,1 adult,null,"600,000"
Tay Bac Hotel Da Nang,"My Khe Beach, Danang",2.7,km,7.9,1 adult,null,"740,000"
The Point Villa - IDC White House Da Nang,"Marble Mountain, Danang",11,km,7.8,1 adult,270mı,"4,264,313"
Abogo Villa Pool City Center Near Beach Of Da Nang,"My Khe Beach, Danang",3.1,km,9,1 adult,515mı,"11,830,107"
Night Sky Hotel,"Han River, Danang",2.3,km,7.8,1 adult,null,"414,000"
Hoang Sa Hotel,"My Khe Beach, Danang",2.1,km,8.3,1 adult,null,"437,400"
Magnolia Hotel,"Da Nang Bay, Danang",1.3,km,8.3,1 adult,null,"920,000"
SPOT ON 1021 Dai Thang Motel,Danang,8.2,km,4,1 adult,null,"201,128"
Athena 2BR Apartment with Beachfront Infinity Pool,"My Khe Beach, Danang",2.7,km,10,1 adult,70mı,"1,757,500"
Ocean-view Home Muong Thanh Apt,"My Khe Beach, Danang",3.4,km,8.9,1 adult,68mı,"1,140,000"
Green Peace Village,"My Khe Beach, Danang",1.5,km,null,1 adult,25mı,"600,000"
Origo Hotel Da Nang,"Bac My An Beach, Danang",4.4,km,7.5,1 adult,null,"164,588"
Dragon Sea Hotel,"My Khe Beach, Danang",2.7,km,6.8,1 adult,null,"1,400,000"
Danang Petro Hotel,"Han River, Danang",0.8,km,7.9,1 adult,null,"840,000"
Lovely homestay in Da Nang,"Bac My An Beach, Danang",3.7,km,10,1 adult,null,"550,000"
Dragon Hotel Apartment,"Han River, Danang",1.7,km,8.4,1 adult,null,"1,680,000"
Rung Huong Apartment,"Bac My An Beach, Danang",4.6,km,9.5,1 adult,140mı,"3,325,000"
Sang Boutique Villa,"My Khe Beach, Danang",2.5,km,9.2,1 adult,800mı,"8,900,000"
Emily Hotel & Apartment,"Bac My An Beach, Danang",3.8,km,null,1 adult,35mı,"392,040"
(201)*Lovely balcony*Walking street*400m to beach,"Bac My An Beach, Danang",3.7,km,null,1 adult,null,"405,000"
Danang Classic Hotel,"My Khe Beach, Danang",3,km,9.2,1 adult,null,"250,000"
Sky Villa- 4Bedroom -My Khe Beach,"My Khe Beach, Danang",3.2,km,8,1 adult,300mı,"3,184,776"
Mata Love Hotel,"Da Nang City Center, Danang",0.5,km,6.9,1 adult,null,"360,000"
Dreamy House - Boutique Hotel,"My Khe Beach, Danang",2.6,km,7.7,1 adult,null,"230,400"
Furama Villas Resort ?… N?ng,"Bac My An Beach, Danang",4.9,km,null,1 adult,330mı,"15,050,000"
Phuong Tran Apartment and Hotel,"Da Nang City Center, Danang",300,m,8.7,1 adult,32mı,"518,760"
Sena home 3#1-Near Danang Dragon Bridge-Han River,"Han River, Danang",1.6,km,9.5,1 adult,null,"338,400"
Oc Tien Sa Hotel,"Da Nang City Center, Danang",1,km,8,1 adult,null,"350,000"
Thu?n An Hotel,Danang,5.5,km,6.5,1 adult,null,"250,000"
Bridges Da Nang Hotel,"My Khe Beach, Danang",2.7,km,9.5,1 adult,null,"910,000"
Madame Ph??ng - C?n h? h??ng bi?n,"My Khe Beach, Danang",3.4,km,7.7,1 adult,75mı,"1,100,000"
Red Palace Hotel,"Da Nang City Center, Danang",2.1,km,7.9,1 adult,null,"490,000"
Sunny House,"My Khe Beach, Danang",2.3,km,9.1,1 adult,40mı,"450,000"
Oriental Danang,"Da Nang City Center, Danang",1.1,km,9.7,1 adult,38mı,"1,120,000"
Luxtery Hotel,"My Khe Beach, Danang",2.5,km,8.8,1 adult,null,"1,278,000"
Thu?n An 2,Danang,5.6,km,6.1,1 adult,null,"220,000"
HOANG SINH HOTEL,"My Khe Beach, Danang",2.6,km,8.6,1 adult,null,"300,000"
Charming Danang Hotel,"My Khe Beach, Danang",3,km,7.6,1 adult,null,"260,000"
Queen Da Nang Hotel,"Da Nang City Center, Danang",2,km,6,1 adult,null,"450,000"
Han Apartment,"Han River, Danang",1.3,km,9.8,1 adult,32mı,"598,000"
Vicanda Hotel & Suite,"My Khe Beach, Danang",3.1,km,7.2,1 adult,null,"1,075,250"
LIVIE Da Nang Style,"My Khe Beach, Danang",2.9,km,9.3,1 adult,28mı,"900,000"
Apartment M??ng Thanh Sea ?… N?ng,"My Khe Beach, Danang",3.4,km,null,1 adult,null,"880,000"
My Suites Danang Beach,"My Khe Beach, Danang",2.6,km,8.4,1 adult,27mı,"560,000"
OYO 805 Pegasus Homestay,"My Khe Beach, Danang",2.6,km,9,1 adult,null,"576,833"
Minh Toan Athena Hotel,"Han River, Danang",2,km,8.6,1 adult,null,"598,500"
Central Beach Hotel,"Bac My An Beach, Danang",3.8,km,8.4,1 adult,null,"800,000"
Paradise Hotel,"Han River, Danang",0.6,km,5.9,1 adult,null,"821,750"
L?c Quyˆn D??ng Chƒu Hostel,Danang,4.1,km,6.5,1 adult,null,"145,000"
(601)Big balcony*At walking street near the beach*,"Bac My An Beach, Danang",3.7,km,null,1 adult,null,"316,800"
Abogo Resort Villas Beachview Da Nang,"Non Nuoc Beach, Danang",8,km,8.8,1 adult,626mı,"20,016,457"
Honey Hotel,"My Khe Beach, Danang",1.8,km,8.1,1 adult,null,"250,000"
TUTI HOSTEL,"My Khe Beach, Danang",2.4,km,8.2,1 adult,null,"180,000"
Calix Hotel,"My Khe Beach, Danang",2.1,km,9.1,1 adult,null,"1,107,000"
