name,address,distance,distance_type,rating,capaciity,area,price
The Rixx Fabulous Apartment @ D1/jacuzzi/pool/gym,"District 1, Ho Chi Minh City",1.7,km,null,2 adult,null,"2,574,000"
Saigon Royal 2 bedrooms amazing view,"District 4, Ho Chi Minh City",0.8,km,5.7,2 adult,null,"1,500,000"
Rivergate Residece,"District 4, Ho Chi Minh City",1,km,null,2 adult,null,"2,100,000"
"C?n h?, cao c?p bçnh th?nh vinhomes central park","Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,null,"1,500,000"
Cocacola Motel,"District 1, Ho Chi Minh City",0.8,km,null,2 adult,null,"382,500"
C?n H? Vinhomes Landmark 5- Mini Penthouse,"Binh Thanh, Ho Chi Minh City",3.8,km,4.5,2 adult,82m˝,"1,700,000"
Happy home stay,"Tan Binh, Ho Chi Minh City",4.2,km,null,2 adult,null,"600,000"
NEW LAND Apartment - 3 Thang 2,"District 11, Ho Chi Minh City",4.9,km,7.5,2 adult,18m˝,"440,000"
Riverside LK HOME Ph£ Nhu?n 2,"Phu Nhuan, Ho Chi Minh City",4,km,null,2 adult,20m˝,"850,000"
Saigon Home 1Bedroom$2Bed,"District 4, Ho Chi Minh City",0.8,km,null,2 adult,null,"1,300,000"
Apolline,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,108m˝,"2,700,000"
Aparment 1 Bebroom at Landmark,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,54m˝,"1,120,000"
BaobeiHome,"District 4, Ho Chi Minh City",1,km,null,2 adult,30m˝,"1,100,000"
C?n h? 83 Lam S?n,"Tan Binh, Ho Chi Minh City",5.7,km,null,2 adult,25m˝,"500,000"
Eco Green Saigon,"District 7, Ho Chi Minh City",3.8,km,null,2 adult,null,"1,530,000"
Homestay saigon Airport,"Tan Binh, Ho Chi Minh City",5.2,km,7.7,2 adult,null,"650,000"
Yamachan,"District 1, Ho Chi Minh City",1.2,km,null,2 adult,null,"400,000"
NhÖ Mçnh,"District 2, Ho Chi Minh City",5.3,km,5,2 adult,null,"650,000"
Saigon Home 2Bedroom Distric 4,"District 4, Ho Chi Minh City",0.8,km,null,2 adult,null,"1,550,000"
2br_River View_Saigon Royal_Hana Apart,"District 4, Ho Chi Minh City",0.8,km,null,2 adult,null,"1,360,000"
Yu Stay Superior Lux Japan Standard Condotel Beautiful view centre D1,"District 1, Ho Chi Minh City",1,km,9,2 adult,60m˝,"1,995,000"
The Arrivals Phu Nhuan,"Phu Nhuan, Ho Chi Minh City",3.2,km,5.3,2 adult,null,"1,344,600"
Spacious Saigon,"District 4, Ho Chi Minh City",1,km,9.5,2 adult,null,"1,250,000"
Sky home stay,"Binh Tan District, Ho Chi Minh City",9.6,km,null,2 adult,null,"450,000"
VINHOMES 2BRs CONDOTEL LANDMARK81 AREA #River #Park #Garden view,"Binh Thanh, Ho Chi Minh City",3.7,km,10,2 adult,null,"1,620,000"
Vinhomes Central Park 2 Capitalland,"Binh Thanh, Ho Chi Minh City",3.5,km,4.3,2 adult,56m˝,"1,401,250"
Ipanema homestay,"Phu Nhuan, Ho Chi Minh City",3.8,km,null,2 adult,null,"450,000"
Home de Art G16,"Binh Thanh, Ho Chi Minh City",3.3,km,8,2 adult,null,"850,000"
"C?n h? chung c? 2PN, 2 WC TÉn Ph£","District 12, Ho Chi Minh City",10.9,km,5,2 adult,null,"950,000"
2BR Full Furnished Ecogreen Saigon District 7 Ho Chi Minh,"District 7, Ho Chi Minh City",3.8,km,null,2 adult,null,"1,700,000"
C?n h? sky9 1 phïng ng? 1 phïng t?m Qu?n 9,"District 9, Ho Chi Minh City",10.8,km,null,2 adult,null,"1,200,000"
Hidden house,"District 1, Ho Chi Minh City",1.4,km,10,2 adult,null,"1,190,000"
C?n h? 119 m2 yàn t?nh,"District 2, Ho Chi Minh City",8,km,null,2 adult,null,"750,000"
Cho thuà ngÖy c?n 1 Phïng Ng? Full,"Tan Phu District, Ho Chi Minh City",10.1,km,10,2 adult,null,"990,000"
KN HOLIDAY APARTMENT - THE SUN AVENUE,"District 2, Ho Chi Minh City",5.6,km,null,2 adult,97m˝,"1,799,999"
Apt Luz for Family - free Pool&Gym - River Gate D4,"District 4, Ho Chi Minh City",1,km,8.4,2 adult,null,"1,100,000"
C?n h? 2 phïng ??p chung c? Celadon-Aeon mall TÉn Ph£,"Tan Phu District, Ho Chi Minh City",10.2,km,null,2 adult,null,"1,024,000"
Tommy Home in Tresor - 2 Bedrooms Luxury River view Condo next to District 1,"District 4, Ho Chi Minh City",0.8,km,9,2 adult,86m˝,"1,822,500"
Vinhomes central park,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,80m˝,"1,400,000"
"C?n h? celadon TÉn Ph£, g?n sÉn bay TSN- aeon","Tan Phu District, Ho Chi Minh City",9.9,km,null,2 adult,null,"1,200,000"
Villa Paris 86 - 86 Group,"District 7, Ho Chi Minh City",5.4,km,7,2 adult,600m˝,"10,000,000"
Homestay saigon - wood room 2,Ho Chi Minh City,9.2,km,7,2 adult,20m˝,"299,250"
#Free POOL #Netflix #Cityview Suite for expat,"District 4, Ho Chi Minh City",1,km,null,2 adult,null,"900,000"
A5.06,"District 4, Ho Chi Minh City",1,km,8,2 adult,null,"950,000"
HHomes - Luxury 2 Bedroom with Pool GYM BBQ at Masteri Thao Dien - T1,"District 2, Ho Chi Minh City",5.7,km,5,2 adult,70m˝,"1,290,000"
Family Cozy Home,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,70m˝,"2,210,000"
LANDMARK 81 4 Phïng Ng? Sang Tr?ng,"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 adult,120m˝,"6,950,000"
Yumi Home-Beautiful River View-Cozy 2BR-City Center,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,null,"2,070,000"
Dream's House Service Apartment at Vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 adult,null,"1,200,000"
Belle Maison,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,null,"2,016,000"
Sala Silvermine Apartment,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,null,"2,016,000"
Ann Homestay - Masteri An Phu 3br,"District 2, Ho Chi Minh City",6.4,km,7.3,2 adult,null,"1,590,000"
Norfolk Apartment Saigon,"District 4, Ho Chi Minh City",1,km,null,2 adult,null,"2,016,000"
Renaissance Riverside Apartment Saigon,"District 4, Ho Chi Minh City",1,km,null,2 adult,null,"2,016,000"
D2 - 3BRs Apartment Fully Furnished,"District 2, Ho Chi Minh City",5.6,km,null,2 adult,80m˝,"1,275,000"
1 phïng ng? cao c?p t?i Vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.4,km,null,2 adult,53m˝,"1,300,000"
KALA - Millennium Near Ben Thanh Market and District 1,"District 4, Ho Chi Minh City",0.9,km,10,2 adult,null,"919,200"
Vinhomes Central Park & Landmark 81,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,80m˝,"1,600,000"
Saigon Royal - Pool view Studio,"District 4, Ho Chi Minh City",0.8,km,null,2 adult,null,"1,000,000"
Vinhomes Central Park tïa Landmark 1 c?n 2 phïng ng?,"Binh Thanh, Ho Chi Minh City",3.6,km,null,2 adult,null,"1,900,000"
"An?s Homestay ? Peaceful, Cozy & Chill","District 4, Ho Chi Minh City",1.5,km,null,2 adult,60m˝,"784,273"
Bathtub 3 bedroom the park view,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,null,"2,200,000"
Happy Dream Condotel _ Infinity edge pool and nice view,"District 4, Ho Chi Minh City",1,km,7,2 adult,30m˝,"1,080,000"
Yu Stay Green Premium Luxury 2bedrooms Condotel in D1 near Bui Vien Street,"District 1, Ho Chi Minh City",1,km,10,2 adult,60m˝,"1,995,000"
Cozy Apartment-Metropole Thu Thiem-View District 1,"District 2, Ho Chi Minh City",1.7,km,null,2 adult,null,"1,700,000"
Brand New Apartment. Would you like to be the first to stay here?,"District 4, Ho Chi Minh City",1,km,null,2 adult,null,"2,125,000"
"Cho thuà C?n h? emerald qu?n TÉn Ph£ , tphcm","Tan Phu District, Ho Chi Minh City",10.1,km,null,2 adult,null,"1,432,000"
Malaysia,"District 1, Ho Chi Minh City",2,km,null,2 adult,null,"1,000,000"
C?n h? cao c?p metropole th? thiàm,"District 2, Ho Chi Minh City",1.8,km,null,2 adult,null,"1,500,000"
Vinhomes Landmark,"Binh Thanh, Ho Chi Minh City",3.5,km,1,2 adult,52m˝,"1,260,000"
Masteri Millennium Apt With Balcony-513-Ivyhouse,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,null,"1,000,000"
Th?y sky,"Tan Binh, Ho Chi Minh City",5.2,km,null,2 adult,40m˝,"790,000"
C?n h? Riverside Qu?n Ph£ Nhu?n 202,"Phu Nhuan, Ho Chi Minh City",4,km,null,2 adult,null,"712,000"
"C?n h? Landmark 81 view ??p, full n?i th?t sang tr?ng.","Binh Thanh, Ho Chi Minh City",3.7,km,null,2 adult,null,"1,900,000"
Sky your hone,"Binh Tan District, Ho Chi Minh City",9.6,km,null,2 adult,null,"570,000"
2 cozy bedroom_Goldview_City Center_D4_74m2,"District 4, Ho Chi Minh City",1.8,km,null,2 adult,null,"1,300,000"
The Viki House,"District 3, Ho Chi Minh City",2.9,km,10,2 adult,null,"800,000"
Fiesto Apartment,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,null,"2,016,000"
Vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,50m˝,"1,200,000"
SKY89 Luxury * 2Bedroom+Gym+NetFix,"District 7, Ho Chi Minh City",7.8,km,7,2 adult,null,"1,150,000"
Le May Home,"District 4, Ho Chi Minh City",1,km,null,2 adult,28m˝,"760,000"
Dinh Dan Homes - Sky View - VinHomes Central Park,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,null,"1,680,000"
Thu? Sky,"Tan Binh, Ho Chi Minh City",5.2,km,9,2 adult,40m˝,"790,000"
KS HO?NG HU?N,"District 9, Ho Chi Minh City",12.6,km,8.1,2 adult,null,"270,000"
Vinhomes Luxstay Apartment OM,"Binh Thanh, Ho Chi Minh City",3.5,km,9,2 adult,56m˝,"1,800,000"
Vinhome Central Park Apartments,"Binh Thanh, Ho Chi Minh City",3.5,km,1,2 adult,null,"1,450,000"
A4.06,"District 4, Ho Chi Minh City",1,km,8.5,2 adult,null,"850,000"
Kh†ch S?n Bee2,"District 7, Ho Chi Minh City",6.4,km,null,2 adult,null,"660,000"
Vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,null,"1,800,000"
Beautiful apart in Thao Dien- Landmark 81 view,"District 2, Ho Chi Minh City",5.5,km,null,2 adult,null,"1,700,000"
Lily's Palm House near Ben Thanh market in city center,"District 1, Ho Chi Minh City",300,m,6,2 adult,null,"547,425"
City Garden (Binh Thanh) - 1 bedroom,"Binh Thanh, Ho Chi Minh City",2.8,km,null,2 adult,null,"1,193,000"
C?n h? Vinhome Central Park -TJ26 Apartment,"Binh Thanh, Ho Chi Minh City",3.5,km,9,2 adult,null,"1,250,000"
525- Moonlight Near Ben Thanh Market,"District 1, Ho Chi Minh City",300,m,null,2 adult,null,"712,800"
Vinhomes Luxury - Elly?s Apartment,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,55m˝,"1,350,000"
VINHOMES 1BR CONDOTEL LANDMARK81 AREA - #City #Garden #Park view,"Binh Thanh, Ho Chi Minh City",3.6,km,null,2 adult,null,"1,500,000"
Can ho 1PN L5 Landmark 81 Vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.6,km,null,2 adult,null,"900,000"
Rivesride house Qu?n Ph£ Nhu?n 3,"Phu Nhuan, Ho Chi Minh City",4,km,9,2 adult,null,"850,000"
Chez Mimosa Boutique - New address 135 Tran Hung Dao,"District 1, Ho Chi Minh City",0.9,km,8.8,2 adult,null,"1,888,200"
Greenhome229,"District 1, Ho Chi Minh City",0.7,km,null,2 adult,15m˝,"960,000"
Bitexco View Apartment The Gold View,"District 4, Ho Chi Minh City",1.8,km,9,2 adult,null,"1,200,000"
Riverside house Qu?n Ph£ Nhu?n,"Phu Nhuan, Ho Chi Minh City",4,km,10,2 adult,null,"850,000"
"The Madison Central Studio at Hyatt, Opera House, Ben Thanh, Pool,Gym","District 1, Ho Chi Minh City",1,km,null,2 adult,null,"1,710,000"
B¢Ke Location 02,"District 1, Ho Chi Minh City",2.3,km,10,2 adult,null,"720,000"
Start House Coliving Next to the Airport,"Tan Binh, Ho Chi Minh City",5.9,km,null,2 adult,20m˝,"500,000"
Two-Bed Homestay Near The Airport,"Tan Binh, Ho Chi Minh City",5.1,km,6.6,2 adult,48m˝,"950,000"
Alex's Home - Vinhomes Luxury Apartment,"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 adult,55m˝,"1,600,000"
Zenhomes - Luxury apartment in Landmark 81,"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 adult,58m˝,"1,800,000"
"The Madison Boutique at Hyatt ,Opera House ,Benthanh ,Pool,Gym","District 1, Ho Chi Minh City",1,km,null,2 adult,null,"1,746,000"
C?N H? CAO C?P MILENNIUM MASTERI,"District 4, Ho Chi Minh City",0.9,km,1,2 adult,null,"1,950,300"
Grand RiverSide,"District 4, Ho Chi Minh City",1,km,null,2 adult,65m˝,"1,500,000"
TammyROOM - Twin/double Deluxe,"Phu Nhuan, Ho Chi Minh City",3.4,km,null,2 adult,null,"550,000"
C?n h? cao c?p 5 sao g?n qu?n 1&4,"District 7, Ho Chi Minh City",3.5,km,null,2 adult,50m˝,"1,190,000"
Kh†ch S?n Qu?c D?ng,"Go Vap District , Ho Chi Minh City",9.4,km,null,2 adult,null,"400,000"
Masteri 2 bedrooms apartment for rent,"District 2, Ho Chi Minh City",5.6,km,1,2 adult,65m˝,"1,282,500"
The Huge - Thao Dien 1BR,"District 2, Ho Chi Minh City",6,km,null,2 adult,null,"1,499,000"
1 bed studio condo in the center near Bui Vien,"District 1, Ho Chi Minh City",1,km,8,2 adult,31m˝,"1,150,000"
Scenic Valley Condotel - Ph£ M? H?ng,"District 7, Ho Chi Minh City",5.1,km,10,2 adult,75m˝,"1,700,000"
Sunrise City North,Ho Chi Minh City,5.5,km,null,2 adult,null,"2,180,000"
Nice - Cozy The Sun Avenue Mai Ch° Th? Dist2,"District 2, Ho Chi Minh City",5.7,km,9,2 adult,null,"872,100"
Vinhome Central Park apartment - TÉn C?ng RB,"Binh Thanh, Ho Chi Minh City",3.6,km,1,2 adult,53m˝,"960,000"
2km HCMC Center - Riva Park - 2 BR - long term contract,"District 4, Ho Chi Minh City",2.8,km,null,2 adult,82m˝,"1,050,000"
"Sunrise City 3 phïng ng?, c¢ h? b?i trÖn, phïng gym mi?n ph°","District 7, Ho Chi Minh City",2.9,km,null,2 adult,110m˝,"2,700,000"
"Lucky Home - C?n h? VIP ngay Aeon Mall TÉn Ph£ ,li?n k? sÉn bay","Tan Phu District, Ho Chi Minh City",9.6,km,4.5,2 adult,null,"1,171,800"
Millennium Comfy Ensuite For Two,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,35m˝,"1,360,000"
C?n h? ti?n nghi tt qu?n 1,"District 1, Ho Chi Minh City",1,km,null,2 adult,null,"990,000"
NHATDINH Home,"District 6, Ho Chi Minh City",7.4,km,null,2 adult,null,"1,300,000"
"Maneki Neko Homestay - NhÖ riàng Bçnh yàn, ?m c£ng","District 4, Ho Chi Minh City",1.7,km,9.4,2 adult,null,"689,000"
Fully-furnished apartment for rent in Ho Chi Minh,"District 12, Ho Chi Minh City",10.8,km,1,2 adult,null,"640,000"
C?n h? Emerald TÉn Ph£ Aeon mall,"Tan Phu District, Ho Chi Minh City",10.1,km,null,2 adult,null,"1,400,000"
River Panorama 2Bedroom Luxury,"District 7, Ho Chi Minh City",7.8,km,null,2 adult,null,"1,150,000"
SG APARTMENT,"District 1, Ho Chi Minh City",2.4,km,null,2 adult,52m˝,"795,000"
Kh†ch s?n Hoa Anh Anh,"Tan Binh, Ho Chi Minh City",8.7,km,6.3,2 adult,null,"315,000"
C?n h? 1 phïng ng? milenmium q4 gi† t?t,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,null,"792,000"
112 Lily's Private Warm House in City Center,"District 1, Ho Chi Minh City",300,m,10,2 adult,null,"800,000"
"Vinhome central park , landmark 1","Binh Thanh, Ho Chi Minh City",3.7,km,9.3,2 adult,96m˝,"2,550,000"
Business Comfy Flat,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,35m˝,"1,360,000"
C?n h? Cao c?p Trung tÉm Q1,"District 1, Ho Chi Minh City",2.5,km,2,2 adult,35m˝,"675,000"
*Yu House* 2-Bedroom Apt Vinhomes Central Park P6,"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,null,"1,500,000"
Home stay SAI GON Inner private mini pool 3m wide & toilet inside room - Saigon,Ho Chi Minh City,9.2,km,null,2 adult,null,"549,000"
NhÖ full n?i th?t qu?n 1,"District 1, Ho Chi Minh City",1,km,null,2 adult,null,"280,000"
Kh†ch S?n Duy Quang 2,"Go Vap District , Ho Chi Minh City",9.5,km,null,2 adult,null,"420,000"
Brand new apartment,"District 4, Ho Chi Minh City",1,km,null,2 adult,110m˝,"2,125,000"
Navy's Home in Vinhomes Central Park,"Binh Thanh, Ho Chi Minh City",3.5,km,7.5,2 adult,null,"1,990,000"
Happy Home,"District 6, Ho Chi Minh City",8.4,km,null,2 adult,null,"1,650,000"
Riverside house Qu?n Ph£ Nhu?n 1,"Phu Nhuan, Ho Chi Minh City",4,km,9,2 adult,30m˝,"850,000"
Phuong Nguyen,"Tan Binh, Ho Chi Minh City",5.2,km,null,2 adult,null,"760,000"
Austin Home Apartment Sky Center - Near Tan Son Nhat Airport,"Tan Binh, Ho Chi Minh City",5.2,km,5.5,2 adult,null,"940,500"
134 Lily's Sweet Green and White in Dist 1,"District 1, Ho Chi Minh City",300,m,null,2 adult,28m˝,"569,600"
A5.06 River gate,"District 4, Ho Chi Minh City",1,km,null,2 adult,null,"1,000,000"
Masteri Millennium-Bitexco view-519-Ivyhouse,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,null,"1,000,000"
Happy Dream Condontel,"District 4, Ho Chi Minh City",0.9,km,null,2 adult,74m˝,"1,800,000"
B¢Ke Location 01,"District 1, Ho Chi Minh City",2.3,km,null,2 adult,null,"600,000"
Luxury Apartment near Airport,"Phu Nhuan, Ho Chi Minh City",5,km,null,2 adult,null,"1,287,000"
Du Homestay 5,"Binh Thanh, Ho Chi Minh City",2.8,km,null,2 adult,55m˝,"750,000"
Landmark View 3BR - Masteri Thao Dien,"District 2, Ho Chi Minh City",5.6,km,7.7,2 adult,null,"1,790,000"
9/1A H? XuÉn H??ng,"Binh Thanh, Ho Chi Minh City",4.2,km,null,2 adult,100m˝,"480,000"
Hani's Premium APT/ML1/2Bed/2Bath/Free Pool&Gym,"District 4, Ho Chi Minh City",1.8,km,8.7,2 adult,90m˝,"1,600,000"
Studio Apartment Millenium - District 4 HCMC - Swimming Pool & Gym,"District 4, Ho Chi Minh City",0.9,km,8,2 adult,null,"1,200,000"
River Pamorama 2 bedrooms rooftop pool 35th big river view,"District 7, Ho Chi Minh City",7.8,km,9.5,2 adult,null,"1,020,000"
MonMon Apt - Masteri Thao Dien - 3BR - River & Landmark 81 view,"District 2, Ho Chi Minh City",5.9,km,null,2 adult,null,"2,100,000"
Orchard Garden -Near TSN Airport 5 minutes -Nice,"Phu Nhuan, Ho Chi Minh City",5.1,km,null,2 adult,null,"950,000"
"C?n h? luxury, 4 ??n 7 ng??i","District 9, Ho Chi Minh City",17,km,6,2 adult,null,"1,100,000"
2PN The Gold View,"District 4, Ho Chi Minh City",1.8,km,7,2 adult,null,"1,372,000"
The Rixx Central @ Park Hyatt/SmartTV65in/Netflix,"District 1, Ho Chi Minh City",1,km,8.5,2 adult,null,"2,524,500"
"Apartment near Airport, 5 minutes to city center","Phu Nhuan, Ho Chi Minh City",5,km,null,2 adult,null,"900,000"
Nastu Room - vintage and friendly homestay,"District 1, Ho Chi Minh City",500,m,null,2 adult,45m˝,"950,000"
"Chung c? Miulennium, 132 b?n VÉn ??n, ph??ng 6, qu?n 4, tp hcm","District 4, Ho Chi Minh City",0.9,km,9,2 adult,null,"970,000"
chÖo ?¢n nhi?t tçnh thÉn thi?n,"District 7, Ho Chi Minh City",3.7,km,null,2 adult,null,"495,000"
C?n h? kh†ch s?n 3 phïng ng? 10 ng??i,"Tan Phu District, Ho Chi Minh City",9.9,km,5,2 adult,null,"1,120,000"
Apartment Luxury Near District 1 - RiverGate D4 - Bunny Home,"District 4, Ho Chi Minh City",1,km,9,2 adult,null,"900,000"
Abnb ECO GREEN S?I G?N,"District 7, Ho Chi Minh City",3.8,km,null,2 adult,45m˝,"1,080,000"
Miyuki Bar,"District 1, Ho Chi Minh City",1.1,km,7,2 adult,null,"600,000"
C?n H? 2pn Ruby Celadon TÉn Ph£,"Tan Phu District, Ho Chi Minh City",10,km,null,2 adult,68m˝,"1,080,000"
River Panorama 2Bedroom*Kingbed*Infinity Pool,"District 7, Ho Chi Minh City",7.8,km,null,2 adult,null,"1,150,000"
Happy House,"District 5, Ho Chi Minh City",2.8,km,10,2 adult,null,"570,000"
HHomes Luxury 1 Bedroom view Bikini at Masteri Thao Dien District 2 - Tower 3,"District 2, Ho Chi Minh City",5.9,km,9.8,2 adult,50m˝,"1,120,000"
"C?n h? 1PN ti?n nghi ??y ??, view ??p","Binh Thanh, Ho Chi Minh City",3.5,km,null,2 adult,55m˝,"1,100,000"
Republic Plaza Sai Gon Airport - Free pool,"Tan Binh, Ho Chi Minh City",5.8,km,9,2 adult,null,"1,170,000"
Orchard Garden -Near TSN Airport 5 minutes -Nice,"Phu Nhuan, Ho Chi Minh City",5.1,km,null,2 adult,null,"950,000"
Ch? ngh? Th?o ?i?n,"District 2, Ho Chi Minh City",5.2,km,4,2 adult,null,"1,040,000"
TammyROOM,"Phu Nhuan, Ho Chi Minh City",3.4,km,null,2 adult,null,"580,000"
"C?n h? 2PN Landmark plus 2 view ??p full n?i th?t vÖ ti?n °ch n?i, ngo?i khu","Binh Thanh, Ho Chi Minh City",3.8,km,null,2 adult,null,"1,360,000"
2 Bedroom Apartment with swimming pool in An Phu District 2 Ho Chi Minh city,"District 2, Ho Chi Minh City",6.5,km,null,2 adult,72m˝,"1,400,000"
"C?n H? Cao C?p LandMark3,4,5,6- LandMark 81","District 1, Ho Chi Minh City",1.2,km,7.3,2 adult,null,"1,235,000"
"Vinhomes Central Park, 1 bedroom","Binh Thanh, Ho Chi Minh City",3.6,km,null,2 adult,null,"1,089,000"
C?n h? cao c?p vinhome central park,"Binh Thanh, Ho Chi Minh City",3.5,km,8,2 adult,56m˝,"990,000"
B¢ke Location,"District 1, Ho Chi Minh City",2.4,km,9,2 adult,null,"788,500"
Sweet Home,"Phu Nhuan, Ho Chi Minh City",4.7,km,10,2 adult,null,"320,000"
C?n h? Cao c?p Trung tÉm Q1,"District 1, Ho Chi Minh City",2.5,km,null,2 adult,35m˝,"712,500"
The Peony Apartment,"District 1, Ho Chi Minh City",1.2,km,1,2 adult,35m˝,"780,000"
Homestay TÉn Bçnh,"Tan Binh, Ho Chi Minh City",5.6,km,null,2 adult,null,"800,000"
C?n h? kh†ch s?n 3 phïng ng? celadon city,"Tan Phu District, Ho Chi Minh City",9.9,km,null,2 adult,null,"1,040,000"
VILA VIET NAM AUSTRALIA,"District 2, Ho Chi Minh City",4.8,km,null,2 adult,null,"2,500,000"
Ng? house,"Tan Binh, Ho Chi Minh City",4.9,km,10,2 adult,null,"400,000"
