name,address,distance,distance_type,rating,capaciity,area,price
Sustainations Villa Lan Anh Resort Dalat,"Tuyen Lam Lake, Da Lat",4.1,km,6.6,1 adult,000m˝,"6,000,000"
Nguyàn c?n Homestay V??n Lan Zalo 0'3'5'5'9'6'6730,Da Lat,1.9,km,null,1 adult,130m˝,"615,600"
Hoa S?n ?i?n Viàn Homestay,Da Lat,10.9,km,8,1 adult,20m˝,"1,610,000"
Mai Khanh Hotel,"Xuan Huong Lake, Da Lat",0.7,km,null,1 adult,null,"570,000"
NGUY?N C?N VILLA MAKA 120M2,Da Lat,1.1,km,null,1 adult,120m˝,"2,240,000"
Nguyàn c?n ?Ö L?t (0989509512),Da Lat,1.9,km,null,1 adult,null,"1,625,000"
Villa Golden Hills ?Ö L?t,Da Lat,1.4,km,7,1 adult,null,"3,200,000"
Sweet Dream Hotel & Villa,"Xuan Huong Lake, Da Lat",2.1,km,9,1 adult,null,"748,000"
NhÖ Xinh,Da Lat,2.3,km,1,1 adult,null,"2,000,000"
Villa trung ngh?a 29,Da Lat,2.6,km,null,1 adult,25m˝,"4,195,800"
MENTO Villa ?Ö L?t,Da Lat,3.5,km,8,1 adult,000m˝,"3,000,000"
Q?s house,Da Lat,1.4,km,1,1 adult,null,"4,050,000"
Homestay V??n Tóng,Da Lat,2.2,km,7.2,1 adult,null,"355,388"
Bolero Villa ?Ö L?t,Da Lat,3.1,km,10,1 adult,null,"1,700,000"
Six Six Garden,Da Lat,1.2,km,8.5,1 adult,null,"665,000"
Homestay _ nguyàn c?n,Da Lat,1,km,null,1 adult,120m˝,"2,800,000"
V??n Lan Homestay ?Ö L?t,Da Lat,2.1,km,7.8,1 adult,130m˝,"735,300"
AN VILLA,Da Lat,2.7,km,null,1 adult,225m˝,"3,325,000"
MK Sweet House 1 - DaLat Center,"Xuan Huong Lake, Da Lat",300,m,8.6,1 adult,101m˝,"2,700,000"
Daily home,Da Lat,1.1,km,9,1 adult,null,"1,323,000"
V??n Lan Homestay ?Ö L?t,Da Lat,2.1,km,9.5,1 adult,null,"252,720"
2homedalat,Da Lat,2.1,km,null,1 adult,null,"4,500,000"
J?taime 2- J?taime3,Da Lat,2.9,km,null,1 adult,280m˝,"2,600,000"
Kumi House,Da Lat,1.7,km,null,1 adult,null,"1,200,000"
Casa Villa - Dalat Valley View,Da Lat,1.5,km,9.6,1 adult,300m˝,"4,275,000"
Thu Linh Villa,Da Lat,2.1,km,10,1 adult,null,"2,500,000"
MK Sweet House 2 - DaLat Center,"Xuan Huong Lake, Da Lat",250,m,9.5,1 adult,70m˝,"1,800,000"
House ?? ng?ng ho?t ??ng!,Da Lat,2.8,km,null,1 adult,300m˝,"1,040,000"
Villa m?u tÉm,Da Lat,2,km,null,1 adult,25m˝,"3,500,000"
Tan Hai House,Da Lat,1.3,km,null,1 adult,null,"1,620,000"
Homestay Odile,Da Lat,12.2,km,1,1 adult,300m˝,"4,500,000"
Lavender Tim,Da Lat,0.7,km,9,1 adult,null,"559,946"
Moonlight Homestay,Da Lat,1.8,km,9.2,1 adult,null,"1,120,000"
Q HOME ?Ö L?t,"Xuan Huong Lake, Da Lat",1.9,km,9.2,1 adult,250m˝,"1,100,000"
Homestay Bao Chau,Da Lat,1.5,km,4.5,1 adult,300m˝,"1,494,000"
Suri?s Apartment - Suri?s House 2,Da Lat,1.3,km,8.5,1 adult,null,"1,200,000"
Anh ?Öo Villa ?Ö L?t,Da Lat,1.1,km,8,1 adult,160m˝,"1,462,500"
De Per - dalat,Da Lat,2,km,null,1 adult,null,"750,000"
Mingo homestay,Da Lat,2.1,km,10,1 adult,200m˝,"1,350,000"
Villa SEVENBAY,Da Lat,2,km,9.5,1 adult,35m˝,"500,000"
"The Anson, Dalat",Da Lat,2.8,km,9.5,1 adult,null,"540,000"
Ch? iu Homestay,Da Lat,1.2,km,9.7,1 adult,null,"1,080,000"
FullHouse Homestay,Da Lat,1,km,null,1 adult,null,"1,400,000"
B18 GOLDEN HILLS ?? L?T,Da Lat,1.4,km,null,1 adult,null,"2,268,000"
BIDV HOTEL DALAT,"Xuan Huong Lake, Da Lat",0.7,km,null,1 adult,null,"1,080,000"
The Fuji Villa - Orange Villa,Da Lat,3,km,8,1 adult,null,"4,200,000"
?.A.N Homestay,Da Lat,2.7,km,null,1 adult,30m˝,"768,000"
HO?NG LONG HOMESTAY ?? L?T,Da Lat,2.9,km,9.1,1 adult,null,"300,000"
nhÖ c?a Ngo?i,Da Lat,0.6,km,8.6,1 adult,null,"900,000"
Green Valley Hotel,Da Lat,1.4,km,6.3,1 adult,null,"342,000"
Gifhouse,Da Lat,2.2,km,10,1 adult,100m˝,"1,656,000"
Joy Villa,"Xuan Huong Lake, Da Lat",1.7,km,8.2,1 adult,18m˝,"1,300,000"
M? Kim Villa,Da Lat,1.4,km,9.3,1 adult,null,"969,000"
Happy Bunny homestay,Da Lat,3,km,10,1 adult,null,"284,525"
NhÖ An Cozy,Da Lat,1.6,km,9,1 adult,100m˝,"1,674,340"
G¢c Nh? ?Ö L?t,Da Lat,1.8,km,9.2,1 adult,null,"1,700,000"
Helo Rot?s Villa,Da Lat,1.7,km,null,1 adult,null,"3,500,000"
Alee DaLat Villa,Da Lat,1.4,km,8.8,1 adult,400m˝,"2,400,000"
?Ö L?t Mega Sky Hotel,Da Lat,4.2,km,8.7,1 adult,null,"480,000"
Chivo Homestay,Da Lat,1.7,km,8.9,1 adult,200m˝,"1,008,000"
Homestay Da Quy,Da Lat,1,km,9.3,1 adult,null,"350,000"
Vietsovpetro Hotel Dalat,"Xuan Huong Lake, Da Lat",2.5,km,5.8,1 adult,null,"1,890,000"
Homestay Dalat 1900s,Da Lat,0.9,km,8.1,1 adult,null,"270,720"
Ngo?c Thu?y Hotel,Da Lat,1.4,km,10,1 adult,null,"450,000"
Suri's House Homestay,"Xuan Huong Lake, Da Lat",400,m,8.3,1 adult,null,"400,000"
Kh†ch S?n Thanh Bçnh,"Xuan Huong Lake, Da Lat",300,m,7.6,1 adult,null,"650,000"
La Soul Homestay,Da Lat,1.6,km,10,1 adult,40m˝,"552,500"
Doc May Boutique Villa,"Xuan Huong Lake, Da Lat",300,m,8.8,1 adult,null,"601,400"
2Bi?S HOME DALAT,Da Lat,1.5,km,null,1 adult,null,"2,000,000"
N?p ?m - ?Ö L?t,Da Lat,2.1,km,7.6,1 adult,null,"1,200,000"
Aura Apartment Da Lat,"Xuan Huong Lake, Da Lat",2.3,km,7.7,1 adult,99m˝,"1,599,000"
Villa Minh Tuyet Dalat,Da Lat,2.3,km,10,1 adult,null,"750,000"
Parisia in Dalat,Da Lat,0.9,km,null,1 adult,null,"10,000,000"
Dalat 1A.M,Da Lat,1.1,km,8.7,1 adult,100m˝,"1,193,400"
KP Villa Dalat,Da Lat,3.1,km,9.7,1 adult,400m˝,"2,550,000"
Ami Hotel Dalat,Da Lat,1.3,km,6.4,1 adult,null,"610,173"
Kh†nh Minh Hotel,Da Lat,1.4,km,null,1 adult,null,"411,000"
NGUY?N C?N HOMESTAY 160m2,Da Lat,1.9,km,null,1 adult,null,"352,800"
Rose House,Da Lat,1.3,km,8,1 adult,null,"270,000"
Homestay nguyàn c?n 4 Phïng ng? - La Soul Home,Da Lat,1.6,km,10,1 adult,60m˝,"1,539,000"
Ban Mai Xanh Homestays,Da Lat,1.7,km,9,1 adult,null,"324,000"
1995 HOUSE,Da Lat,1,km,9.1,1 adult,null,"300,000"
NhÖ Xinh,Da Lat,2.3,km,1,1 adult,null,"1,170,000"
WARM HOUSE IN DALAT,Da Lat,1.2,km,null,1 adult,null,"1,500,000"
NhÖ B?p,Da Lat,2.2,km,9.8,1 adult,null,"400,000"
Luna Home 2,Da Lat,450,m,null,1 adult,null,"550,000"
Duy Th?o 2 hotel,"Xuan Huong Lake, Da Lat",250,m,8.2,1 adult,30m˝,"600,000"
L'secret Garden Dalat,Da Lat,2.1,km,9.7,1 adult,null,"400,000"
Thuy Hoang Nguyen Resort & Spa,Da Lat,8.6,km,8,1 adult,null,"825,000"
? Homestay,Da Lat,1,km,9.5,1 adult,null,"810,000"
May Studio,"Xuan Huong Lake, Da Lat",350,m,8.4,1 adult,25m˝,"1,053,000"
B?o ChÉu Villa & Coffee ?Ö L?t,Da Lat,4.7,km,9.5,1 adult,null,"670,000"
ViAn Homestay,Da Lat,1.5,km,10,1 adult,null,"315,000"
NhÖ B? Homestay ?Ö L?t,Da Lat,0.8,km,null,1 adult,null,"509,400"
Villa Hotel M?c TrÖ,Da Lat,1.4,km,null,1 adult,null,"680,000"
Huu Nghi Hotel,"Xuan Huong Lake, Da Lat",400,m,null,1 adult,null,"405,406"
Villa Du Lac Da Lat,Da Lat,3.9,km,6.7,1 adult,null,"280,000"
Daisy Dalat House,"Xuan Huong Lake, Da Lat",0.7,km,8.7,1 adult,null,"297,540"
Ng?c Quang,Da Lat,1,km,8,1 adult,null,"315,000"
Himawari Homestay,Da Lat,2.6,km,8,1 adult,null,"315,000"
Happy apartment,Da Lat,1.4,km,null,1 adult,60m˝,"900,000"
Tasme Hotel,Da Lat,1.5,km,8.5,1 adult,null,"5,000,000"
NhÖ V??n Homestay,Da Lat,1.5,km,8.5,1 adult,null,"315,000"
WoodenHouse,Da Lat,8.3,km,10,1 adult,20m˝,"630,000"
C? S? L?u Tr£ Du L?ch Thanh Ng?c,Da Lat,1.7,km,10,1 adult,120m˝,"1,200,000"
Lana Hometel ?Ö L?t,Da Lat,1.3,km,9.2,1 adult,25m˝,"360,000"
Blue Sky Homestay,Da Lat,1.4,km,9.1,1 adult,null,"250,000"
Delen House,Da Lat,1.3,km,10,1 adult,40m˝,"1,200,000"
H?ng Nga Villa,Da Lat,2.8,km,1,1 adult,150m˝,"1,000,000"
Kattun Villa,Da Lat,1.9,km,null,1 adult,null,"4,900,000"
Kh†ch s?n mini Khang Th?nh,Da Lat,2.1,km,9.3,1 adult,null,"250,000"
ECOTIME Villa - Homestay Da Lat,Da Lat,2.8,km,8.8,1 adult,30m˝,"720,000"
LENS HOUSE DA LAT,"Xuan Huong Lake, Da Lat",0.5,km,7,1 adult,null,"370,000"
Bao Long Geust House Da Lat,Da Lat,0.9,km,null,1 adult,null,"315,000"
Tuan Vu Bao Long Da Lat,Da Lat,0.9,km,null,1 adult,null,"19,000,000"
?Ö L?t Sunshine Garden,Da Lat,9.6,km,8.9,1 adult,null,"388,800"
S1 Coffee Home,Da Lat,0.9,km,8.8,1 adult,null,"200,000"
The Light Hotel,"Xuan Huong Lake, Da Lat",2.1,km,8.2,1 adult,null,"384,750"
? ?Éy Vui C?c,Da Lat,2,km,10,1 adult,null,"350,000"
Kh†ch S?n Hallo ?Ö L?t,Da Lat,0.7,km,10,1 adult,null,"360,000"
The Fuji Villa - Blue Villa,Da Lat,3,km,10,1 adult,null,"6,500,000"
Tom?s House,"Xuan Huong Lake, Da Lat",0.8,km,8,1 adult,25m˝,"440,000"
Hotel HoÖng Nguyàn,"Xuan Huong Lake, Da Lat",350,m,null,1 adult,null,"400,000"
Wisteria Hotel,"Xuan Huong Lake, Da Lat",0.5,km,8.5,1 adult,null,"1,200,000"
Kh†ch s?n Thu? Tiàn,"Xuan Huong Lake, Da Lat",400,m,8.3,1 adult,null,"247,500"
CSLTDL Qu?nh Nhi,Da Lat,1,km,9.2,1 adult,null,"320,000"
Kh†ch s?n TÉn An ?Ö L?t,"Xuan Huong Lake, Da Lat",0.8,km,9,1 adult,null,"360,000"
Home 1/31 NhÖ Chung ?Ö L?t,Da Lat,0.8,km,9.4,1 adult,160m˝,"1,750,000"
Kh†ch S?n ?Ö L?t G?n Ch? ?àm AP - Villa ?Ö L?t,"Xuan Huong Lake, Da Lat",0.7,km,10,1 adult,25m˝,"959,000"
Sunny,Da Lat,0.7,km,9,1 adult,null,"1,105,000"
Nam Quang Hotel,Da Lat,0.9,km,6.9,1 adult,null,"1,350,000"
Con Mäo BÇo,Da Lat,0.8,km,8.5,1 adult,null,"343,850"
Kim Nhung Hotel,Da Lat,1,km,8.5,1 adult,null,"300,000"
Binh An Village Resort,"Tuyen Lam Lake, Da Lat",6.4,km,8.2,1 adult,null,"3,240,000"
M?c Nhiàn Homestay - Nguyàn c?n,Da Lat,1.2,km,null,1 adult,192m˝,"1,440,000"
V??n Lan Hotel- Nguyàn c?n 130m2,Da Lat,2.1,km,9,1 adult,130m˝,"1,101,600"
NhÖ Ngo?i ? ?Ö L?t,Da Lat,6.1,km,9.7,1 adult,null,"306,000"
Home 1995 ?Ö L?t,Da Lat,0.5,km,8.8,1 adult,80m˝,"1,980,000"
DECEMBER.22,Da Lat,0.7,km,8.3,1 adult,null,"850,000"
J&H House DaLat,Da Lat,1.5,km,null,1 adult,null,"3,200,000"
Bich Khue Hotel,Da Lat,1.1,km,5,1 adult,null,"226,799"
CSLTDL & Coffee sÉn v??n V??ng B?o Long ?Ö L?t,Da Lat,1.9,km,9.4,1 adult,null,"400,000"
296 Cetete Adequate studio for couple in Dalat,Da Lat,1.4,km,null,1 adult,null,"408,240"
PoWill Home,Da Lat,1.4,km,8.7,1 adult,null,"526,500"
Dalat Lavita,Da Lat,0.6,km,6.6,1 adult,null,"191,250"
Maison de Fleurs - Ngìi NhÖ Hoa,"Xuan Huong Lake, Da Lat",2.8,km,9.5,1 adult,null,"420,000"
Kh†ch S?n ?Ö L?t - Villa Luxury Da Lat,"Xuan Huong Lake, Da Lat",350,m,10,1 adult,null,"1,237,000"
HANZ Ngoc Sang Hotel Dalat,"Xuan Huong Lake, Da Lat",200,m,8.2,1 adult,null,"1,115,764"
The Fuji Villa,Da Lat,3,km,7.4,1 adult,null,"4,300,000"
Lien Huong Hotel,"Xuan Huong Lake, Da Lat",1.6,km,8,1 adult,null,"450,000"
Ng?c Nguyàn Homestay,Da Lat,1.6,km,9.8,1 adult,null,"526,902"
BRIGHT ENGLISH HOUSE,Da Lat,1.2,km,8.7,1 adult,null,"382,500"
Villa Tuan Vu Da Lat Group,Da Lat,5,km,7,1 adult,null,"145,530"
Bombo DaLat Hotel,"Xuan Huong Lake, Da Lat",400,m,7.2,1 adult,null,"1,143,675"
Melody Hotel,Da Lat,2.1,km,8.2,1 adult,null,"1,035,000"
OYO 1161 Puchin Hotel And Apartment,"Xuan Huong Lake, Da Lat",500,m,6.6,1 adult,null,"785,220"
The Orchid Villa Dalat,Da Lat,1.6,km,8.9,1 adult,null,"1,026,000"
DAN HOMESTAY DALAT,"Xuan Huong Lake, Da Lat",0.8,km,null,1 adult,null,"405,000"
Kh?i HoÖng 2,"Xuan Huong Lake, Da Lat",350,m,8.5,1 adult,null,"314,928"
S?n Hóng Hotel ?Ö L?t,"Xuan Huong Lake, Da Lat",400,m,6.8,1 adult,null,"483,072"
NhÖ c?a Ng??i vÖ Ta,Da Lat,2,km,9.3,1 adult,null,"550,000"
Karry's House,Da Lat,1.4,km,9.4,1 adult,150m˝,"2,142,000"
Tuan Long Da Lat Hostel,Da Lat,1.4,km,8.9,1 adult,null,"425,000"
HOMESTAY TH?Y D??NG,"Xuan Huong Lake, Da Lat",2.8,km,8.5,1 adult,null,"390,000"
V??n Lan Hostel,Da Lat,2,km,8.6,1 adult,130m˝,"850,500"
Panorama Apartment,"Xuan Huong Lake, Da Lat",2.3,km,9.1,1 adult,52m˝,"990,000"
HANZ Alley Thien Nien Ky Hotel Dalat,Da Lat,1,km,6.9,1 adult,null,"284,831"
ADALY Hotel & Apartment Dalat,"Xuan Huong Lake, Da Lat",2.3,km,8.7,1 adult,50m˝,"1,222,222"
NhÖ cóa B?t Homestay - ?Ö L?t,"Xuan Huong Lake, Da Lat",0.6,km,null,1 adult,150m˝,"600,000"
Lan M?nh Hotel,"Xuan Huong Lake, Da Lat",2.2,km,9.7,1 adult,null,"313,200"
Lan Anh Hotel,Da Lat,0.6,km,7.7,1 adult,null,"1,140,000"
L°nh Homestay ?Ö L?t,Da Lat,3.1,km,9.5,1 adult,null,"1,026,000"
M?c Lan House,Da Lat,2.7,km,7.8,1 adult,70m˝,"598,500"
ViVu House,Da Lat,0.9,km,8.8,1 adult,null,"1,200,000"
M? Lan hotel,"Xuan Huong Lake, Da Lat",350,m,9.4,1 adult,null,"400,000"
2 phïng ng? - c?n nhÖ g? xinh x?n trung tÉm ?Ö L?t,Da Lat,0.7,km,null,1 adult,75m˝,"921,600"
Little Ch†i Nho Homestay,Da Lat,0.8,km,9.5,1 adult,null,"315,000"
Saphir Dalat Hotel,"Xuan Huong Lake, Da Lat",300,m,7.2,1 adult,null,"1,176,471"
Doc Tinh House,Da Lat,1.3,km,10,1 adult,300m˝,"1,201,200"
Dalat Edensee Lake Resort & Spa,"Tuyen Lam Lake, Da Lat",6.4,km,8.4,1 adult,null,"2,036,097"
C?m T£ C?u Villa,Da Lat,1.9,km,null,1 adult,500m˝,"3,800,000"
The Hobbit Bungalow,Da Lat,1.6,km,8.5,1 adult,null,"633,334"
My Nguyen Homestay Da Lat,Da Lat,1.2,km,9,1 adult,null,"225,000"
ROSE HOTEL DALAT,Da Lat,1.2,km,8,1 adult,null,"300,000"
BLUE FINGERs KROOM DALAT,Da Lat,0.9,km,8.3,1 adult,20m˝,"700,000"
Ti?n Thanh House,Da Lat,0.6,km,null,1 adult,150m˝,"1,824,000"
Family/group's nest in Dalat. Modern country house,Da Lat,1.5,km,null,1 adult,null,"1,836,000"
HÖ Linh,"Xuan Huong Lake, Da Lat",0.7,km,8.2,1 adult,null,"225,000"
Trung Ngh?a Villa 21,Da Lat,2.8,km,8,1 adult,400m˝,"4,499,999"
Homestay Nguyàn C?n 131m2- V??n Lan Homestay,Da Lat,2.1,km,9,1 adult,132m˝,"1,102,500"
Lacasa May,Da Lat,1.5,km,7.5,1 adult,null,"668,800"
Bukchon Da Lat Hotel,"Xuan Huong Lake, Da Lat",0.6,km,8.3,1 adult,null,"800,000"
HD Group Hotel 2,"Xuan Huong Lake, Da Lat",0.7,km,8.1,1 adult,null,"400,000"
Tashi House Dalat (Thong Nho oi),"Xuan Huong Lake, Da Lat",350,m,8.3,1 adult,null,"140,000"
NhÖ M&G,Da Lat,3.7,km,9.1,1 adult,null,"500,000"
Golden Hills-Lotus House,Da Lat,1.5,km,8.9,1 adult,240m˝,"2,850,000"
CEREJA Hotel & Resort Dalat,"Tuyen Lam Lake, Da Lat",6.4,km,7.7,1 adult,null,"1,552,500"
De Rose ?Ö L?t,Da Lat,4.2,km,null,1 adult,000m˝,"3,900,000"
An Nhi Hotel,Da Lat,0.8,km,8.7,1 adult,null,"1,095,000"
Free Style Hotel Dalat,Da Lat,0.9,km,9.3,1 adult,null,"580,125"
My Anh Guest House,"Xuan Huong Lake, Da Lat",400,m,8.4,1 adult,null,"220,000"
Hanoi Amsterdam Condotel,Da Lat,1.6,km,8,1 adult,33m˝,"1,403,000"
RiBe?s House,Da Lat,2.5,km,9.3,1 adult,null,"480,000"
TTR Studio Apart Hotel,Da Lat,1.6,km,8.5,1 adult,30m˝,"933,333"
Hoa Dat Da Lat Hotel,"Xuan Huong Lake, Da Lat",0.5,km,5.5,1 adult,null,"376,000"
Moc Nhien Hostel Da Lat,Da Lat,1,km,9.2,1 adult,null,"500,000"
Homestay Dia Du,"Xuan Huong Lake, Da Lat",1.6,km,8,1 adult,null,"250,000"
BREW APARTMENT 6,Da Lat,2.2,km,10,1 adult,25m˝,"1,980,000"
Coc Coc Hostel,Da Lat,2.8,km,8.6,1 adult,null,"150,000"
OYO 1172 Tai Loc Hotel,"Xuan Huong Lake, Da Lat",0.7,km,3.7,1 adult,null,"278,919"
An Vy Hotel,"Xuan Huong Lake, Da Lat",2.2,km,9,1 adult,null,"409,500"
La Vie En Rose Villa,Da Lat,1.8,km,8.5,1 adult,null,"650,250"
An Kh†nh ?Ö L?t,Da Lat,0.5,km,8.2,1 adult,null,"440,000"
H1998 Homestay,Da Lat,3,km,9,1 adult,null,"507,471"
OVi coffee farmstay ?Ö L?t,Da Lat,10.8,km,9.1,1 adult,null,"640,800"
Koala House,Da Lat,2.8,km,9.1,1 adult,30m˝,"450,000"
Kh†ch S?n H?ng Nguyàn Valley ?ÖL?t,Da Lat,2.4,km,9,1 adult,null,"320,760"
V??n Lan Premium Central Apartment 0355966730,Da Lat,1.5,km,null,1 adult,130m˝,"665,720"
Thanh Th?y Hotel,Da Lat,0.8,km,8.6,1 adult,null,"542,700"
T&K Hotel trung tÉm ?Ö L?t,"Xuan Huong Lake, Da Lat",0.5,km,7.1,1 adult,null,"250,000"
Guest House HaNa,"Xuan Huong Lake, Da Lat",0.6,km,7,1 adult,null,"315,000"
MÉy Xanh Home ?Ö L?t,Da Lat,1.2,km,9.8,1 adult,null,"643,500"
Phuong Vy 2,Da Lat,0.9,km,8.6,1 adult,null,"678,580"
Terracotta Villa Tuyen Lam Lake Dalat,"Tuyen Lam Lake, Da Lat",5.3,km,8.2,1 adult,35m˝,"1,606,500"
Quynh Nguyen - Da Lat,Da Lat,1.3,km,8.8,1 adult,null,"500,000"
?? Gia B?o Villa,Da Lat,3.9,km,9.1,1 adult,null,"720,252"
Stillus Boutique Hotel Dalat,Da Lat,2.2,km,7.8,1 adult,null,"1,100,000"
Ngoc Nguyen Anh Da Lat,"Xuan Huong Lake, Da Lat",0.6,km,8,1 adult,null,"391,875"
OYO 1154 Mat Troi Vang Dalat Hotel,Da Lat,1.1,km,9,1 adult,null,"279,104"
La Sapinette Hotel,Da Lat,3,km,8,1 adult,null,"1,144,000"
Thiàn Thanh Hotel,Da Lat,2,km,9.2,1 adult,null,"283,500"
Nhat Hoang Hotel Da Lat,Da Lat,1,km,9.3,1 adult,null,"700,000"
HANZ Chuong Hotel Dalat,Da Lat,1,km,8.2,1 adult,null,"282,052"
L?ng Ch?ng House,Da Lat,10.8,km,8.3,1 adult,null,"452,200"
HOME,Da Lat,1.4,km,null,1 adult,null,"2,450,000"
?Ö L?t TEEPEE Homestay,Da Lat,1.9,km,9.3,1 adult,null,"801,414"
K coffee&home,Da Lat,0.9,km,8.4,1 adult,null,"225,000"
HANZ Chuong Hotel,Da Lat,0.9,km,7.2,1 adult,null,"280,663"
NhÖ Ber,Da Lat,1.5,km,null,1 adult,72m˝,"3,150,000"
The Brick Home dalat,Da Lat,1,km,8.8,1 adult,null,"560,000"
Swiss-Belresort Tuyen Lam,"Tuyen Lam Lake, Da Lat",6.8,km,8.1,1 adult,null,"1,217,824"
Rose's House,Da Lat,4.2,km,null,1 adult,50m˝,"741,000"
Hostel V??n Lan- Nguyàn C?n 130m2,Da Lat,2.1,km,8.6,1 adult,134m˝,"697,500"
Chivas Dalat Hotel,Da Lat,1,km,8.7,1 adult,null,"387,000"
Lamarque Dalat Villa,Da Lat,1.1,km,8.3,1 adult,null,"1,980,000"
Moc Thach Blue House DaLat,Da Lat,0.9,km,9.8,1 adult,120m˝,"3,325,000"
Le RÇcit Boutique Hìtel de Dalat,"Xuan Huong Lake, Da Lat",0.6,km,8.2,1 adult,null,"1,407,337"
Mina Thien Ha,Da Lat,0.8,km,8.2,1 adult,null,"300,000"
NhÖ ngh? Gia Ti?n,Da Lat,0.8,km,9.6,1 adult,null,"350,000"
Hotel LÖng Kï H?,"Xuan Huong Lake, Da Lat",400,m,9,1 adult,null,"502,200"
Dalat Paradise Hotel,"Xuan Huong Lake, Da Lat",0.5,km,8.1,1 adult,null,"1,663,200"
Richy Dalat Hotel,Da Lat,1.5,km,8.9,1 adult,null,"600,000"
Minh Nguyàn Hotel Dalat,Da Lat,400,m,9.2,1 adult,null,"288,000"
