name,address,distance,distance_type,rating,capaciity,area,price
The Fish Village Villa,Danang,4,km,7.6,2 adult,580mı,"9,828,000"
THANHMAI HOMESTAY,"My Khe Beach, Danang",3.6,km,8.2,2 adult,150mı,"605,150"
Quang Nguy?n Towel,"Da Nang City Center, Danang",3.3,km,1,2 adult,75mı,"800,000"
Mallan Hotel Da Nang,"My Khe Beach, Danang",2.3,km,9,2 adult,null,"540,000"
Homie Hotel,"My Khe Beach, Danang",2.3,km,8.3,2 adult,null,"360,000"
NALINI Hotel & Apartment,"Bac My An Beach, Danang",3.7,km,9.4,2 adult,null,"357,901"
M??NG THANH APARTMENT,"My Khe Beach, Danang",3.4,km,6,2 adult,60mı,"1,200,000"
M??NG THANH APARTMENT - C?nh bi?n M? KH?,"My Khe Beach, Danang",3.4,km,null,2 adult,null,"810,000"
Son Tra Beach Villa Da Nang,"My Khe Beach, Danang",2.8,km,10,2 adult,700mı,"16,129,032"
Monarchy A208,"Han River, Danang",2,km,1,2 adult,null,"760,000"
Amy?s House 4BRs- 3 mins walk to My Khe Beach.,"My Khe Beach, Danang",2.9,km,null,2 adult,100mı,"3,150,000"
TA Boutique Hotel Da Nang,"Bac My An Beach, Danang",3.3,km,9.1,2 adult,50mı,"769,774"
Abogo Apartment Resort Beach Da Nang,"Non Nuoc Beach, Danang",7.8,km,10,2 adult,78mı,"13,752,999"
Deluxe Apartment with Ocean View - My Khe Beach Front,"My Khe Beach, Danang",3.4,km,7,2 adult,70mı,"1,200,000"
IDC White House Da Nang,"Non Nuoc Beach, Danang",12.4,km,8.7,2 adult,270mı,"4,370,000"
Muong Thanh Apartment front Ocean,"My Khe Beach, Danang",3.4,km,8.5,2 adult,52mı,"850,000"
Angel Homestay Da Nang,"My Khe Beach, Danang",3.6,km,9.7,2 adult,40mı,"800,000"
Carol Villa Da Nang Beach 2,"My Khe Beach, Danang",2.7,km,null,2 adult,150mı,"5,652,500"
Zuchi's Home&Apartment,Danang,2.3,km,8.7,2 adult,35mı,"720,000"
Sea Sand Luxury Hotel,"Bac My An Beach, Danang",3.7,km,8.5,2 adult,null,"1,769,880"
C?n h? M??ng Thanh ?… N?ng - Muong Thanh Aparment For Rent,"My Khe Beach, Danang",3.4,km,null,2 adult,null,"1,105,000"
King Hotel Da Nang,"My Khe Beach, Danang",2.6,km,7.5,2 adult,null,"540,000"
Yuki Apartment,"My Khe Beach, Danang",3,km,9.2,2 adult,35mı,"540,000"
Palazzo 3 Danang Hotel,"Da Nang City Center, Danang",2.6,km,6.8,2 adult,null,"1,530,000"
Hiˆn Luong apterment,"Tho Quang Beach, Danang",4.3,km,null,2 adult,null,"339,000"
Sena home 3rd-Near Danang Dragon bridge-Han river,"Han River, Danang",1.6,km,9.5,2 adult,null,"450,000"
M??ng Thanh S?n Tr… ?… N?ng,"My Khe Beach, Danang",3.4,km,9,2 adult,60mı,"1,300,000"
S.Dung's House Near Danang Beach,"Bac My An Beach, Danang",4,km,null,2 adult,100mı,"2,160,000"
Muong Thanh Apartment Sea View - ?????? (???),"My Khe Beach, Danang",3.4,km,null,2 adult,68mı,"1,078,200"
Huong Son Hotel Da Nang,Danang,5.5,km,7,2 adult,null,"765,000"
"Tam Than SPA, Danang, Vietnam","My Khe Beach, Danang",4,km,null,2 adult,null,"350,000"
MuongThanh - Apartment Sea Light,"My Khe Beach, Danang",3.4,km,8.3,2 adult,68mı,"1,199,000"
Abogo Villa City Da Nang Beach,"Bac My An Beach, Danang",4.3,km,null,2 adult,350mı,"12,188,750"
Villa Da Nang Resort Beachfront Abogo,"Bac My An Beach, Danang",5,km,8.6,2 adult,400mı,"11,337,662"
OCEAN VIEW HOME FOURPOINT BUILDING DA NANG Beach,"My Khe Beach, Danang",3,km,8.3,2 adult,100mı,"2,565,000"
Fhome Serviced Apartment at the central of Da Nang,"Da Nang Bay, Danang",1.3,km,null,2 adult,63mı,"1,200,000"
Ocean View,"Tho Quang Beach, Danang",4.2,km,null,2 adult,null,"858,600"
Truc Home,"Da Nang City Center, Danang",3.6,km,10,2 adult,null,"599,000"
Andy Home,"Bac My An Beach, Danang",3.6,km,8.3,2 adult,null,"486,000"
C?n H? M??ng Thanh ?… N?ng - Muong Thanh Apartment in Da Nang for rent,"My Khe Beach, Danang",3.4,km,9.7,2 adult,68mı,"945,000"
Luxury Beach Villa Da Nang,"My Khe Beach, Danang",2.5,km,10,2 adult,700mı,"16,129,032"
Phong 1226 Chung cu,"My Khe Beach, Danang",3.3,km,6.8,2 adult,null,"1,100,000"
Bo and Miu Homestay,"Bac My An Beach, Danang",4.5,km,10,2 adult,20mı,"3,000,000"
Bathtub*My Khe Beach* 4 bedrooms+6 beds* An Thuong Street,"My Khe Beach, Danang",3.4,km,10,2 adult,280mı,"1,550,000"
Clean & Quiet Villa - The Point Resort,"Non Nuoc Beach, Danang",11.6,km,6,2 adult,400mı,"5,500,000"
Tr?n Anh villa,"My Khe Beach, Danang",2.7,km,null,2 adult,310mı,"4,900,000"
Thu Do Hotel,"Da Nang City Center, Danang",200,m,7.6,2 adult,null,"540,000"
Apartment Front Ocean,"My Khe Beach, Danang",3.4,km,null,2 adult,52mı,"850,000"
5-star Golf Resort Pool Villa,Danang,11.6,km,null,2 adult,300mı,"5,250,000"
Marigold Hotel & Apartment,"My Khe Beach, Danang",2.5,km,9,2 adult,null,"525,525"
Altara suites,"My Khe Beach, Danang",3,km,null,2 adult,null,"2,500,000"
Tropical Villa - Menu Breakfast Included,"Non Nuoc Beach, Danang",11.8,km,null,2 adult,600mı,"6,500,000"
Bom Homes- The Ocean Villas Da Nang,"Non Nuoc Beach, Danang",10,km,7.5,2 adult,600mı,"6,750,000"
Dong Bac Hotel,"My Khe Beach, Danang",3.4,km,7.9,2 adult,null,"585,000"
"M??ng Thanh ?… N?ng Apartment view bi?n, view ph?","My Khe Beach, Danang",3.4,km,null,2 adult,null,"1,105,000"
T??ng Vƒn Danang Hotel & Apartment,"Bac My An Beach, Danang",3.7,km,8.4,2 adult,null,"617,500"
Delicate Serviced Apartment And Hotel,"My Khe Beach, Danang",3.3,km,9.5,2 adult,35mı,"300,000"
olgahotelapartments,"Da Nang City Center, Danang",0.6,km,8.2,2 adult,null,"1,100,000"
C?n h? 3 Bedrooms bi?n M? Khˆ,"My Khe Beach, Danang",3.4,km,8,2 adult,100mı,"2,050,000"
Minh Khang Hotel,"My Khe Beach, Danang",2.7,km,8.3,2 adult,null,"580,000"
Kim H?ng Homestay,"My Khe Beach, Danang",3.3,km,null,2 adult,null,"315,000"
MyMy Motel,Danang,9,km,9.2,2 adult,null,"437,500"
Osaka Hotel Da Nang,"Bac My An Beach, Danang",3.7,km,7.4,2 adult,null,"500,000"
NT Deluxe House*5 Minutes To The Beach*Free Bicycles,"My Khe Beach, Danang",2.3,km,null,2 adult,150mı,"2,700,000"
An Bnh T…i Hotel,"My Khe Beach, Danang",2.4,km,8.8,2 adult,null,"270,000"
Da Nang Beach Villa,"My Khe Beach, Danang",2.7,km,10,2 adult,700mı,"17,921,147"
Rainbow apartment,"Bac My An Beach, Danang",4.6,km,8,2 adult,50mı,"552,500"
"Carol House 2, M? Khˆ Beach, ?… N?ng","My Khe Beach, Danang",3,km,null,2 adult,320mı,"4,000,000"
Trissy house A1,"Han River, Danang",3.4,km,null,2 adult,60mı,"832,000"
Shore Villa,"Da Nang Bay, Danang",1.7,km,8,2 adult,750mı,"2,950,000"
Mayana Hotel,"Han River, Danang",450,m,8.5,2 adult,null,"510,000"
Nice House Hotel - Near My Khe Beach,"My Khe Beach, Danang",2.2,km,9.5,2 adult,null,"595,000"
Yume Apartment - Homestay ?… N?ng- C?n h? 2 PN,"My Khe Beach, Danang",2.7,km,9,2 adult,50mı,"576,000"
Maison Vy Anh Hotel & Apartment,"Han River, Danang",1.4,km,9.6,2 adult,null,"480,000"
THANHMAI HOMESTAY,"My Khe Beach, Danang",3.6,km,9.7,2 adult,150mı,"651,700"
Muong Thanh Apartment Ocean View,"My Khe Beach, Danang",3.4,km,10,2 adult,50mı,"765,000"
Ven Suoi Hotel - Suoi Luong - Hai Van Park,Danang,15.3,km,null,2 adult,null,"1,080,000"
Motel Thanh Long,Danang,5.7,km,8.4,2 adult,null,"250,000"
Abogo Resort Villa BeachFront City Center DaNang,"Bac My An Beach, Danang",5.7,km,null,2 adult,515mı,"10,534,091"
Loving Homestay & Apartment Da Nang,"My Khe Beach, Danang",2.5,km,9.4,2 adult,25mı,"333,000"
LH APARTMENT DA NANG,"My Khe Beach, Danang",2.6,km,9.1,2 adult,30mı,"559,000"
"C?n h? 2 ph•ng ng?, 2WC t?i bi?n ?… N?ng - 2 bedrooms apartment in Danang","My Khe Beach, Danang",3.4,km,null,2 adult,68mı,"390,000"
EMPIRING - Muong Thanh Luxury Apartment,"My Khe Beach, Danang",3.4,km,10,2 adult,null,"807,500"
Sea Garden Hotel,"My Khe Beach, Danang",2,km,10,2 adult,null,"1,280,000"
F2F apartment ocean view,"My Khe Beach, Danang",3.4,km,9.5,2 adult,null,"1,200,000"
4 Season Apartments,"Non Nuoc Beach, Danang",11.8,km,null,2 adult,70mı,"2,500,000"
Wings House 2,"Bac My An Beach, Danang",3.9,km,9.3,2 adult,null,"630,000"
Origo Hotel Da Nang,"Bac My An Beach, Danang",4.4,km,7.5,2 adult,null,"355,039"
C?n h? M??ng Thanh view bi?n,"My Khe Beach, Danang",3.4,km,null,2 adult,null,"1,445,000"
Alaska Hotel Da Nang,"My Khe Beach, Danang",3.1,km,10,2 adult,null,"360,000"
The Yacht Villa,Danang,12.4,km,10,2 adult,832mı,"17,500,000"
Stunning 2BDR Apartment Ocean View! Rooftop Pool,"My Khe Beach, Danang",2.7,km,10,2 adult,78mı,"2,422,500"
H??ng Tr… Hotel apartment,"My Khe Beach, Danang",2.6,km,8.3,2 adult,null,"350,000"
Sunna Hotel,"My Khe Beach, Danang",2.6,km,6.6,2 adult,null,"540,000"
SPOT ON 1021 Dai Thang Motel,Danang,8.2,km,4,2 adult,null,"201,128"
Haphan Hotel And Apartment,"Han River, Danang",1.5,km,8.6,2 adult,null,"567,000"
Sumi Home Danang Studio,"Da Nang City Center, Danang",1.1,km,9,2 adult,25mı,"526,500"
Minh Hung Apartment & Hotel,"Han River, Danang",3.9,km,8.4,2 adult,32mı,"586,625"
Night Sky Hotel,"Han River, Danang",2.3,km,7.8,2 adult,null,"414,000"
New Tourane Hotel,"My Khe Beach, Danang",2.2,km,9.4,2 adult,null,"401,850"
TUTI HOSTEL,"My Khe Beach, Danang",2.4,km,8.2,2 adult,null,"400,000"
Bao Ngoc Hotel & Apt,"Da Nang Bay, Danang",1.6,km,8.2,2 adult,null,"333,200"
(502)*Studio room*Walking street*400m to beach,"Bac My An Beach, Danang",3.7,km,9,2 adult,null,"364,500"
Sharon Hotel and Apartment,"My Khe Beach, Danang",3.2,km,9.4,2 adult,35mı,"850,500"
Lovely homestay in Da Nang,"Bac My An Beach, Danang",3.7,km,10,2 adult,null,"550,000"
C?n H? M??ng Thanh - SeaView,"My Khe Beach, Danang",3.4,km,null,2 adult,70mı,"1,038,400"
Danang Petro Hotel,"Han River, Danang",0.8,km,7.9,2 adult,null,"940,000"
Carol's Homestay & Apartment,"My Khe Beach, Danang",3.3,km,8.7,2 adult,null,"540,000"
Hoang Sa Hotel,"My Khe Beach, Danang",2.1,km,8.3,2 adult,null,"437,400"
Sena home 3#1-Near Danang Dragon Bridge-Han River,"Han River, Danang",1.6,km,9.5,2 adult,null,"423,000"
Pool Villa Da Nang 4BR Close to Han River,"Marble Mountain, Danang",5,km,9.2,2 adult,200mı,"2,561,895"
Da Nang Mikazuki Japanese Villas & Spa,"Da Nang Bay, Danang",8.4,km,9.3,2 adult,45mı,"1,937,500"
AN 1 Apartment,"My Khe Beach, Danang",3.4,km,7.5,2 adult,65mı,"1,600,000"
Danang Moment - Boutique Serviced Apartment,"My Khe Beach, Danang",3.4,km,8.5,2 adult,40mı,"562,000"
Annie Danang Hotel & Apartment,"Da Nang Bay, Danang",2,km,7.9,2 adult,null,"338,200"
2br condo ocean view,"My Khe Beach, Danang",2.7,km,null,2 adult,null,"4,500,000"
Le Indochina Hotel & Beach Da Nang City,"Bac My An Beach, Danang",4.3,km,8.7,2 adult,null,"1,575,000"
Charming Danang Hotel,"My Khe Beach, Danang",3,km,7.6,2 adult,null,"260,000"
B?c Nam Hotel,Danang,5.3,km,7.8,2 adult,null,"450,000"
Vy's House ?… N?ng City,"My Khe Beach, Danang",1.9,km,null,2 adult,null,"1,400,000"
HOANG SINH HOTEL,"My Khe Beach, Danang",2.6,km,8.6,2 adult,null,"300,000"
Sbay Hotel ?… N?ng,"My Khe Beach, Danang",1.9,km,1.7,2 adult,null,"450,000"
Oc Tien Sa Hotel,"Da Nang City Center, Danang",1,km,8,2 adult,null,"350,000"
NT Elegant House * 2 minutes walk to My Khe Beach,"My Khe Beach, Danang",2.9,km,null,2 adult,102mı,"1,296,000"
Thu?n An Hotel,Danang,5.5,km,6.5,2 adult,null,"250,000"
Da Nang Sea View Apartment - MT C?n H? H??ng Bi?n,"My Khe Beach, Danang",3.4,km,null,2 adult,69mı,"1,789,000"
Red Palace Hotel,"Da Nang City Center, Danang",2.1,km,7.9,2 adult,null,"490,000"
Fanta Suite Villa,"My Khe Beach, Danang",2.6,km,6.5,2 adult,35mı,"1,125,000"
Green Peace Village,"My Khe Beach, Danang",1.5,km,null,2 adult,25mı,"600,000"
Thu?n An 2,Danang,5.6,km,6.1,2 adult,null,"220,000"
Grand Sea Hotel,"My Khe Beach, Danang",2.7,km,7.9,2 adult,null,"990,000"
Tay Bac Hotel Da Nang,"My Khe Beach, Danang",2.7,km,7.9,2 adult,null,"740,000"
Dreamy House - Boutique Hotel,"My Khe Beach, Danang",2.6,km,7.7,2 adult,null,"230,400"
Hanh Phuoc Hotel,"My Khe Beach, Danang",2.7,km,8.5,2 adult,null,"600,000"
Dragon Sea Hotel,"My Khe Beach, Danang",2.7,km,6.8,2 adult,null,"1,400,000"
Athena 2BR Apartment with Beachfront Infinity Pool,"My Khe Beach, Danang",2.7,km,10,2 adult,70mı,"1,757,500"
LALIN HOME HOTEL - Kh ch S?n Mini khu M? An g?n bi?n,"Han River, Danang",3.1,km,9.5,2 adult,null,"346,275"
ATHENA LUX VILLA,"Marble Mountain, Danang",4.9,km,10,2 adult,300mı,"4,657,500"
Aria Grand Hotel & Spa,"My Khe Beach, Danang",3.3,km,8.4,2 adult,null,"1,300,000"
Hong Chau Hotel,"My Khe Beach, Danang",2.6,km,null,2 adult,null,"250,000"
Bridges Da Nang Hotel,"My Khe Beach, Danang",2.7,km,9.5,2 adult,null,"910,000"
Luxtery Hotel,"My Khe Beach, Danang",2.5,km,8.8,2 adult,null,"1,278,000"
Abogo Villa Pool City Center Near Beach Of Da Nang,"My Khe Beach, Danang",3.1,km,9,2 adult,515mı,"11,830,107"
LaLa Apartment and Hotel,"Marble Mountain, Danang",10.9,km,9,2 adult,50mı,"950,000"
SBAY HOTEL Da Nang,"My Khe Beach, Danang",2.2,km,null,2 adult,null,"609,999"
Dreamy Beach Boutique Hotel,"My Khe Beach, Danang",2.6,km,8.7,2 adult,null,"282,150"
Honey Hotel,"My Khe Beach, Danang",1.8,km,8.1,2 adult,null,"250,000"
Han Apartment,"Han River, Danang",1.3,km,9.8,2 adult,32mı,"598,000"
Lem's Apartment & Coffee,"My Khe Beach, Danang",2.5,km,8.9,2 adult,null,"607,500"
Ocean-view Home Muong Thanh Apt,"My Khe Beach, Danang",3.4,km,8.9,2 adult,68mı,"1,140,000"
Blue-S Hotel & Apartment,"My Khe Beach, Danang",3.4,km,8.6,2 adult,15mı,"563,063"
M? Khˆ Beach sea view and city view ?… N?ng,"My Khe Beach, Danang",3.4,km,7.7,2 adult,70mı,"1,500,000"
Sang Boutique Villa,"My Khe Beach, Danang",2.5,km,9.2,2 adult,800mı,"8,900,000"
Danang Classic Hotel,"My Khe Beach, Danang",3,km,9.2,2 adult,null,"250,000"
Desirable Beach Pool Villa,"Non Nuoc Beach, Danang",12.5,km,null,2 adult,215mı,"5,050,000"
Bi?t Th? Chu Huy Mƒn,Danang,3.3,km,null,2 adult,480mı,"2,200,000"
Sunny House,"My Khe Beach, Danang",2.3,km,9.1,2 adult,40mı,"450,000"
Emily Hotel & Apartment,"Bac My An Beach, Danang",3.8,km,null,2 adult,35mı,"396,000"
Villas 4 Bedroom Furama ?a Nang,"Marble Mountain, Danang",6.2,km,null,2 adult,300mı,"22,500,000"
Magnolia Hotel,"Da Nang Bay, Danang",1.3,km,8.3,2 adult,null,"920,000"
Homestay Da Nang Full House,Danang,4.6,km,9.4,2 adult,null,"320,000"
Noon Suite Apartment Da Nang Beach,"My Khe Beach, Danang",3,km,null,2 adult,55mı,"1,975,050"
Dragon Hotel Apartment,"Han River, Danang",1.7,km,8.4,2 adult,null,"1,680,000"
Khang Homestay,"Da Nang City Center, Danang",1.2,km,8.5,2 adult,null,"290,700"
May Hotel,"My Khe Beach, Danang",2.6,km,8.6,2 adult,null,"396,000"
Sanayen Villa & Residences,"My Khe Beach, Danang",2.8,km,9.3,2 adult,35mı,"1,177,000"
Mango Home & Apartment,"My Khe Beach, Danang",2.9,km,9.5,2 adult,35mı,"418,000"
Golden Sea 3 Hotel,"My Khe Beach, Danang",2.8,km,5.9,2 adult,null,"734,580"
Meliora Hotel & Apartment,"Bac My An Beach, Danang",4.4,km,9.3,2 adult,35mı,"650,000"
Le Vent Villa 3BR-Free Pick Up,"Bac My An Beach, Danang",5,km,null,2 adult,450mı,"6,500,000"
OYO 805 Pegasus Homestay,"My Khe Beach, Danang",2.6,km,9,2 adult,null,"576,833"
My Suites Danang Beach,"My Khe Beach, Danang",2.6,km,8.4,2 adult,27mı,"560,000"
CT Hostel Da Nang,"Han River, Danang",1.4,km,8.5,2 adult,null,"315,000"
M?c House Homestay,"My Khe Beach, Danang",2.7,km,8.9,2 adult,null,"437,400"
Sunny Beach Hotel & Apartment,"My Khe Beach, Danang",1.7,km,8,2 adult,null,"500,000"
Continent Apartment,"My Khe Beach, Danang",2,km,8.5,2 adult,null,"1,402,500"
