name,address,distance,distance_type,rating,capaciity,area,price
X? ??ng D??ng Apartment,dalat,2200,km,80,1,26,648000
Villa ?? L?t Khu Golden,dalat,1400,km,100,1,200,4879000
V??n Lan Homestay ?? L?t- Nguy?n c?n 132m2,dalat,2100,km,87,1,130,561000
ROY VILLA COFFEE,dalat,900,km,87,1,200,3328000
Green Meadow Hotel & Villa Dalat,dalat,1300,km,83,1,20,321750
Hoang Loc Villa,dalat,2100,km,94,1,100,2596500
River Park Hotel Dalat,dalat,300,m,79,1,40,1200000
Crazy House,dalat,1100,km,86,1,13,780000
TTR Central Apart Hotel,dalat,600,km,90,1,28,1629000
Pegamount Condotel Dalat,dalat,1400,km,95,1,50,1215000
Convoi Studio - Very nice Dalat wooden house,dalat,700,km,98,1,90,1215000
Kenny House,dalat,1700,km,99,1,70,2677860
V??n Lan Hotel Nguy?n C?n 130m2,dalat,2000,km,90,1,130,579600
GOLDEN HILL - ?? L?t,dalat,1400,km,100,1,210,971514
V??n Lan Homestay ?? L?t,dalat,2100,km,78,1,130,735300
May Studio,dalat,350,m,84,1,25,1053000
Lana Hometel ?? L?t,dalat,1300,km,92,1,25,360000
ECOTIME Villa - Homestay Da Lat,dalat,2800,km,88,1,30,720000
Hanoi Amsterdam Condotel,dalat,1600,km,80,1,33,1403000
Jolie House,dalat,2200,km,87,1,100,1161945
Dalat Terrasse Des Roses Villa,dalat,2900,km,84,1,80,1168410
Kh?ch S?n ?? L?t G?n Ch? ??m AP - Villa ?? L?t,dalat,700,km,100,1,25,959000
An Khu? Farmhouse,dalat,7800,km,79,1,20,500000
Golden Hills-Lotus House,dalat,1500,km,89,1,240,2850000
Lavie Villa,dalat,2200,km,78,1,50,682500
Crazy House,dalat,1100,km,86,1,13,780000
TTR Central Apart Hotel,dalat,600,km,90,1,28,1629000
GIA ??NH,dalat,900,km,80,1,79,750000
Jolie House,dalat,2200,km,87,1,100,1161945
GOLDEN HILL - ?? L?t,dalat,1400,km,100,1,210,971514
Kh?ch S?n ?? L?t View - Villa ?? L?t,dalat,150,m,83,1,17,939000
GIA ??NH,dalat,900,km,80,1,79,750000
Lavie Villa,dalat,2200,km,78,1,50,682500
Kh?ch S?n ?? L?t View - Villa ?? L?t,dalat,150,m,83,1,17,939000
ECOTIME Villa - Homestay Da Lat,dalat,2800,km,88,2,30,720000
Special Old French House-Mountain City View with Garden-Dreamer's home Da Lat,dalat,1000,km,50,2,100,1152000
T?n Anh House,dalat,1300,km,80,2,300,1404000
V??n Treo Villa,dalat,1800,km,100,2,150,3385800
?? L?t Villa 84 H? Xu?n H??ng,dalat,4700,km,91,2,400,3125500
Jade's House,dalat,1500,km,93,2,250,3000000
Nh? Rum R?n,dalat,1400,km,94,2,140,1296000
M.A.P HOME,dalat,3000,km,55,2,56,2000000
Hoa S?n ?i?n Vi?n Homestay,dalat,10900,km,80,2,20,1610000
Kh?ch S?n ?? L?t G?n Ch? ??m AP - Villa ?? L?t,dalat,700,km,100,2,25,959000
Nh? c?a Sun ?? L?t,dalat,1800,km,100,2,120,1800000
Kh?ch s?n Ch?u Giang 2,dalat,300,m,100,2,100,4000000
Aloha Homestay,dalat,1300,km,95,2,87,2700000
Nguy?n c?n 6 ph?ng ng? d?nh cho 6-16 kh?ch,dalat,1100,km,100,2,220,1338750
Thu Linh Homestay,dalat,1600,km,92,2,350,2500000
Homestay Bao Chau,dalat,1500,km,45,2,300,1494000
CT Home,dalat,600,km,90,2,150,1425000
Golden Hills Villa ?? L?t,dalat,1400,km,60,2,280,1960000
Anh ??o Villa ?? L?t,dalat,1100,km,80,2,160,1575000
T? Anh,dalat,1500,km,90,2,225,4500000
MK Sweet House 2 - DaLat Center,dalat,250,m,95,2,70,1800000
GOm Homestay- Tranquility House,dalat,1800,km,97,2,100,1154250
Chivo Homestay,dalat,1700,km,89,2,200,1008000
Dalat 1A.M,dalat,1100,km,87,2,100,1193400
Casa Villa - Dalat Valley View,dalat,1500,km,96,2,300,4275000
Homestay nguy?n c?n 4 Ph?ng ng? - La Soul Home,dalat,1600,km,100,2,60,1539000
Q HOME ?? L?t,dalat,1900,km,92,2,250,1100000
Nh? An Cozy,dalat,1600,km,90,2,100,1674340
Alee DaLat Villa,dalat,1400,km,88,2,400,2400000
Tom?s House,dalat,800,km,80,2,25,440000
Duy Th?o 2 hotel,dalat,250,m,82,2,30,600000
Gifhouse,dalat,2200,km,100,2,100,1656000
Mingo homestay,dalat,2100,km,100,2,200,1350000
Homestay Odile,dalat,12200,km,10,2,300,4500000
Joy Villa,dalat,1700,km,82,2,18,1300000
MK Sweet House 1 - DaLat Center,dalat,300,m,86,2,101,2700000
C? S? L?u Tr? Du L?ch Thanh Ng?c,dalat,1700,km,100,2,120,1200000
Home 1/31 Nh? Chung ?? L?t,dalat,800,km,94,2,160,1750000
H?ng Nga Villa,dalat,2800,km,10,2,150,1000000
Eudora Villa 3,dalat,2300,km,88,2,350,3672000
Crazy House,dalat,1100,km,86,2,13,780000
K coffee&home,dalat,900,km,84,2,14,270000
Home 1995 ?? L?t,dalat,500,km,88,2,80,1980000
Karry's House,dalat,1400,km,94,2,150,2142000
Golden Hills-Lotus House,dalat,1500,km,89,2,240,2850000
V??n Lan Hotel- Nguy?n c?n 130m2,dalat,2100,km,90,2,130,1134000
V??n Lan Hostel,dalat,2000,km,86,2,130,972000
BLUE FINGERs KROOM DALAT,dalat,900,km,83,2,20,700000
Doc Tinh House,dalat,1300,km,100,2,300,1570800
Panorama Apartment,dalat,2300,km,91,2,52,990000
X? ??ng D??ng Apartment,dalat,2200,km,80,2,26,720000
Homestay Nguy?n C?n 131m2- V??n Lan Homestay,dalat,2100,km,90,2,132,1260000
BREW APARTMENT 6,dalat,2200,km,100,2,25,1980000
Hostel V??n Lan- Nguy?n C?n 130m2,dalat,2100,km,86,2,134,775000
Trung Ngh?a Villa 21,dalat,2800,km,80,2,400,4499999
Koala House,dalat,2800,km,91,2,30,450000
TTR Studio Apart Hotel,dalat,1600,km,85,2,30,933333
Hanoi Amsterdam Condotel,dalat,1600,km,80,2,33,1403000
May Home,dalat,350,m,85,2,30,804000
Terracotta Villa Tuyen Lam Lake Dalat,dalat,5300,km,82,2,35,1606500
Moc Thach Blue House DaLat,dalat,900,km,98,2,120,3325000
Villa ?? L?t Khu Golden,dalat,1400,km,100,2,200,4879000
B?p's House ?? L?t,dalat,2200,km,80,2,250,1500000
V??n Lan Homestay ?? L?t- Nguy?n c?n 132m2,dalat,2100,km,87,2,130,816000
V??n Lan Hotel Nguy?n C?n 130m2,dalat,2000,km,90,2,130,630000
Convoi Studio - Very nice Dalat wooden house,dalat,700,km,98,2,90,1296000
Pegamount Condotel Dalat,dalat,1400,km,95,2,50,1215000
V??n Lan Homestay ?? L?t,dalat,2100,km,78,2,130,769500
Lana Hometel ?? L?t,dalat,1300,km,92,2,25,360000
Villa SEVENBAY,dalat,2000,km,95,2,35,500000
Kenny House,dalat,1700,km,99,2,70,2708640
Hoang Loc Villa,dalat,2100,km,94,2,100,2641500
May Studio,dalat,350,m,84,2,25,1053000
ROY VILLA COFFEE,dalat,900,km,87,2,200,3328000
ECOTIME Villa - Homestay Da Lat,dalat,2800,km,88,2,30,720000
Jolie House,dalat,2200,km,87,2,100,1161945
Dalat Terrasse Des Roses Villa,dalat,2900,km,84,2,80,1168410
TTR Central Apart Hotel,dalat,600,km,90,2,28,1674000
GIA ??NH,dalat,900,km,80,2,79,750000
GOLDEN HILL - ?? L?t,dalat,1400,km,100,2,210,971514
Golden Hills-Lotus House,dalat,1500,km,89,2,240,2850000
Crazy House,dalat,1100,km,86,2,13,780000
Jolie House,dalat,2200,km,87,2,100,1161945
An Khu? Farmhouse,dalat,7800,km,79,2,20,500000
Lavie Villa,dalat,2200,km,78,2,50,682500
GIA ??NH,dalat,900,km,80,2,79,750000
GOLDEN HILL - ?? L?t,dalat,1400,km,100,2,210,971514
Kh?ch S?n ?? L?t View - Villa ?? L?t,dalat,150,m,83,2,17,939000
Lavie Villa,dalat,2200,km,78,2,50,682500
Two-Bedrooms - POOL SEA VIEW - 6A - BLUE SEA APARTMENT,danang,2500,km,100,1,71,1000000
111 Boutique Apartment,danang,3000,km,97,1,35,400000
Sunshine Apartment in 5* resort,danang,12400,km,50,1,54,1520352
White Villar ?a? N??ng,danang,3400,km,79,1,70,2400000
Louis Mo Apartment,danang,3300,km,92,1,75,3420000
Luxury Ocean Villa 3 bedrooms close to the Beach,danang,10000,km,68,1,300,7000000
Casa de Tan 2 - Bi?t th? sang tr?ng t?i ?? N?ng,danang,1000,km,85,1,270,5130000
Two Bedrooms Apartment with Sea View,danang,9600,km,90,1,90,2500000
Ocean Apartment,danang,12400,km,65,1,72,1575773
One Bedroom Apartment with Sea View,danang,9000,km,90,1,60,1600000
TONY ESTATES Danang Beach Luxury Apartments,danang,2300,km,95,1,65,645697
OCEAN VIEW HOME FOURPOINT BUILDING DA NANG Beach,danang,3000,km,83,1,100,2565000
Siro homestay,danang,3500,km,100,1,70,270000
M?a's house TL-private swimming pool,danang,3000,km,90,1,130,3800000
Carol Homestay & Apartment Da Nang 3,danang,1400,km,88,1,30,741000
Icity Villa Riverfront Danang,danang,4600,km,94,1,400,7200000
Ocean Apartment Spa & Golf Danang,danang,12400,km,70,1,70,2000000
The Ocean Estates By Abogo,danang,11800,km,97,1,515,13940630
Luxury Apartment,danang,12400,km,90,1,90,1996583
DA NANG PENHOUSE 4BEDROOM 300SQM IN CITY CENTER,danang,1300,km,100,1,300,3847500
POOL Seaview - 4B - Blue Sea - Balcony - Bathtub,danang,2500,km,80,1,33,550000
Luxury Private Pool Villas in 5-Star Beach Resort & Near Downtown,danang,4900,km,100,1,350,8500000
IDC White House Da Nang,danang,12400,km,87,1,270,4370000
The Ocean Apartment IDCWH B602,danang,12400,km,82,1,85,1748000
Sea Breeze Condotel Danang,danang,3900,km,93,1,45,801970
Indochine Townhouse - Beach neighborhood,danang,2800,km,91,1,140,2065500
The Ocean Apartment IDCWH B302,danang,12400,km,79,1,85,1496250
Bo and Miu Homestay,danang,4500,km,100,1,20,3000000
Villa Da Nang Resort Beachfront Abogo,danang,5000,km,86,1,400,11337662
Quang Nguy?n Towel,danang,3300,km,10,1,75,720000
BAO's House,danang,5100,km,80,1,40,1552500
Song Cat Villa 1,danang,4900,km,50,1,200,3185000
Clean & Quiet Villa - The Point Resort,danang,11600,km,60,1,400,5500000
Blooming Tower- ?? N?ng,danang,2500,km,10,1,134,1152000
Flexi Hotel & Apartment,danang,500,km,96,1,48,1003500
Son Tra Beach Villa Da Nang,danang,2800,km,100,1,700,16129032
Angel Homestay Da Nang,danang,3600,km,97,1,40,800000
Furama Villa Da Nang By Abogo,danang,5000,km,100,1,400,13297577
Green House,danang,3800,km,45,1,55,495720
Kims Furama's Villa Danang,danang,5000,km,88,1,430,8000000
Deluxe Apartment with Ocean View - My Khe Beach Front,danang,3400,km,70,1,70,1200000
The Fish Village Villa,danang,4000,km,76,1,580,9702000
Apartment Seaview Da Nang,danang,3400,km,87,1,50,799200
M??NG THANH APARTMENT,danang,3400,km,60,1,60,1200000
M??ng Thanh S?n Tr? ?? N?ng,danang,3400,km,90,1,60,1300000
Muong Thanh Apartment front Ocean,danang,3400,km,85,1,52,850000
THANHMAI HOMESTAY,danang,3600,km,82,1,150,558600
Abogo Apartment Resort Beach Da Nang,danang,7800,km,100,1,78,13723249
MuongThanh - Apartment Sea Light,danang,3400,km,83,1,68,1199000
Sena home 2nd*near Danang Han river*Dragon bridge,danang,1600,km,94,1,50,382500
Da Nang Beach Villa,danang,2700,km,100,1,700,17921148
TA Boutique Hotel Da Nang,danang,3300,km,91,1,50,769774
Yuki Apartment,danang,3000,km,92,1,35,540000
Da Nang Mikazuki Japanese Villas & Spa,danang,8400,km,93,1,45,1937500
Stunning 2BDR Apartment Ocean View! Rooftop Pool,danang,2700,km,100,1,78,2422500
C?n h? bi?n ?? N?ng 2,danang,3400,km,73,1,70,855000
Sanayen Villa & Residences,danang,2800,km,93,1,35,1177000
AN 1 Apartment,danang,3400,km,75,1,65,1600000
Zuchi's Home&Apartment,danang,2300,km,87,1,30,648000
Rainbow apartment,danang,4600,km,80,1,50,520000
Bom Homes- The Ocean Villas Da Nang,danang,10000,km,75,1,600,6750000
Minh Hung Apartment & Hotel,danang,3900,km,84,1,32,586625
Muong Thanh Apartment Ocean View,danang,3400,km,100,1,50,720000
La Maison Des D?lices,danang,2100,km,91,1,20,467500
Sharon Hotel and Apartment,danang,3200,km,94,1,40,831060
Champa Villa with private pool at Furramar Danang,danang,5000,km,50,1,400,9000000
LH APARTMENT DA NANG,danang,2600,km,91,1,30,559000
Yume Apartment - Homestay ?? N?ng- C?n h? 2 PN,danang,2700,km,90,1,50,540000
Delicate Serviced Apartment And Hotel,danang,3300,km,95,1,35,300000
Fanta Suite Villa,danang,2600,km,65,1,35,1125000
THANHMAI HOMESTAY,danang,3600,km,97,1,150,651700
Joey Hotel ?a? N??ng,danang,2600,km,94,1,27,429300
Ly Apartment,danang,2300,km,84,1,38,400000
ATHENA LUX VILLA,danang,4900,km,100,1,300,4657500
The EmblemSea Beauty Villas Da Nang,danang,12200,km,83,1,390,4968000
M? Kh? Beach sea view and city view ?? N?ng,danang,3400,km,77,1,70,1500000
Sumi Home Danang Studio,danang,1100,km,90,1,25,526500
The Point Villa - IDC White House Da Nang,danang,11000,km,78,1,270,4264313
Abogo Villa Pool City Center Near Beach Of Da Nang,danang,3100,km,90,1,515,11830107
Athena 2BR Apartment with Beachfront Infinity Pool,danang,2700,km,100,1,70,1757500
Ocean-view Home Muong Thanh Apt,danang,3400,km,89,1,68,1140000
Rung Huong Apartment,danang,4600,km,95,1,140,3325000
Sang Boutique Villa,danang,2500,km,92,1,800,8900000
Sky Villa- 4Bedroom -My Khe Beach,danang,3200,km,80,1,300,3184776
Phuong Tran Apartment and Hotel,danang,300,m,87,1,32,518760
Madame Ph??ng - C?n h? h??ng bi?n,danang,3400,km,77,1,75,1100000
Sunny House,danang,2300,km,91,1,40,450000
Oriental Danang,danang,1100,km,97,1,38,1120000
Han Apartment,danang,1300,km,98,1,32,598000
LIVIE Da Nang Style,danang,2900,km,93,1,28,900000
My Suites Danang Beach,danang,2600,km,84,1,27,560000
Abogo Resort Villas Beachview Da Nang,danang,8000,km,88,1,626,20016456
Kenkesu House,danang,1300,km,93,1,150,2374050
Gia Han Apartment Da Nang,danang,2900,km,89,1,32,350000
Tropical House Apartment Da Nang,danang,1600,km,85,1,45,825000
C?n h? View Bi?n M??ng Thanh ?? N?ng,danang,3300,km,86,1,70,1400000
Abogo Point Resort Villa Pool Golf Da Nang,danang,11700,km,80,1,434,6629111
2 BR Luxury Apartment with Ocean View in My Khe Beach,danang,3400,km,95,1,70,1000000
Wide Sea Apartment&Hotel,danang,2100,km,93,1,38,639000
Kh?ch s?n Madame trang,danang,1900,km,71,1,30,404950
Abogo Resort Villas Ocean Da Nang,danang,12300,km,86,1,333,7431944
Luxury Apartment in Sheraton Building with Ocean View,danang,3000,km,93,1,101,2500000
Ga?o House Homestay ?a? N??ng g??n s?n bay va? trung t?m tha?nh ph??,danang,1700,km,98,1,210,1403415
Da Nang Daisy Apartment 1 Beach View,danang,3400,km,82,1,60,1665000
Mango Home & Apartment,danang,2900,km,95,1,28,407550
Dragon View Riverfront Hotel,danang,600,km,79,1,35,1000000
Muong Thanh Bien My Khe Da Nang,danang,3400,km,100,1,67,1100000
Apartments Sea View,danang,3400,km,68,1,70,1233100
MAI Villa Da Nang,danang,4100,km,66,1,35,668250
Resort Villa Da Nang Luxurious Abogo,danang,4900,km,67,1,515,11128296
Deluxe Ocean Villa Along The Beach,danang,12200,km,92,1,250,6434033
Oasis Villa,danang,12100,km,50,1,70,3000000
LIVIE Da Nang An Thuong,danang,3500,km,90,1,36,899999
The Nang Suites,danang,2000,km,93,1,21,870000
Furama Villas Danang,danang,4800,km,78,1,330,9689220
Nami Home Da Nang,danang,3000,km,94,1,30,470000
Legacy Riverside Da Nang,danang,1100,km,83,1,54,18000000
Villa Poseidon - 300m - Bi?n M? An,danang,3300,km,90,1,450,2945000
Mercury Beach DaNang,danang,3900,km,94,1,45,1330000
Vinh Trung Plaza Hotel,danang,600,km,60,1,45,749700
Carinae Hotel & Suite - Managed by Naman Retreat,danang,13100,km,86,1,38,2888889
M?a home,danang,2700,km,100,1,25,510000
Homestay Sea Kite,danang,3500,km,88,1,45,785175
Luxury Apt Seaview next to Walking St & My An Beach,danang,3300,km,95,1,70,1080000
Balcony Best SEA VIEW - CITY VIEW - OPTIONAL - 1' to MY KHE Beach ?? N?ng,danang,3400,km,88,1,68,1330000
Muong Thanh Apartment Luxury Da Nang,danang,3400,km,90,1,67,1170000
C?n H? Kh?ch S?n ?? N?ng View Bi?n - ?? N?ng Apartment Beach View,danang,3500,km,85,1,45,1459000
MD Tropical Sea Apartment,danang,3400,km,82,1,65,726750
Local White House - Ecofriendly Homestay,danang,6700,km,85,1,25,282150
Loving Homestay & Apartment Da Nang,danang,2500,km,94,1,25,299700
AHA Thang Bom Apartment Da Nang,danang,1200,km,93,1,25,540270
Vinpearl Resort & Spa Da Nang,danang,9800,km,89,1,370,8976000
2BR Balcony Best SEA VIEW - CITY VIEW - OPTIONAL - High Floor - 1' to MY KHE Beach - C?n h? 2PN Ban c?ng view bi?n - view th?nh ph? - nhi?u lo?i ph?ng - M?t ph?t ??n bi?n - T?ng cao,danang,3400,km,89,1,65,901692
Premier Village Danang Resort Managed By Accor,danang,4500,km,85,1,240,8494791
Baphu Apartment - 5 min walk to My Khe beach,danang,2800,km,98,1,75,1537128
Da Nang Daisy Apartment,danang,3400,km,85,1,65,1500000
Lahome Villa Apartment,danang,2700,km,86,1,30,869400
The Ocean Villa Resort Beachfront By Abogo,danang,12400,km,70,1,41,7584882
Abogo Resort Villas Luxury Da Nang,danang,4900,km,87,1,400,11048360
Chill Apartment Sea Vip.,danang,3400,km,80,1,60,688500
O'palm Apartment,danang,3100,km,100,1,24,506000
Tashi Boutique Hotel & Apartment,danang,2400,km,92,1,40,1881475
MyHouse Ocean View,danang,3400,km,96,1,65,1000000
Panoramic view - My Khe Beach Da Nang,danang,3400,km,85,1,68,1144000
7 Seven Sea Villa,danang,2700,km,89,1,39,630000
Lagom Boutique Hotel Da Nang,danang,3200,km,98,1,35,1000000
Apartments SeaView,danang,3400,km,75,1,65,1080000
Presidential Palace Da Nang,danang,8100,km,100,1,65,4009500
Kaia Residence Danang Quiet Garden,danang,1100,km,95,1,50,1350000
TONY ESTATES Danang Beach Luxury Apartments,danang,2300,km,95,1,65,645697
Altara Suites Da Nang by AHG,danang,3000,km,87,1,60,2039993
MK Riverside Apartment by Haviland,danang,2700,km,100,1,35,631800
Siro homestay,danang,3500,km,100,1,70,270000
111 Boutique Apartment,danang,3000,km,97,1,35,400000
Louis Mo Apartment,danang,3300,km,92,1,75,3420000
Villa Da Nang Resort Beachfront Abogo,danang,5000,km,86,1,400,11337662
Sen Boutique Villa Apartment,danang,3400,km,87,1,45,450000
Nostalgia DS Hotel,danang,4200,km,88,1,45,638400
Babylon Garden Da Nang,danang,2700,km,91,1,26,766679
NM Homestay Danang,danang,400,m,99,1,45,873000
Banana Flower Homestay,danang,1100,km,90,1,25,480000
Abogo Villa Pool City Center Near Beach Of Da Nang,danang,3100,km,90,1,515,11830107
Delicate Serviced Apartment And Hotel,danang,3300,km,95,1,35,300000
La Maison Des D?lices,danang,2100,km,91,1,20,467500
Sanayen Villa & Residences,danang,2800,km,93,1,35,1177000
Dolphin Hotel and Apartment,danang,3100,km,94,1,40,721111
Cani Beach House,danang,3500,km,90,1,30,850500
My Suites Danang Beach,danang,2600,km,84,1,27,560000
Phuong Tran Apartment and Hotel,danang,300,m,87,1,32,518760
Sumi Home Danang Studio,danang,1100,km,90,1,25,526500
"C?n h? ven bi?n ""Sea View Apartment near beach""",danang,3400,km,80,1,69,1365000
Deluxe Ocean Villa Along The Beach,danang,12200,km,92,1,250,6434033
Abogo Point Resort Villa Pool Golf Da Nang,danang,11700,km,80,1,434,6629111
The Now Boutique Hotel,danang,3000,km,88,1,28,697297
TIA Wellness Resort - Spa Inclusive,danang,5600,km,94,1,106,11180773
Loving Homestay & Apartment Da Nang,danang,2500,km,94,1,25,299700
Seahorse Hotel & Office by HAVILAND,danang,400,m,92,1,30,1889550
A La Carte Da Nang Beach,danang,2800,km,83,1,44,1680000
Adaline Hotel & Apartment,danang,4900,km,89,1,40,660000
Sun River Hotel & Apartment,danang,4200,km,94,1,40,902700
Salamander Apartment hotel,danang,2800,km,88,1,40,380000
Sen Boutique Villa Apartment,danang,3400,km,87,1,45,450000
NM Homestay Danang,danang,400,m,99,1,45,873000
MK Riverside Apartment by Haviland,danang,2700,km,100,1,35,631800
O'palm Apartment,danang,3100,km,100,1,24,506000
Ponte Boutique Da Nang,danang,2600,km,95,1,40,1037221
"C?n h? ven bi?n ""Sea View Apartment near beach""",danang,3400,km,80,1,69,1365000
The Dream Suite,danang,2700,km,95,1,35,1213800
Pansy Beach Hotel,danang,3400,km,92,1,30,994500
Maha Mangala Zen Garden & Residence,danang,12000,km,83,1,70,3138750
Dolphin Hotel and Apartment,danang,3100,km,94,1,40,721111
Cani Beach House,danang,3500,km,90,1,30,850500
D?rive Boutique Villa & Apartment Da Nang,danang,2700,km,91,1,35,427500
SHI HOUSE by Haviland,danang,1400,km,96,1,35,570000
Sun River Hotel & Apartment,danang,4200,km,94,1,40,749772
SHI HOUSE by Haviland,danang,1400,km,96,1,35,570000
Goldview Apartment,danang,3400,km,80,1,58,950000
Monalisa Apartment,danang,3400,km,88,1,55,441000
Glese Pool Villas & Resort Danang,danang,10000,km,100,1,616,7125000
"Villa Adelia, Sauna, 4 star standard room, TV and balcony",danang,3200,km,70,2,280,3100000
Two Bedrooms Apartment with Sea View,danang,9600,km,90,2,90,2500000
Tashi Boutique Hotel & Apartment,danang,2400,km,92,2,40,1881475
White Villar ?a? N??ng,danang,3400,km,79,2,70,2550000
Excellent Ruby Villa near Han river,danang,10000,km,100,2,220,8500000
HH Residence - Serviced Apartment,danang,3100,km,93,2,44,1032750
The Ocean Estates By Abogo,danang,11800,km,97,2,515,13940630
Carol House Beach ?? N?ng,danang,3300,km,87,2,400,5850000
Sunshine Apartment in 5* resort,danang,12400,km,50,2,54,1600370
